,index,labDelta,area,center_x,center_y,eucDist
0,133,0.000101132993276,19.0,185,168,0.815052
1,134,4.08630691276e-07,19.0,185,168,0.81286688
2,135,9.3749228835e-05,15.0,186,168,1.38855056
3,136,0.0,15.0,186,168,0.85013256
4,137,5.44972836724e-05,16.5,186,167,0.92151384
5,138,4.46089634002e-05,17.5,186,167,1.04468424
6,139,4.1670986395e-05,19.0,186,167,0.80031816
7,140,1.70745022648e-06,19.0,186,167,0.87607832
8,141,8.61075614979e-05,18.5,186,167,0.78032944
9,142,0.0,18.5,186,167,0.96193616
10,143,0.000106333318031,19.0,186,166,0.5799894
11,144,2.33085279538e-06,19.0,186,166,0.95163248
12,145,2.37261605213e-05,20.5,186,166,0.58050504
13,146,9.28014990745e-05,17.5,185,166,1.47727504
14,147,1.62146785521e-06,17.5,185,166,0.58730984
15,148,7.9444461645e-05,19.0,185,166,0.790408
16,149,1.21857033685e-06,19.0,185,166,0.71814352
17,150,0.000106836239341,21.5,185,165,0.62587956
18,151,5.93997619611e-05,21.0,185,165,0.571757
19,152,3.60269077704e-06,21.0,185,165,0.95526208
20,153,0.0,21.0,185,165,0.72609424
21,154,0.000205130093746,21.5,184,164,0.61722952
22,155,7.08791374675e-05,22.0,184,164,0.63789828
23,156,2.59180135424e-05,23.0,184,164,0.9214296
24,157,0.0,23.0,184,164,1.1691264
25,158,8.2358478549e-05,21.5,184,164,0.7912748
26,159,3.09488329702e-06,21.5,184,164,0.89886856
27,160,7.87562009758e-05,18.5,184,164,1.18502392
28,161,5.80227227395e-05,19.5,184,163,0.67509656
29,162,2.11419578503e-06,19.5,184,163,1.02957504
30,163,6.21127803841e-05,18.5,184,163,0.82770552
31,164,1.44958528857e-05,18.5,184,163,1.53863968
32,165,4.48858283469e-07,18.5,184,163,0.63535096
33,166,6.38497376714e-05,20.5,184,163,0.87593112
34,167,1.72176272801e-06,20.5,184,163,0.80391904
35,168,6.02498222221e-05,19.5,184,163,1.16488552
36,169,2.54271576713e-05,19.5,184,163,0.61756456
37,170,1.55489187989e-05,19.5,184,163,0.87388928
38,171,1.44369095384e-06,19.5,184,163,1.00261544
39,172,6.71886300721e-05,21.0,184,164,0.94998976
40,173,4.8269686322e-05,23.0,184,164,1.10689104
41,174,2.16084867493e-06,23.0,184,164,0.90779336
42,175,6.47846008575e-05,21.0,185,164,0.74042232
43,176,2.01127596962e-06,21.0,185,164,0.83899152
44,177,5.99677160951e-05,22.0,184,164,0.98422768
45,178,2.28709187345e-06,22.0,184,164,0.61697588
46,179,2.05133129112e-05,24.0,184,164,1.18092608
47,180,5.34573004351e-05,24.0,184,164,0.74863968
48,181,3.64045015153e-06,24.0,184,164,0.8108952
49,182,5.20589451732e-05,22.0,185,163,0.73837072
50,183,2.99776829395e-06,22.0,185,163,0.72382104
51,184,3.369538819e-05,21.0,185,163,1.0963604
52,185,6.5178578427e-05,22.5,184,163,0.6605246
53,186,1.79458577981e-06,22.5,184,163,0.97309192
54,187,0.000107667317797,23.5,185,163,0.58868516
55,188,0.0,23.5,185,163,0.73160768
56,189,3.56148475461e-05,22.0,185,163,0.5380344
57,190,2.34471487339e-05,23.0,185,163,1.40883264
58,191,2.54434119716e-06,23.0,185,163,0.60832088
59,192,2.05714783269e-05,23.0,185,163,0.88723712
60,193,2.65631396611e-05,23.0,185,163,0.85197008
61,194,2.64099937786e-06,23.0,185,163,0.84732856
62,195,5.08647302202e-05,22.0,185,163,0.88978552
63,196,5.40720369441e-07,22.0,185,163,0.9516924
64,197,2.2986416545e-05,22.0,185,163,1.01724536
65,198,1.67398261892e-05,21.5,185,163,0.90967944
66,199,3.47328382168e-06,21.5,185,163,0.88067784
67,200,2.63311185656e-05,23.0,185,163,0.79530584
68,201,1.25017574644e-05,24.0,185,163,1.3057052
69,202,0.0,24.0,185,163,0.73477024
70,203,8.39386303204e-06,24.0,185,163,0.84310168
71,204,5.97349454625e-05,25.5,185,163,0.96642584
72,205,9.06378743061e-07,25.5,185,163,0.96210496
73,206,6.47383641779e-05,26.0,186,163,1.14499528
74,207,2.76024319724e-06,26.0,186,163,0.8488768
75,208,5.33868366437e-05,25.0,186,163,0.93215256
76,209,9.70544613023e-05,25.5,185,163,1.1487076
77,210,1.81410244414e-06,25.5,185,163,0.99586648
78,211,9.54954669278e-05,24.5,185,163,0.79064
79,212,6.4301127417e-06,24.5,185,163,0.8454716
80,213,4.48100125316e-07,24.5,185,163,0.84773952
81,214,0.0,24.5,185,163,0.94617392
82,215,8.71459133326e-05,26.0,185,163,1.06565
83,216,2.60195762795e-06,26.0,185,163,0.85290736
84,217,7.39593561397e-05,25.5,185,164,1.13905952
85,218,3.01915428853e-05,24.5,185,164,1.03439744
86,219,1.5214755517e-06,24.5,185,164,1.00473696
87,220,3.57454409614e-05,25.5,185,164,1.03283872
88,221,4.86564673365e-05,27.5,185,163,1.27574024
89,222,2.91272533542e-06,27.5,185,163,0.85238392
90,223,4.89039748668e-05,26.0,185,163,1.22115888
91,224,4.74310160494e-05,25.5,185,163,0.89825392
92,225,1.6951152047e-06,25.5,185,163,1.02015744
