,index,labDelta,area,center_x,center_y,eucDist
0,261,0.172860997319,17.0,246,81,0.9616148
1,262,0.135202611536,16.5,246,81,0.68647568
2,263,0.169453470135,19.5,246,81,1.09928192
3,264,0.100122651781,18.5,246,81,0.81618416
4,265,0.318314427868,16.5,248,80,1.9945256
5,266,0.363192077,15.0,250,80,0.73438008
6,267,0.44084995366,18.5,251,80,0.78179328
7,268,0.543652071632,14.0,252,79,0.7019896
8,269,0.692996722247,19.0,253,79,0.93927664
9,270,0.120703904338,19.0,253,79,1.89739904
10,271,0.557093845281,17.0,254,79,0.77792216
11,272,0.528462201303,17.0,254,79,1.16266016
12,273,0.591094109618,22.5,254,78,0.84146576
13,274,0.635045519148,23.5,253,78,1.23020128
14,275,0.0806735509644,23.5,253,78,0.890926
15,276,0.483285616798,16.5,252,79,1.9395192
16,277,0.506615984305,21.5,252,78,0.80515432
17,278,0.676992686231,19.0,251,78,1.1391836
18,279,0.0535598395776,19.0,251,78,1.08972768
19,280,0.627974128128,19.0,252,78,1.13478488
20,281,0.515548683822,18.5,251,81,1.19643384
21,282,0.411105290433,19.5,254,81,1.12006648
22,283,0.351245603751,20.0,254,82,1.07714048
23,284,0.106985807562,20.0,254,82,1.37980048
24,285,0.285879980554,24.0,255,83,1.18764704
25,286,0.000784330599579,24.0,255,83,1.330888
26,287,0.415332013832,16.0,253,82,3.16744128
27,288,0.283052414819,17.0,253,82,1.4914584
28,289,0.276580946137,16.5,253,82,1.56577616
29,290,0.291569542443,20.0,254,82,1.0925276
30,291,0.271427655025,22.5,254,81,0.88216928
31,292,3.06299130995e-05,22.5,254,81,1.89216848
32,293,0.738015572017,22.0,255,80,0.89817632
33,294,0.643307017919,24.0,256,80,1.10945832
34,295,0.547490351543,19.5,256,81,1.14586472
35,296,0.0960102245214,20.5,255,81,1.61678256
36,297,0.56103766273,23.0,256,81,1.0913728
37,298,0.49551597213,21.5,255,81,2.77324384
38,299,0.43574253719,17.5,255,81,1.18513344
39,300,0.135930125398,17.5,255,81,2.55437264
40,301,0.390112738715,19.5,255,81,1.32052672
41,302,0.328320613455,23.5,256,81,1.24701496
42,303,0.444661897457,23.5,256,81,2.13359888
43,304,0.32701936203,26.0,255,81,2.18136912
44,305,0.505466761583,24.5,256,81,0.99027832
45,306,0.384880041938,20.5,256,81,1.23058016
46,307,0.0017140392032,20.5,256,81,1.0262168
47,308,0.429986149138,23.5,256,81,0.83043312
48,309,0.115488408742,23.5,256,81,2.11590384
49,310,0.386829876236,26.5,257,81,0.65010184
50,311,0.447217633798,21.5,256,82,0.99999672
51,312,0.323374806875,25.0,256,82,0.8733828
52,313,0.336297955097,20.0,256,83,1.05274544
53,314,0.278683211095,26.0,256,83,0.98850912
54,315,0.315768604452,22.0,255,84,1.1341268
55,316,0.297817932001,23.0,255,84,0.76063312
56,317,0.314156337581,25.5,255,84,1.138222
57,318,0.0224558182488,25.5,255,84,0.84367432
58,319,0.268420318292,22.5,255,84,0.9236528
59,320,0.289534928696,28.0,255,84,1.19789856
60,321,0.304947856648,28.5,255,84,0.76469944
61,322,0.343949166236,23.0,255,84,1.00024112
62,323,0.0803786643929,23.0,255,84,0.82350392
63,324,0.281804467352,20.0,255,84,0.9491072
64,325,0.308428881845,23.0,255,84,1.86218736
65,326,0.296703945676,23.5,255,84,1.17995512
66,327,0.199845504281,27.0,255,84,1.13321872
67,328,0.000276383188394,27.0,255,84,1.14674304
68,329,0.163482622695,25.0,255,84,1.11819696
69,330,0.24554746113,26.0,255,84,1.1004996
70,331,0.264158961247,25.5,255,84,2.14327312
71,332,0.319477449981,22.5,254,84,1.1368556
72,333,0.268752223237,20.5,255,84,1.36061568
73,334,0.214735173711,24.0,255,84,1.03868976
74,335,0.00750418358615,23.0,255,84,1.3168012
75,336,0.321628510956,26.5,255,84,1.12765456
76,337,0.327948483513,25.5,256,84,1.55631376
77,338,0.340727600185,26.5,257,84,0.86990208
78,339,0.328508573504,23.0,257,84,1.7765528
79,340,0.0401524808188,23.0,257,84,0.84399464
80,341,0.310690734434,23.5,257,84,1.94591952
81,342,0.313024994477,28.5,258,84,1.30698288
82,343,0.262714599786,27.5,258,85,2.09981376
83,344,0.275269608213,21.0,258,85,1.51478528
84,345,0.303284519275,22.5,260,85,1.50729216
85,346,0.295256099135,26.0,260,84,1.00790464
86,347,0.00409694431407,26.0,260,84,1.72560544
87,348,0.343556297964,24.5,262,85,1.65890464
88,349,0.384935627481,29.0,262,85,1.95546848
89,350,0.136896735585,29.5,264,85,1.17704272
90,351,0.144123036358,30.0,264,85,1.69914144
91,352,0.194493313749,28.5,265,85,2.03658528
92,353,0.0733079048395,28.5,265,85,1.7296728
93,354,0.216440051954,29.0,265,85,1.65180464
94,355,0.15167796181,30.0,264,85,1.41390768
95,356,0.0736459086875,30.0,264,85,1.3163488
96,357,0.114847206145,27.5,264,85,1.03436768
97,358,0.102944233726,30.5,264,85,1.00817336
98,359,0.125847439859,28.0,265,85,2.30213264
99,360,0.199552954408,28.5,265,86,1.81171088
100,361,0.249422409938,29.0,265,86,1.11389104
101,362,0.0337123532021,29.0,265,86,2.28118592
102,363,0.260910470185,30.5,265,86,1.77515952
103,364,0.197439526218,33.5,265,86,2.10649488
