,index,labDelta,area,center_x,center_y,eucDist
0,245,0.00392673276071,26.5,253,152,0.66066564
1,246,0.14867547967,26.0,253,152,0.81317952
2,247,0.00398201723271,24.0,253,153,0.65376096
3,248,0.005047593288,22.0,253,153,1.0055752
4,249,0.00628971760484,22.5,253,153,1.2119716
5,250,0.149443065634,27.5,253,152,0.82886056
6,251,0.0,27.5,253,152,1.45951696
7,252,0.117635286707,26.0,253,152,1.19157392
8,253,0.143716521614,25.5,252,152,2.0155328
9,254,0.181179113729,25.0,252,152,1.25366928
10,255,0.194824437996,25.5,252,152,1.32502744
11,256,0.1882302405,25.5,252,152,1.78560736
12,257,0.172702044542,26.5,253,152,1.6519616
13,258,0.0598919271704,25.0,253,152,1.28640176
14,259,0.0208260669553,23.5,253,152,1.67514256
15,260,0.172432319549,24.0,253,151,1.16177488
16,261,0.0426939398261,24.0,253,151,1.75691856
17,262,0.00249014054122,24.0,253,151,1.33982608
18,263,0.00356533799108,23.5,253,151,1.99128288
19,264,0.0467236687708,25.0,253,151,1.2672136
20,265,0.0445210357934,23.0,253,151,1.21090312
21,266,0.00343093112136,22.5,253,151,1.17946216
22,267,0.043905151603,22.5,253,151,1.78045008
23,268,0.00272554493857,22.0,253,151,1.2443012
24,269,0.0453346786712,23.5,253,151,1.46903616
25,270,0.0447582688879,22.0,253,151,1.46207312
26,271,0.00313008670344,24.5,253,151,1.56748944
27,272,0.00324466809092,24.0,254,151,1.35224688
28,273,0.00271284939563,24.0,254,151,1.30934728
29,274,0.0859390539383,23.5,254,151,2.78109856
30,275,0.00122754580112,23.5,254,151,1.18857216
31,276,0.103100401676,23.0,254,151,1.06533864
32,277,0.00680747739088,23.5,254,151,1.26681776
33,278,0.211696202398,24.0,255,151,2.38414176
34,279,0.0621592624698,23.5,255,151,1.94649856
35,280,0.000722907342894,23.5,255,151,1.72301984
36,281,0.0621586345362,23.5,255,151,2.35240944
37,282,0.148184493048,23.0,255,151,1.33375424
38,283,0.0647708721575,23.0,255,151,2.27114944
39,284,0.148589483881,23.0,255,151,1.04493688
40,285,0.0320766692544,23.0,255,151,1.74340592
41,286,0.0398810751261,24.0,255,151,2.45952
42,287,0.00782020494858,25.0,255,151,2.0511776
43,288,0.0764417555425,25.5,255,151,1.02607664
44,289,0.000797148052168,25.5,255,151,2.63074912
45,290,0.153058156781,24.0,255,151,2.03103008
46,291,0.00301697954989,25.0,255,151,1.761572
47,292,0.140459138742,24.5,255,151,1.44575776
48,293,0.000861239232418,24.5,255,151,1.61542256
49,294,0.0737799642938,23.0,255,151,1.5937376
50,295,0.0742520461733,23.5,255,151,1.96139056
51,296,0.0076861581263,24.0,255,151,1.39309024
52,297,0.00697649282596,25.0,255,151,1.60084576
53,298,0.142184477107,24.0,254,151,1.9585544
54,299,0.000194498236799,24.0,254,151,1.3196952
55,300,0.142201343754,24.0,255,151,1.28725104
56,301,0.00852227808185,22.5,255,151,1.36235648
57,302,0.00582685237214,22.0,255,151,1.95855856
58,303,0.208743168773,24.0,255,151,1.30146112
59,304,0.176629318002,23.0,255,151,2.34682624
60,305,0.121637399921,21.0,255,151,1.79443648
61,306,0.00114582885585,21.0,255,151,2.0826104
62,307,0.0534184306864,23.0,255,151,1.87526112
63,308,0.134819352421,21.0,255,151,1.4920688
64,309,0.0817222927123,22.0,255,150,1.47316448
65,310,0.080967858858,23.0,255,150,1.700528
66,311,0.165418555358,23.0,256,150,1.76052224
67,312,0.00154436943735,23.0,256,150,1.69527648
68,313,0.00408077340969,23.5,256,150,1.8264848
69,314,0.146340310903,23.0,256,150,1.19696112
70,315,0.14395678002,23.0,256,150,1.4811736
71,316,0.145816708597,23.0,256,150,2.10145248
72,317,0.00184150220228,24.0,255,150,1.69972976
73,318,0.00384683162464,24.5,256,150,2.14069648
74,319,0.146695248511,24.0,256,150,1.73428608
75,320,0.00111402634518,24.0,256,150,1.37326016
76,321,0.00162845206288,24.0,256,150,1.55962496
77,322,0.00356255685598,23.0,256,150,1.47821088
78,323,0.00440987472044,24.0,256,150,1.28950848
79,324,0.00439250802847,24.0,256,150,0.87509816
80,325,0.0,24.0,256,150,1.0730436
81,326,0.1455903848,23.5,256,150,0.85409856
82,327,0.00325185067035,23.5,256,150,1.10265208
83,328,0.00415304713189,22.5,256,150,0.93761568
84,329,0.145606719373,23.0,256,150,0.98325568
85,330,0.000136207582607,23.0,256,150,1.0007408
86,331,0.00193259255526,23.0,256,150,1.06205008
87,332,0.0761208686145,23.0,256,150,1.09866272
88,333,0.0769690080237,23.0,256,150,1.09277512
89,334,0.0787915936922,22.0,256,150,1.56943568
90,335,0.036875800805,22.0,256,150,1.002032
91,336,0.138772720376,21.5,256,150,1.42295984
92,337,0.142939472226,23.5,256,150,1.27548648
93,338,0.161189926267,22.0,256,150,1.39896832
94,339,0.0713006679625,23.5,257,149,1.01376072
95,340,0.113715098382,23.5,257,149,1.4713776
96,341,0.0,23.5,257,149,1.55361808
97,342,0.113960168581,24.0,257,149,1.32088584
98,343,0.127141375521,23.5,257,149,1.12025864
99,344,0.0728272722262,24.0,257,149,1.17388312
100,345,0.069834236529,23.5,257,149,1.09791296
101,346,0.122246208445,24.0,257,149,1.7249448
102,347,0.0503260045372,22.0,257,150,0.97666216
103,348,0.160525076825,22.0,257,150,1.33279808
104,349,0.0033515684942,22.0,257,150,1.07388656
105,350,0.19070623009,21.5,257,150,1.3648152
106,351,0.165642842939,23.0,257,150,1.03420904
107,352,0.165234995006,24.0,256,150,1.04667712
108,353,0.000940115171458,24.0,256,150,1.3019092
109,354,0.16178127038,24.0,256,150,1.12864272
110,355,0.0598055213719,23.0,256,150,0.88233304
111,356,0.307597397141,23.5,255,150,0.90559368
112,357,0.000517967296169,23.5,255,150,0.88676824
113,358,0.0830525325657,22.0,255,151,0.75326848
114,359,0.0844329112624,23.0,255,150,1.2125752
115,360,0.26903795721,23.0,255,150,0.75096104
116,361,0.0628498847254,24.0,255,151,1.07133248
117,362,0.0023454798864,24.0,255,151,0.99735912
118,363,0.299346383866,22.0,255,151,1.62575392
119,364,0.055703760795,22.0,255,151,1.2286648
120,365,0.148004900325,24.5,255,151,1.11138176
121,366,0.204769559744,24.5,255,152,0.97225784
122,367,0.000737311870018,24.5,255,152,1.044632
123,368,0.0066909880699,24.5,255,152,1.08023768
124,369,0.00551426879334,23.0,255,152,1.17435872
125,370,0.0840911529012,23.0,255,152,1.55010112
126,371,0.102793928537,25.5,255,152,1.75921504
127,372,0.0070192650972,24.5,254,152,1.15110096
128,373,0.0291418989618,25.5,254,152,1.07869216
129,374,0.00353894442375,25.5,254,152,1.31499224
130,375,0.0286602004298,25.5,254,152,1.13083536
131,376,0.00106144864257,25.5,254,152,0.86310776
132,377,0.0303431552341,25.5,254,152,1.36365664
133,378,0.00558396501235,24.5,254,152,0.80322016
134,379,0.0285858988433,24.5,254,152,1.53519856
135,380,0.00655398885549,24.0,254,152,0.88240336
136,381,0.00159988387001,24.0,254,152,1.96033152
137,382,0.149129058565,24.0,254,152,1.09826048
138,383,0.0539074834017,23.0,254,152,0.86784256
139,384,0.0550730758152,23.5,254,152,1.29892136
140,385,0.0541881678484,23.0,254,152,0.98782624
141,386,0.0616560312756,23.0,254,152,1.31737168
142,387,0.0526886735605,23.5,254,152,0.75469136
143,388,0.000511856032743,23.5,254,152,1.57282112
144,389,0.0545091081898,25.5,254,152,0.81956848
145,390,0.085295480351,27.5,254,152,1.01744112
146,391,0.00229895550652,27.0,254,151,0.73850616
147,392,0.17901322813,27.0,253,152,1.60622736
148,393,0.00091529773629,27.0,253,152,0.6303836
149,394,0.179440985239,25.0,254,151,0.97310096
150,395,0.00202406279012,27.0,254,151,1.11603112
151,396,0.0441237568563,23.0,254,151,1.94978416
152,397,0.000534324934956,23.0,254,151,1.21734544
153,398,0.00234252555878,22.5,254,151,1.08049888
154,399,0.140081191728,24.0,254,151,0.73503616
