,Unnamed: 0,index,emd_ani_sal,emd_ani_gaze,label,labDelta,area,center_x,center_y
0,0,374,0.0,6.159839153289795,0,0.0,0.0,0.0,0.0
1,1,375,7.386158466339111,6.159839153289795,0,0.00116153876662,370.5,255.0,255.0
2,2,376,7.136733531951904,6.307267665863037,0,0.235533479201,366.5,255.0,255.0
3,3,377,7.170471668243408,6.310731887817383,0,0.196625020895,368.5,255.0,255.0
4,4,378,7.252417087554932,6.308814525604248,0,0.0591771277179,367.5,255.0,255.0
5,5,379,7.305201530456543,6.239119529724121,0,0.204719734326,362.5,255.0,255.0
6,6,380,7.001047611236572,6.237936496734619,0,0.113001683006,362.5,255.0,255.0
7,7,381,7.111171722412109,6.237936496734619,0,0.00405114074197,362.5,255.0,255.0
8,8,382,7.427991390228271,6.244180202484131,0,0.128788929321,366.5,255.0,255.0
9,9,383,7.113833904266357,6.244180202484131,0,0.112607809288,366.5,255.0,255.0
10,10,384,7.333678245544434,6.186174392700195,0,0.191101899826,364.5,255.0,255.0
11,11,385,7.071570873260498,6.245758056640625,0,0.224769211815,369.0,255.0,255.0
12,12,386,7.58294153213501,6.251328468322754,0,0.191914415212,365.5,255.0,255.0
13,13,387,7.330455780029297,6.251328468322754,0,0.129127901026,365.5,255.0,255.0
14,14,388,7.853621959686279,6.139227867126465,0,0.220246458239,370.5,255.0,255.0
15,15,389,7.268523693084717,6.141446590423584,0,0.143249293176,370.0,255.0,255.0
16,16,390,7.403058052062988,6.139237403869629,0,0.0997930350152,369.0,255.0,255.0
17,17,391,7.357833862304687,6.22969388961792,0,0.22160347845,368.5,255.0,255.0
18,18,392,7.232164859771728,6.247371196746826,0,0.179095259024,364.5,255.0,255.0
19,19,393,7.0872297286987305,6.247371196746826,0,0.0733703869006,364.5,255.0,255.0
20,20,394,7.325733661651611,7.949297904968262,0,0.153944236944,368.5,255.0,255.0
21,21,395,7.915410995483398,7.949297904968262,0,0.032504778822,368.5,255.0,255.0
22,22,396,7.31451940536499,7.864772796630859,0,0.179324770504,369.5,255.0,255.0
23,23,397,7.7239885330200195,7.869512557983398,0,0.250479818908,368.5,255.0,255.0
24,24,398,7.592246055603027,7.869512557983398,0,0.109506153749,368.5,255.0,255.0
25,25,399,7.548731327056885,7.6276421546936035,0,0.152360466444,370.5,255.0,255.0
26,26,400,7.385080337524414,7.64101505279541,0,0.185262508767,367.0,255.0,255.0
27,27,401,7.436268329620361,7.64101505279541,0,0.00353294566517,367.0,255.0,255.0
28,28,402,7.12330436706543,7.355581283569336,0,0.223379698129,363.5,255.0,255.0
29,29,403,7.100386619567871,7.355581283569336,0,0.0747435169379,363.5,255.0,255.0
30,30,404,7.486146450042725,7.383115768432617,0,0.127660452484,359.5,256.0,256.0
31,31,405,6.913817405700684,7.298336982727051,0,0.140172523509,361.5,256.0,256.0
32,32,406,7.478415966033935,7.298336982727051,0,0.00973895880748,361.5,256.0,256.0
33,33,407,6.624364852905273,7.298336982727051,0,0.0220008369606,361.5,256.0,256.0
34,34,408,7.379282474517822,7.282257556915283,0,0.205008941287,361.0,256.0,256.0
35,35,409,6.922762870788574,7.308505058288574,0,0.124410716288,372.5,255.0,255.0
36,36,410,7.545321941375732,7.422693729400635,0,0.119532863414,371.5,255.0,255.0
37,37,411,7.018435001373291,7.422693729400635,0,0.00274465817607,371.5,255.0,255.0
38,38,412,7.241307735443115,7.037120819091797,0,0.15469984385,362.0,256.0,256.0
39,39,413,6.817092418670654,7.037120819091797,0,0.0927764262146,362.0,256.0,256.0
40,40,414,7.235159397125244,6.871367454528809,0,0.140261924026,360.0,256.0,256.0
41,41,415,7.684283256530762,6.860072612762451,0,0.0744954722659,359.0,256.0,256.0
42,42,416,7.076266765594482,6.860072612762451,0,0.0731996721269,359.0,256.0,256.0
43,43,417,7.369181632995605,6.913533687591553,0,0.198576718357,361.0,256.0,256.0
44,44,418,6.75536060333252,6.913533687591553,0,0.15094165124,361.0,256.0,256.0
45,45,419,7.251296997070312,6.767937183380127,0,0.211389688652,364.0,256.0,256.0
46,46,420,7.085212230682373,7.464722156524658,0,0.168110848984,367.5,256.0,256.0
47,47,421,7.364246368408203,7.523604393005371,0,0.121139768979,367.5,256.0,256.0
48,48,422,7.114673614501953,7.522325992584228,0,0.0349411445986,368.5,256.0,256.0
49,49,423,7.018885135650635,7.557864665985107,0,0.180864841048,367.5,256.0,256.0
50,50,424,7.230237007141113,7.602808952331543,0,0.16999740387,364.0,256.0,256.0
51,51,425,6.885697841644287,7.602808952331543,0,0.143074469928,364.0,256.0,256.0
52,52,426,7.790825366973877,7.551073551177978,0,0.173983572123,367.0,256.0,256.0
53,53,427,7.0799102783203125,7.586408138275146,0,0.186380052229,369.5,256.0,256.0
54,54,428,8.018892288208008,7.586408138275146,0,0.192423673752,369.5,256.0,256.0
55,55,429,6.777091026306152,7.667145252227783,0,0.177158283066,368.5,256.0,256.0
56,56,430,7.654689311981201,7.667145252227783,0,0.0698011303584,368.5,256.0,256.0
57,57,431,7.10716724395752,7.943287372589111,0,0.151054041946,363.0,256.0,256.0
58,58,432,7.968131065368652,7.941871643066406,0,0.0369452528992,363.0,256.0,256.0
59,59,433,7.0349225997924805,8.00225830078125,0,0.10895061254,365.0,256.0,256.0
60,60,434,7.534221649169922,7.94706916809082,0,0.126740548934,366.5,256.0,256.0
61,61,435,7.019355773925781,7.962050437927246,0,0.122871201847,369.5,256.0,256.0
62,62,436,7.436106204986572,7.962050437927246,0,0.0688545465139,369.5,256.0,256.0
