,index,labDelta,area,center_x,center_y,eucDist
0,131,0.131139149444,48.0,250,109,1.7468288
1,132,0.217407751055,48.0,250,109,1.53199424
2,133,0.114742288339,48.0,250,109,1.18814128
3,134,0.0476949302772,49.0,250,109,1.3012736
4,135,0.0289191187103,49.0,250,109,1.54309184
5,136,0.143579074084,51.0,250,109,1.52103952
6,137,0.0771396583167,51.0,250,109,1.95449872
7,138,0.198711809683,47.5,250,109,1.5060928
8,139,0.00943434455722,47.5,250,109,1.42814704
9,140,0.337073217254,45.0,250,109,1.68338048
10,141,0.173013271136,45.0,250,109,1.44654864
11,142,0.2577986643,47.0,250,109,1.47063072
12,143,0.271389408821,45.5,250,109,1.25921448
13,144,0.26380859961,41.5,250,110,1.203904
14,145,0.147188346446,41.5,250,110,1.28060648
15,146,0.0122598309151,41.5,250,110,1.22388808
16,147,0.218141546385,40.5,250,110,1.65879056
17,148,0.280746204615,46.5,251,110,1.60461408
18,149,0.237947377271,45.5,251,110,1.1918556
19,150,0.282473470856,45.0,250,110,1.64145888
20,151,0.00238183021612,45.0,250,110,1.52265504
21,152,0.0,45.0,250,110,1.57332112
22,153,0.231311676768,43.5,250,110,1.17965296
23,154,0.144409211544,46.5,251,110,1.72282272
24,155,0.148162296655,45.5,251,111,1.03777128
25,156,0.10762080994,45.5,251,111,1.49584064
26,157,0.12138935664,45.0,251,111,1.2687016
27,158,0.131165936108,45.5,251,111,1.35830944
28,159,0.177565926917,48.0,251,111,1.5008112
29,160,0.155005038074,46.5,251,111,1.85710608
30,161,0.00359397390074,45.5,251,111,1.59310608
31,162,0.257470433424,45.0,251,111,1.75613232
32,163,0.0838896384958,44.0,251,111,1.42968976
33,164,0.197980687846,45.5,250,111,1.87621248
34,165,0.222492275813,44.5,250,111,1.27982224
35,166,0.028741704251,44.5,250,111,1.76574176
36,167,0.255107262964,46.0,250,111,1.19308808
37,168,0.289503085447,50.5,250,111,1.4780664
38,169,0.158206830971,47.0,250,111,1.46478256
39,170,0.190343449935,48.0,250,111,1.37713184
40,171,0.0144500082589,48.0,250,111,1.6719032
41,172,0.227002709834,48.5,250,111,1.32355128
42,173,0.251365221801,47.5,250,111,1.71761216
43,174,0.357161745042,48.5,250,111,1.27791528
44,175,0.234458392176,51.0,250,110,1.63488576
45,176,0.0351185193088,51.0,250,110,1.16969472
46,177,0.243026935078,45.0,250,110,1.52082464
47,178,0.216383581567,47.0,251,111,1.5109128
48,179,0.0246670767728,47.0,251,111,1.50455632
49,180,0.1135102373,46.0,251,111,1.5717248
50,181,0.000429434135425,46.0,251,111,1.62497696
51,182,0.141711370503,45.0,251,111,1.30690824
52,183,0.195412418858,48.0,251,110,1.40908256
53,184,0.175918539354,47.0,251,111,1.2861024
54,185,0.195795771891,48.5,251,111,1.53302816
55,186,0.000575456811609,48.5,251,111,1.17448104
56,187,0.224630311158,45.5,251,111,1.34710832
57,188,0.172137358152,46.5,251,111,1.39616032
58,189,0.0278638705957,47.0,251,111,1.23367248
59,190,0.167383038605,45.5,251,111,0.84162288
60,191,0.0997570387583,45.5,251,111,1.40964896
61,192,0.217425951978,46.0,251,111,1.30668944
62,193,0.109766823205,47.0,251,111,1.41216752
63,194,0.17283197904,46.0,251,111,1.00846272
64,195,0.0659603035107,46.0,251,111,1.46633344
65,196,0.26428977934,44.5,250,111,1.13626096
66,197,0.149632041775,46.0,251,111,1.26349552
67,198,0.209967325161,46.0,251,111,1.05084904
68,199,0.174256109375,45.0,251,111,1.39092688
69,200,0.0449658218272,45.0,251,111,1.630804
70,201,0.250688024596,45.0,251,111,1.77185296
71,202,0.257655894592,46.0,251,111,1.3658672
72,203,0.113776712598,46.0,251,111,1.37172768
73,204,0.251853821306,46.5,251,111,0.80213088
74,205,0.094142526619,45.5,251,111,1.2714908
75,206,0.05429763855,45.5,251,111,1.10170048
76,207,0.242727822083,46.0,251,111,1.02659568
77,208,0.303909481204,46.0,251,111,1.41500672
78,209,0.289710749464,46.5,251,110,1.30808432
79,210,0.225947637373,46.0,251,110,1.25390472
80,211,0.0984840817702,46.0,251,110,1.59605264
81,212,0.170733033271,47.5,251,110,1.47338384
82,213,0.217384203683,50.0,251,110,1.42716512
83,214,0.0134190445461,50.0,251,110,1.38536272
84,215,0.221532281184,51.0,251,110,1.32764168
85,216,0.0245791693437,51.0,251,110,1.09917184
86,217,0.339130137602,44.5,251,110,1.46557184
87,218,0.110570043423,44.5,251,110,0.89596344
88,219,0.446326943984,41.5,251,110,1.37921344
89,220,0.46848299376,43.5,251,110,1.24146112
90,221,0.470055494185,43.0,251,110,1.44504368
91,222,0.000317955161827,43.0,251,110,0.98308816
92,223,0.364463124945,43.0,251,110,1.05117496
93,224,0.438792164046,41.5,251,110,1.05503992
94,225,0.321441159835,47.0,251,110,1.08584064
95,226,0.0604102007767,45.5,251,110,0.9539592
96,227,0.0162676053303,45.5,251,110,0.9289884
97,228,0.241903238385,44.0,251,110,1.06820056
98,229,0.43311246604,46.5,252,110,1.10680864
