,index,labDelta,area,center_x,center_y,eucDist
0,129,0.00542575171326,205.5,175,106,1.15005456
1,130,0.23890787604,208.5,175,106,1.12068832
2,131,0.223242528557,210.5,175,106,1.05296824
3,132,0.0940153941789,211.0,175,106,1.16489296
4,133,0.21816054375,211.5,175,106,1.1866336
5,134,0.147578166275,211.5,175,106,1.3297168
6,135,0.140503807145,211.5,175,106,1.17804008
7,136,0.217081744499,203.0,175,106,1.1636976
8,137,0.335801361928,204.5,176,105,1.3179364
9,138,0.128893520935,203.5,176,105,1.27678408
10,139,0.0708100422359,203.5,176,105,1.15964064
11,140,0.207632635435,201.5,176,106,1.15493464
12,141,0.286790660099,204.5,176,106,1.16361736
13,142,0.159928162669,204.5,176,106,1.1016756
14,143,0.179438173469,205.0,175,106,1.13231496
15,144,0.253798460315,204.0,175,106,0.94756264
16,145,0.0890599503076,204.0,175,106,1.26309456
17,146,0.308227055552,214.0,175,105,0.93428888
18,147,0.119292374193,214.5,175,105,1.3154716
19,148,0.0703642412548,214.5,175,105,1.16095528
20,149,0.186882597661,214.0,175,105,1.052642
21,150,0.148111168762,213.5,175,105,1.32110592
22,151,0.0339161797895,213.5,175,105,1.29289376
23,152,0.204630801406,209.0,175,105,1.29797016
24,153,0.184717103506,209.5,175,105,1.16533808
25,154,0.233370425984,211.0,176,104,1.4642272
26,155,0.0165869672213,211.0,176,104,1.12066512
27,156,0.00154540072839,211.0,176,104,1.30150424
28,157,0.159558706182,208.0,175,105,1.14833848
29,158,0.199117741033,206.5,175,105,1.04312576
30,159,0.0173160591109,207.0,175,105,1.19525464
31,160,0.00157219672976,207.0,175,105,0.98662496
32,161,0.219108543612,210.5,176,105,1.12298072
33,162,0.146603761479,210.5,176,105,0.96758192
34,163,0.136672460975,214.5,175,105,1.367864
35,164,0.198268686274,211.5,175,105,1.29060448
36,165,0.0986232547933,211.5,175,105,1.24380336
37,166,0.262133311814,211.5,175,105,1.25837136
38,167,0.207561275635,213.0,175,105,1.31531232
39,168,0.079401551697,211.0,175,105,1.176798
40,169,0.261846203241,209.0,175,105,1.26749976
41,170,0.0650519426971,209.0,175,105,1.16285832
42,171,0.304048019088,209.0,175,105,1.19490224
43,172,0.196089585084,207.5,174,106,1.3747096
44,173,0.161240158885,208.5,174,106,1.38808896
45,174,0.263250997875,210.0,175,105,1.47127728
