,index,labDelta,area,center_x,center_y,eucDist
0,312,0.202732894945,306.0,252,146,1.03714016
1,313,0.219647617152,316.5,251,146,1.11818808
2,314,0.148732787067,312.5,251,146,1.13609072
3,315,0.130528129016,312.5,251,146,1.32397336
4,316,0.244207637068,310.0,251,145,1.34300288
5,317,0.175427591253,313.0,251,145,1.27234504
6,318,0.160877687423,317.0,251,145,1.06171104
7,319,0.158882299035,319.0,251,145,1.18291152
8,320,0.0753967084449,319.0,251,145,1.48753616
9,321,0.234023836818,319.0,251,145,1.27621944
10,322,0.129028044412,318.5,251,145,1.17690784
11,323,0.124604974319,324.0,251,144,1.31505416
12,324,0.00689204826481,324.0,251,144,1.39928544
13,325,0.103699811244,324.0,251,144,1.37557632
14,326,0.00291673048568,324.0,251,144,1.33237424
15,327,0.0745516371458,324.0,251,144,1.53698704
16,328,0.273005504724,327.0,251,144,1.26661888
17,329,0.299974274157,328.5,251,144,1.238706
18,330,0.23143734962,330.0,251,143,1.2945668
19,331,0.106961368286,330.0,251,143,1.48910368
20,332,0.218017369409,320.0,252,143,1.2905876
21,333,0.212640661057,319.0,251,143,1.37227136
22,334,0.203916712158,320.0,251,143,1.0677864
23,335,0.143459775453,320.0,251,143,1.54887728
24,336,0.212561414417,323.5,251,143,1.10920288
25,337,0.217200676707,317.0,251,143,1.40629296
26,338,0.13513367797,313.5,251,143,1.12144744
27,339,0.0253010332324,313.5,251,143,1.3257564
28,340,0.276318571818,326.5,250,142,1.16806312
29,341,0.0327712141373,326.5,250,142,1.19182536
30,342,0.23100406342,323.5,250,143,1.20154704
31,343,0.343110716392,326.0,250,143,1.29997072
32,344,0.102701453834,325.0,250,143,1.4438664
33,345,0.170151786588,325.5,250,143,1.58817136
34,346,0.0753445000006,324.5,250,143,1.65815008
35,347,0.335255674084,329.5,250,143,1.4103728
36,348,0.122301233253,327.5,250,143,1.40269856
37,349,0.360290972769,327.5,250,142,1.25320816
38,350,0.109683929825,327.5,250,142,1.22000648
39,351,0.0172614264436,328.5,250,142,1.3857696
40,352,0.110737309022,327.5,250,142,1.31438744
41,353,0.227463657615,326.0,250,142,1.55662848
42,354,0.151919680865,329.0,250,142,1.19806272
43,355,0.137496083413,331.0,250,142,1.2779048
44,356,0.0184948890318,331.0,250,142,1.52427328
45,357,0.215536213063,330.5,250,143,1.43225312
46,358,0.031344506213,328.5,250,143,1.29364352
47,359,0.080200757599,329.5,250,142,1.25010072
48,360,0.00819146165938,329.5,250,142,1.31824568
49,361,0.0997650375458,332.0,250,142,1.05727632
50,362,0.209487864665,328.0,250,142,1.1325836
51,363,0.0581032731717,329.0,250,142,1.325396
52,364,0.333828226439,331.5,250,143,1.3295732
53,365,0.169330706138,329.5,250,143,1.16390528
54,366,0.181922999744,329.5,250,143,1.09953736
55,367,0.15093637522,330.5,250,143,1.09783608
56,368,0.255009766755,331.0,250,143,1.05452112
57,369,0.150402434652,333.0,250,143,1.26069144
58,370,0.13406521684,331.5,250,143,1.33094896
59,371,0.113421920979,330.5,250,143,1.29058912
60,372,0.177528847377,334.0,250,143,1.3412324
61,373,0.0424796238228,334.0,250,143,1.3574144
62,374,0.184089225918,339.0,250,143,1.14692992
63,375,0.193898386955,338.0,250,143,1.39289952
64,376,0.272512329728,340.5,250,143,1.18429376
65,377,0.240519709523,338.0,250,143,1.28959112
66,378,0.0749851088377,338.0,250,143,1.20273368
67,379,0.171717595854,337.0,250,143,1.2610748
68,380,0.126758297075,337.0,250,143,1.2461208
69,381,0.0469461767874,337.0,250,143,1.39596352
70,382,0.268978570869,337.0,250,144,1.37050304
71,383,0.254319942523,337.0,250,144,1.45472464
