,index,emd_ani_sal,emd_ani_gaze,label
0,298,0.2065617740154266,1.1215698719024658,0
1,1745,0.2399815320968628,0.4129574000835418,1
2,1760,0.133465439081192,0.0894322097301483,0
3,2502,1.231723427772522,0.7236776947975159,1
4,2519,1.2846791744232178,0.2533296048641205,0
5,4789,0.0856931582093238,0.6090440154075623,1
6,4802,0.0475158020853996,0.6715933084487915,0
7,5861,0.1333089172840118,0.7769304513931274,1
8,5876,0.1211732253432273,0.3179314136505127,0
9,7260,0.1550138741731643,2.081683874130249,1
10,7276,0.3081136345863342,0.4761619567871094,0
11,8441,0.1400752663612365,0.3184125125408172,1
