,index,labDelta,area,center_x,center_y,eucDist
0,223,3.70862297292e-06,27.5,171,142,0.946636
1,224,0.00010691385183,29.5,172,141,0.77811536
2,225,0.00014311673058,28.5,172,141,0.79976592
3,226,1.20449193512e-06,28.5,172,141,0.87577952
4,227,5.0970241307e-05,31.0,172,141,1.26085584
5,228,4.24924978129e-05,29.5,172,141,0.86587632
6,229,1.82861311453e-06,29.5,172,141,0.95371896
7,230,0.000118681438658,30.0,172,141,0.77281848
8,231,0.00021916277147,31.0,173,140,0.87618256
9,232,1.85284617097e-05,31.0,173,140,0.91135464
10,233,0.0907425531757,28.5,173,140,0.96775928
11,234,0.0446768508668,31.5,174,140,0.80347944
12,235,0.000174408901385,31.5,174,140,1.4246024
13,236,0.00170916688342,30.0,174,139,0.79287736
14,237,0.0499925269887,33.0,174,139,0.81341776
15,238,0.00261121926586,31.0,174,139,1.09317016
16,239,0.000108567304501,30.0,174,139,1.0647552
17,240,0.00250707666471,30.0,174,139,1.35677168
18,241,0.000301893303709,30.0,174,139,0.890174
19,242,0.000402091452709,32.0,174,139,1.1518952
20,243,0.0043015686233,31.0,174,139,1.13954016
21,244,0.00396420749522,31.0,174,139,1.19194256
22,245,0.00147968837991,32.0,174,138,0.9453448
23,246,0.00123238343399,32.0,174,138,1.10072608
24,247,0.00122953384793,27.0,174,138,0.91426976
25,248,0.000416910460955,28.0,175,138,0.84795792
26,249,0.000602341068283,28.5,175,138,1.10920632
27,250,0.114107640472,31.0,175,138,0.84536944
28,251,0.0481636462854,30.0,175,138,0.89666048
29,252,0.0427821537866,30.0,175,138,1.15655296
30,253,0.064105813841,30.0,176,137,1.32027424
31,254,0.000200685937447,30.0,176,137,1.2028728
32,255,0.0384096578447,28.5,176,137,1.386428
33,256,0.0497226315341,30.0,175,138,0.9687028
34,257,0.000534076542215,30.0,175,138,1.23007296
35,258,0.100192947751,30.5,174,138,1.23331264
36,259,0.100136847463,29.0,174,138,1.13414528
37,260,3.85754174128e-05,29.0,174,138,1.07719224
38,261,0.142152851448,29.0,173,138,1.30130304
39,262,0.0181481082163,29.0,172,138,0.83727824
40,263,0.00294649822292,29.0,172,138,1.04501976
41,264,0.138783833472,31.5,171,138,1.21491792
42,265,4.09622049691e-05,31.5,171,138,1.10922256
43,266,0.141467452172,32.5,171,138,1.50286864
44,267,0.0626714942214,32.0,172,139,0.89779264
45,268,6.59320829392e-05,32.0,172,139,1.33948224
46,269,0.0626178173071,32.5,171,138,1.35437072
47,270,0.154202093281,30.5,172,138,1.29346472
48,271,0.104683846957,30.5,172,138,0.9979828
49,272,0.0113420208488,30.5,172,138,1.42864096
50,273,0.0736049216707,28.0,173,138,1.0901176
51,274,0.000193219657439,28.0,173,138,1.3001824
52,275,0.0594921070635,28.0,173,138,1.1585224
53,276,0.00937131976133,31.0,173,138,1.32595048
