,index,labDelta,area,center_x,center_y,eucDist
0,224,0.000124171474764,10.0,168,151,1.35738064
1,225,7.88205724293e-06,10.0,168,151,1.20204672
2,226,0.000123185736638,20.0,168,151,1.06009936
3,227,0.000148150548246,10.0,169,151,1.41538016
4,228,4.0746765846e-06,10.0,169,151,1.50224272
5,229,0.00014116754348,8.0,169,150,1.2503512
6,230,4.20724029598e-06,8.0,169,150,1.12636216
7,231,7.47961082104e-05,6.0,169,151,1.24935496
8,232,7.06664828388e-05,11.5,168,151,1.05870808
9,233,2.4418522186e-06,11.5,168,151,1.228026
10,234,8.69477164626e-05,7.0,169,151,0.99769488
11,235,4.76352809803e-06,7.0,169,151,1.31525672
12,236,5.31366717255e-05,5.5,169,151,1.2353636
13,237,0.000155739982466,7.5,168,150,1.10425296
14,238,4.53175314738e-06,7.5,168,150,1.4034984
15,239,3.87065024206e-05,9.0,169,150,1.23547504
16,240,7.81578043176e-05,11.5,167,150,1.38793424
17,241,3.85739508132e-06,11.5,167,150,0.96430088
18,242,0.000150902493684,15.0,168,150,1.2485624
19,243,3.52628914911e-06,15.0,168,150,1.08276824
20,244,0.000113828689688,8.5,168,150,1.3216944
21,245,0.000148050948991,11.5,168,150,1.13859496
22,246,7.40115241726e-05,17.0,168,150,1.38673536
23,247,5.26338505997e-06,17.0,168,150,1.19042104
24,248,0.0,17.0,168,150,1.08148576
25,249,0.000165379542977,8.5,168,150,1.21994216
26,250,5.25545310495e-06,8.5,168,150,1.20951448
27,251,0.000210981668784,13.0,167,151,1.32134168
28,252,0.000110395259357,14.0,168,151,1.01661224
29,253,2.99015366291e-06,13.0,167,151,1.3504688
30,254,0.000199596861172,13.5,168,151,0.98480568
31,255,7.95621677617e-06,14.5,168,151,1.01279256
32,256,0.000141642832504,14.0,167,150,0.9542296
33,257,1.35880348253e-06,14.0,167,150,1.34464704
34,258,9.38495040581e-05,14.5,167,150,1.03669304
35,259,0.00018272523987,16.5,167,151,1.4247728
36,260,4.76775254511e-06,16.5,167,151,1.0844972
37,261,0.000146420774799,12.0,167,151,1.32961056
38,262,9.52575716842e-07,12.0,167,151,1.24180544
39,263,0.000316567799926,13.0,163,150,1.0720764
40,264,0.000135767904712,14.0,168,151,1.11982968
41,265,1.94295366535e-06,14.0,168,151,1.17096048
42,266,0.000144818533698,12.5,168,151,1.064656
43,267,4.66931217227e-06,12.5,168,151,0.997122
44,268,0.000203862304002,11.5,167,152,1.05263
45,269,0.000173795451732,16.0,167,151,1.149068
46,270,4.20456459832e-06,16.0,167,151,1.28411072
47,271,0.000231986346104,16.5,168,151,1.0379184
48,272,4.74921935303e-06,16.5,168,151,1.36919248
49,273,0.000174891418044,19.0,167,150,1.48071008
50,274,0.000145999772492,8.0,170,151,1.13115216
51,275,3.35118192055e-06,8.0,170,151,1.02203272
52,276,0.000155545155168,12.5,167,151,1.21440952
53,277,0.000208697406882,6.5,170,152,1.10991936
54,278,6.74827042118e-06,7.0,170,152,1.31308336
55,279,0.000241025094262,12.5,167,152,1.11926368
56,280,5.96047341736e-06,12.5,167,152,1.13725208
57,281,0.000136012835986,11.5,168,152,1.08161888
58,282,0.000148725412835,12.5,170,152,1.26937024
59,283,6.16585432406e-06,12.5,170,152,1.32236776
60,284,2.57875401968e-06,12.5,170,152,1.21999072
61,285,0.000256413587626,14.0,168,151,1.19672336
62,286,0.000104408670458,8.5,171,152,1.10251888
63,287,2.75310756371e-06,8.5,171,152,1.40749776
64,288,0.000225687698353,10.0,171,152,0.97043984
65,289,0.000201033333297,10.5,169,152,1.1521936
66,290,4.11667258003e-06,10.5,169,152,1.23734776
67,291,4.06693867361e-07,10.5,169,152,1.4548464
68,292,0.00023379221114,13.0,169,152,1.16367776
69,293,5.98752885345e-05,19.5,168,152,1.58325376
70,294,2.79551601638e-06,21.0,169,152,1.11481488
71,295,0.000108029259064,17.0,168,152,1.46970112
72,296,4.84605260012e-06,17.0,168,152,1.31938264
73,297,0.000196126048601,10.5,171,153,1.4369072
74,298,0.000196312115064,8.0,171,153,1.06128016
75,299,3.43698173179e-06,8.0,171,153,1.31883368
76,300,0.000417725843672,8.5,170,153,1.41140048
77,301,5.32485071051e-06,8.5,170,153,1.50820544
78,302,0.000450198168834,11.0,167,152,1.05204888
79,303,0.000312268624755,21.5,165,152,1.3467608
80,304,9.09855131529e-06,21.5,165,152,0.97475064
81,305,0.000273280359721,13.0,166,152,1.11007048
82,306,2.43847542242e-06,13.0,166,152,1.10281808
83,307,0.000360510692074,11.0,166,153,1.14187232
84,308,0.000286796235514,11.5,166,154,1.21302024
85,309,6.79177101379e-06,12.5,166,154,1.27068288
86,310,0.00030698948743,12.5,166,155,1.37402304
87,311,2.76971459594e-06,12.5,166,155,1.232192
88,312,0.000305068841753,15.5,167,155,1.39725552
89,313,0.000166791079709,19.5,165,156,1.2103
90,314,6.75082833407e-06,19.5,165,156,1.35043488
91,315,0.000288545491832,14.0,167,156,1.26160336
92,316,8.6517682378e-06,14.0,167,156,1.32276416
93,317,8.87467432588e-05,16.0,167,156,1.38173648
94,318,0.000112319100437,18.5,167,156,1.09221552
95,319,0.000149701224216,15.0,167,156,1.1930256
96,320,6.69086521735e-06,16.0,167,156,1.11607632
97,321,4.19285128323e-06,15.0,167,156,1.03037976
98,322,0.000305019321526,16.5,168,156,1.19965168
99,323,0.000131815806811,15.0,167,155,1.30459048
100,324,4.93427478583e-06,15.0,167,155,1.25564384
101,325,0.000167360567136,12.5,168,155,1.48790976
102,326,0.000215028673111,28.5,166,154,1.37277136
103,327,2.08493866112e-06,28.5,166,154,1.42286368
104,328,0.000227859949812,13.0,167,155,1.37424272
105,329,4.69091770759e-06,13.0,167,155,1.37066768
106,330,0.000191276836327,13.0,168,155,1.29510616
107,331,2.69407169868e-06,13.0,168,155,1.4191296
108,332,0.000152746306631,15.0,168,155,1.14565384
109,333,0.000301121510472,14.0,168,154,1.33661016
110,334,5.83380757358e-06,14.0,168,154,1.54146768
111,335,0.000166600555977,13.5,169,154,1.42064224
112,336,8.13947384546e-06,13.5,169,154,1.13478536
113,337,0.00015092104572,14.5,169,154,1.17711608
114,338,0.000189009331232,19.0,167,154,1.29651248
115,339,6.44948691137e-06,19.0,167,154,1.23822032
116,340,4.98647256701e-05,24.5,166,154,1.39812688
117,341,2.53273345101e-06,24.5,166,154,1.22545312
118,342,0.000110407636012,11.0,168,154,1.26537704
119,343,6.04878843872e-06,18.0,166,154,1.47351984
120,344,6.03419066594e-05,13.5,168,154,1.32752952
121,345,0.000103859484358,17.0,168,154,1.25317872
122,346,6.48025791726e-05,25.5,166,154,1.21743656
123,347,8.87314439477e-06,25.5,166,154,1.22307968
124,348,0.000167016722983,26.5,166,154,1.39640304
125,349,5.59275022893e-06,26.5,166,154,1.1427256
126,350,0.00023728592907,16.0,169,155,1.24710304
127,351,7.71609199248e-05,14.5,169,155,1.04473384
128,352,2.38255715883e-06,14.5,169,155,1.02022832
129,353,0.000120563411014,16.0,169,155,0.94167288
130,354,0.000188013232758,27.0,165,154,1.20688328
131,355,2.01897934809e-06,27.0,165,154,1.19262392
132,356,0.000320214413734,18.0,169,155,1.1227448
133,357,5.6847636737e-06,18.0,169,155,1.21349096
134,358,0.000212176107298,18.0,169,156,1.23676576
135,359,7.48401113248e-06,18.0,169,156,1.18034976
136,360,0.00027620512704,25.0,166,155,0.97447496
137,361,9.76760215505e-05,24.0,166,155,1.26872272
138,362,6.0077010285e-06,24.0,166,155,1.15367408
139,363,0.000150332016975,21.0,167,155,1.39436256
140,364,3.55950643542e-06,21.0,167,155,1.09225912
141,365,0.000144157403702,19.0,169,156,1.10123312
142,366,2.47589722621e-05,19.0,169,156,1.19078776
143,367,5.0504380644e-06,19.0,169,156,1.1354888
144,368,6.91357590383e-05,15.5,169,156,1.04748736
145,369,4.18776888402e-06,15.5,169,156,1.16027352
146,370,0.000249248377815,22.0,167,155,1.15501728
147,371,2.28620505231e-06,22.0,167,155,1.1282728
148,372,0.000440423343631,19.0,168,157,1.17217864
149,373,0.000404600332,15.0,167,158,1.13733904
150,374,7.91386293697e-06,15.0,167,158,1.1725008
151,375,0.000578605199317,20.5,165,159,1.135644
152,376,7.84696348566e-06,20.5,165,159,1.18821832
153,377,0.000650368833997,20.0,162,161,1.09034576
154,378,0.000362741747842,15.0,161,161,1.26098472
155,379,6.86493692594e-06,15.0,161,161,1.42172912
156,380,0.000224709933021,26.5,158,161,1.10824288
157,381,0.000284821994605,17.0,162,160,1.20091632
158,382,9.53601725335e-06,16.0,161,160,1.27943216
159,383,0.000490739036467,12.5,163,161,1.11277648
160,384,6.31370936992e-06,12.5,163,161,1.33917744
161,385,0.000444808467083,16.0,164,160,1.26015552
162,386,0.000207587680508,21.5,164,160,1.2238652
