,Unnamed: 0,index,emd_ani_sal,emd_ani_gaze,label,labDelta,area,center_x,center_y,eucDist,emd_ani_sal_MA,labDelta_MA,area_MA,center_x_MA,center_y_MA
27,27,258,5.536226749420166,2.797089099884033,0,0.110844796763,296.0,173.0,173.0,0.8282292,6.725147819519043,0.11077794964567,297.5,172.6,172.6
28,28,259,7.12135648727417,2.8231217861175537,0,0.070998767374,308.0,172.0,172.0,1.92048288,6.651935768127442,0.10889105949727,299.45,172.6,172.6
29,29,260,5.595871448516846,3.2178518772125244,0,0.0458709338934,308.0,172.0,172.0,0.85959992,6.586260557174683,0.09207455371251001,300.85,172.6,172.6
30,30,261,7.06454610824585,3.541980504989624,0,0.134251738857,295.0,173.0,173.0,1.48740976,6.547811794281006,0.09410385306261,300.45,172.7,172.7
31,31,262,5.838966369628906,3.609079360961914,0,0.121710250096,297.0,173.0,173.0,0.78396304,6.583385038375854,0.09540360531000999,300.3,172.8,172.8
32,32,263,7.26471996307373,3.626453876495361,0,0.11599385095,313.5,173.0,173.0,1.56503184,6.5295545101165775,0.09424529702621001,301.55,172.8,172.8
33,33,264,6.506454944610596,4.080140590667725,0,0.144907061276,284.0,174.0,174.0,0.78055792,6.593739795684814,0.10746601982535,299.85,172.9,172.9
34,34,265,5.69234037399292,5.517375946044922,0,0.153910206008,291.5,174.0,174.0,0.9738812,6.489938545227051,0.10559944083595,299.15,173.0,173.0
35,35,266,9.584845542907717,4.793339729309082,0,0.145915776651,307.0,174.0,174.0,0.68398024,6.887135696411133,0.10707773741085,299.95,173.1,173.1
36,36,267,10.463476181030272,4.531579494476318,0,0.0950588133933,305.0,173.0,173.0,0.64367028,7.066880416870117,0.11394621952617001,300.5,173.1,173.1
37,37,268,9.327665328979492,5.200273513793945,0,0.201296847204,306.0,173.0,173.0,0.7102332,7.4460242748260494,0.12299142457027001,301.5,173.1,173.1
38,38,269,7.609148025512695,5.322895526885986,0,0.174762097291,315.5,171.0,171.0,1.25923128,7.494803428649902,0.13336775756197,302.25,173.0,173.0
39,39,270,8.397631645202637,5.373759269714356,0,0.195287736065,337.0,170.0,170.0,1.15082112,7.774979448318481,0.14830943777913,305.15,172.8,172.8
40,40,271,10.802897453308104,5.24940824508667,0,0.198837802112,325.0,169.0,169.0,0.64466616,8.148814582824707,0.15476804410463002,308.15,172.4,172.4
41,41,272,9.095866203308104,5.081387042999268,0,0.314863462504,355.0,166.0,166.0,0.82825752,8.474504566192627,0.17408336534542998,313.95,171.7,171.7
42,42,273,10.869665145874023,5.269554615020752,0,0.254652167228,347.5,164.0,164.0,0.65746032,8.834999084472656,0.18794919697323,317.35,170.8,170.8
43,43,274,9.054129600524902,3.116100549697876,0,0.324913600802,348.5,163.0,163.0,0.95671824,9.089766550064088,0.20594985092583,323.8,169.7,169.7
44,44,275,11.513466835021973,3.6784610748291016,0,0.26432770856,363.0,159.0,159.0,0.70521472,9.671879196166993,0.21699160118103,330.95,168.2,168.2
45,45,276,8.751214981079102,4.206395626068115,0,0.243605616387,369.0,159.0,159.0,1.26339392,9.588516139984131,0.22676058515463,337.15,166.7,166.7
46,46,277,10.168187141418455,3.9420084953308105,0,0.200052243291,363.5,159.0,159.0,1.0362088,9.558987236022949,0.23725992814439997,343.0,165.3,165.3
47,47,278,9.417591094970703,3.9398133754730233,0,0.182633979966,366.5,159.0,159.0,1.0013276,9.56797981262207,0.23539364142059999,349.05,163.9,163.9
48,48,279,10.842275619506836,5.8212056159973145,0,0.268793122586,362.5,161.0,161.0,0.74955352,9.891292572021484,0.24479674395009998,353.75,162.9,162.9
49,49,280,8.742951393127441,6.1184611320495605,0,0.134836493851,368.5,162.0,162.0,1.33736768,9.925824546813965,0.2387516197287,356.9,162.1,162.1
50,50,281,7.882833480834961,6.5896525382995605,0,0.131568709234,369.0,164.0,164.0,1.35189984,9.63381814956665,0.23202471044089998,361.3,161.6,161.6
51,51,282,10.42588233947754,7.177029609680176,0,0.162933776438,365.0,164.0,164.0,0.68703352,9.766819763183594,0.21683174183429998,362.3,161.4,161.4
52,52,283,8.372149467468262,7.350158214569092,0,0.204028626187,363.5,165.0,165.0,1.55744912,9.517068195343018,0.2117693877302,363.9,161.5,161.5
53,53,284,8.719257354736328,7.081661224365234,0,0.222674036305,362.5,167.0,167.0,1.12582976,9.48358097076416,0.20154543128049998,365.3,161.9,161.9
54,54,285,6.80134391784668,7.25719690322876,0,0.184652442979,358.5,168.0,168.0,1.06154312,9.01236867904663,0.1935779047224,364.85,162.8,162.8
55,55,286,8.876655578613281,7.202185153961182,0,0.138326790625,351.5,169.0,169.0,1.23986912,9.02491273880005,0.1830500221462,363.1,163.8,163.8
56,56,287,6.374521732330322,7.202185153961182,0,0.0803314602536,351.5,169.0,169.0,0.98085984,8.645546197891235,0.17107794384246,361.9,164.8,164.8
57,57,288,7.389724731445312,7.18291711807251,0,0.391260471762,348.5,169.0,169.0,0.77297416,8.442759561538697,0.19194059302205999,360.1,165.8,165.8
58,58,289,7.044538497924805,7.1656036376953125,0,0.0896425957921,354.5,169.0,169.0,1.14008864,8.062985849380492,0.17402554034266998,359.3,166.6,166.6
59,59,290,8.677569389343262,8.992422103881836,0,0.0814504381007,348.5,168.0,168.0,0.98832568,8.056447649002076,0.16868693476764002,357.3,167.2,167.2
60,60,291,7.349764347076416,8.992422103881836,0,0.0339203239809,348.5,168.0,168.0,0.96618424,8.003140735626221,0.15892209624232997,355.25,167.6,167.6
61,61,292,7.304247856140137,9.628336906433104,0,0.166348003066,349.5,166.0,166.0,0.82374816,7.690977287292481,0.15926351890513,353.7,167.8,167.8
62,62,293,10.503161430358888,9.5294771194458,0,0.167461417433,358.5,166.0,166.0,0.6479676,7.904078483581543,0.15560679802973,353.2,167.9,167.9
63,63,294,8.670424461364746,9.061745643615724,0,0.150345544073,336.5,165.0,165.0,1.10195144,7.899195194244385,0.14837394880653,350.6,167.7,167.7
64,64,295,7.655194759368896,9.186978340148926,0,0.240498463331,355.0,163.0,163.0,1.02162648,7.9845802783966064,0.15395855084173,350.25,167.2,167.2
65,65,296,8.000434875488281,8.916726112365723,0,0.0679227608365,357.0,163.0,163.0,0.84630984,7.896958208084106,0.14691814786288,350.8,166.6,166.6
66,66,297,9.217569351196287,8.974778175354004,0,0.108560392818,369.5,162.0,162.0,1.17721744,8.181262969970701,0.14974104111932002,352.6,165.9,165.9
67,67,298,7.98655891418457,8.974778175354004,0,0.0228734858085,369.5,162.0,162.0,0.84585496,8.240946388244627,0.11290234252397,354.7,165.2,165.2
68,68,299,8.71426773071289,8.731152534484863,0,0.16604783243,341.0,162.0,162.0,0.97154976,8.407919311523436,0.12054286618775997,353.35,164.5,164.5
69,69,300,8.726141929626465,7.234734535217285,0,0.097564323175,336.0,163.0,163.0,0.84901216,8.412776565551757,0.12215425469518999,352.1,164.0,164.0
70,70,301,8.962808609008789,7.234734535217285,0,0.104475453933,336.0,163.0,163.0,1.00744624,8.574080991744996,0.1292097676904,350.85,163.5,163.5
71,71,302,10.263516426086426,7.370803356170654,0,0.119979950109,347.5,163.0,163.0,0.88179024,8.870007848739624,0.12457296239470002,350.65,163.2,163.2
72,72,303,10.184866905212402,7.367420673370361,0,0.104771071803,362.5,164.0,164.0,1.1516776,8.838178396224974,0.1183039278317,351.05,163.0,163.0
73,73,304,9.974603652954102,7.691433429718018,0,0.0787820315297,366.0,164.0,164.0,0.96208008,8.968596315383909,0.11114757657737,354.0,162.9,162.9
74,74,305,8.551894187927246,7.347479820251465,0,0.196926880017,344.5,164.0,164.0,1.12144368,9.058266258239744,0.10679041824596999,352.95,163.0,163.0
75,75,306,9.44400691986084,6.523046493530273,0,0.177429395723,365.0,164.0,164.0,1.22462656,9.202623462677002,0.11774108173462002,353.75,163.1,163.1
76,76,307,9.1797456741333,6.330382823944092,0,0.147251176586,354.0,164.0,164.0,1.24623264,9.198841094970703,0.12161016011141998,352.2,163.3,163.3
77,77,308,9.47183609008789,7.701778411865234,0,0.156513090581,367.0,164.0,164.0,1.116578,9.347368812561035,0.13497412058867,351.95,163.5,163.5
78,78,309,9.780019760131836,7.715720176696777,0,0.228163729879,349.5,164.0,164.0,1.1164244,9.45394401550293,0.14118571033357,352.8,163.7,163.7
79,79,310,9.5331392288208,6.547807216644287,0,0.164700881972,345.5,163.0,163.0,1.1476676,9.534643745422363,0.14789936621327,353.75,163.7,163.7
80,80,311,11.021984100341797,6.7516069412231445,0,0.104158662347,347.5,163.0,163.0,0.70876544,9.740561294555665,0.14786768705467,354.9,163.7,163.7
81,81,312,8.378881454467773,6.6484198570251465,0,0.18332711467,346.5,163.0,163.0,0.88957848,9.552097797393799,0.15420240351077,354.8,163.7,163.7
82,82,313,12.03683853149414,6.641296863555908,0,0.0991419141125,349.5,163.0,163.0,0.67610752,9.737294960021973,0.15363948774172,353.5,163.6,163.6
83,83,314,9.88827896118164,6.621431827545166,0,0.0718021495583,349.0,163.0,163.0,1.09240656,9.728662490844727,0.15294149954458,351.8,163.5,163.5
84,84,315,12.023519515991213,6.594058513641357,0,0.181856258903,360.5,164.0,164.0,0.66716056,10.075825023651124,0.15143443743318,353.4,163.5,163.5
85,85,316,9.830314636230469,6.595790386199951,0,0.134259507676,364.5,164.0,164.0,1.13294808,10.114455795288086,0.14711744862848,353.35,163.5,163.5
86,86,317,11.920336723327637,6.645395755767822,0,0.213551976167,366.5,164.0,164.0,0.67018172,10.38851490020752,0.15374752858658,354.6,163.5,163.5
