,Unnamed: 0,index,emd_ani_sal,emd_ani_gaze,label,labDelta,area,center_x,center_y,eucDist,emd_ani_sal_MA,labDelta_MA,area_MA,center_x_MA,center_y_MA
9,9,349,10.170371055603027,10.348718643188477,0,0.0896386668929,368.5,269.0,269.0,1.07095872,9.767559146881103,0.0351386750288743,325.4,242.1,242.1
10,10,350,9.846010208129885,9.211379051208496,0,0.0504706911109,370.0,270.0,270.0,1.69667712,9.816524219512939,0.0401857441399643,362.4,269.1,269.1
11,11,351,10.634729385375977,9.608829498291016,0,0.0633051345367,370.0,270.0,270.0,1.11669872,9.882850646972656,0.046516172408477,363.65,269.2,269.2
12,12,352,9.87081527709961,11.075188636779783,0,0.0659677243005,367.5,269.0,269.0,1.8881808,9.903203296661378,0.049406988961007,364.65,269.2,269.2
13,13,353,10.60866641998291,11.075188636779783,0,0.0615522755218,367.5,269.0,269.0,1.03724056,9.960838413238525,0.052148070279457004,365.65,269.2,269.2
14,14,354,11.025379180908203,11.347041130065918,0,0.0656698494475,368.0,269.0,269.0,1.28239232,10.148050594329835,0.057908897722859995,366.5,269.2,269.2
15,15,355,10.241283416748049,11.117175102233888,0,0.0707380368475,367.0,269.0,269.0,1.2017068,10.170369243621826,0.06153036621498,367.25,269.2,269.2
16,16,356,10.564066886901855,11.117175102233888,0,0.0453569533786,367.0,269.0,269.0,1.25300424,10.28170747756958,0.060566171514019995,367.65,269.2,269.2
17,17,357,10.296259880065918,9.788116455078123,0,0.0757249945494,362.0,270.0,270.0,1.27172424,10.296988773345948,0.06510284450723999,367.45,269.3,269.3
18,18,358,10.750350952148438,8.8475341796875,0,0.0637776062989,367.5,270.0,270.0,1.02851144,10.400793266296386,0.06522019328847,367.5,269.4,269.4
19,19,359,10.359697341918944,8.845385551452637,0,0.0795716052402,367.5,270.0,270.0,1.19988232,10.419725894927979,0.06421348712319999,367.4,269.5,269.5
20,20,360,10.188758850097656,8.830962181091309,0,0.0565865233452,362.5,270.0,270.0,1.06125432,10.454000759124757,0.06482507034663,366.65,269.5,269.5
21,21,361,11.068609237670898,8.830962181091309,0,0.00788152778452,362.5,270.0,270.0,1.0803696,10.497388744354248,0.05928270967141199,365.9,269.5,269.5
22,22,362,10.980398178100586,7.90247917175293,0,0.0712546373152,363.5,270.0,270.0,1.00285576,10.608347034454345,0.059811400972882,365.5,269.6,269.6
23,23,363,10.66181182861328,8.06069564819336,0,0.0564255288986,375.0,270.0,270.0,1.15183064,10.613661575317384,0.059298726310562,366.25,269.7,269.7
24,24,364,10.827129364013672,6.202567100524902,0,0.0516389927037,373.5,270.0,270.0,1.04061832,10.59383659362793,0.057895640636182,366.8,269.8,269.8
25,25,365,11.025897026062012,6.19896936416626,0,0.0620022037072,373.0,270.0,270.0,0.97242144,10.672297954559326,0.057022057322152,367.4,269.9,269.9
26,26,366,10.300437927246094,6.085236072540283,0,0.0738992344594,366.5,269.0,269.0,1.19397368,10.64593505859375,0.059876285430232004,367.35,269.9,269.9
27,27,367,10.507153511047363,6.195250988006592,0,0.0670445195982,361.0,269.0,269.0,1.31022184,10.667024421691895,0.05900823793511199,367.25,269.8,269.8
28,28,368,10.298173904418944,7.057710647583008,0,0.102103230907,365.0,269.0,269.0,1.18157344,10.621806716918945,0.062840800395922,367.0,269.7,269.7
29,29,369,9.685545921325684,7.057710647583008,0,0.111063322875,365.0,269.0,269.0,1.28022672,10.554391574859618,0.065989972159402,366.75,269.6,269.6
30,30,370,10.707603454589844,7.175946235656738,0,0.108168721619,358.0,268.0,268.0,1.13297424,10.606276035308838,0.071148191986782,366.3,269.4,269.4
31,31,371,9.788613319396973,7.3354058265686035,0,0.0334371044604,349.0,268.0,268.0,1.27820296,10.478276443481445,0.07370374965437,364.95,269.2,269.2
32,32,372,10.705942153930664,7.3354058265686035,0,0.004013174201,349.0,268.0,268.0,1.1771624,10.450830841064453,0.06697960334295,363.5,269.0,269.0
33,33,373,9.39023780822754,6.971197128295898,0,0.0313449792861,366.0,268.0,268.0,1.26884712,10.323673439025878,0.0644715483817,362.6,268.8,268.8
34,34,374,10.698744773864746,7.022406101226807,0,0.0440842765965,365.0,268.0,268.0,1.38229936,10.310834980010986,0.06371607677098,361.75,268.6,268.6
35,35,375,9.405948638916016,7.131433963775635,0,0.064522511875,361.0,267.0,267.0,1.19363976,10.148840141296386,0.06396810758775999,360.55,268.3,268.3
36,36,376,10.937169075012209,7.260293960571289,0,0.0368900962402,348.0,267.0,267.0,1.50156896,10.212513256072999,0.06026719376584,358.7,268.1,268.1
37,37,377,9.320477485656738,7.253401756286621,0,0.0395800506146,345.0,267.0,267.0,1.21709704,10.093845653533936,0.05752074686748,357.1,267.9,267.9
38,38,378,9.83942985534668,6.58746862411499,0,0.0270651967193,344.0,267.0,267.0,1.45354784,10.047971248626709,0.050016943448709994,355.0,267.7,267.7
39,39,379,10.276239395141602,6.58746862411499,0,0.00573104060502,344.0,267.0,267.0,1.54591888,10.1070405960083,0.039483715221712,352.9,267.5,267.5
40,40,380,9.824941635131836,6.727333545684815,0,0.0738068626649,349.0,267.0,267.0,1.3755328,10.0187744140625,0.036047529326301994,352.0,267.4,267.4
41,41,381,9.65183162689209,6.965693950653076,0,0.0859956828067,344.5,267.0,267.0,1.61808768,10.005096244812012,0.041303387160932,351.55,267.3,267.3
42,42,382,9.822882652282717,6.966319561004639,0,0.0481241157235,342.5,267.0,267.0,1.4726528,9.916790294647218,0.045714481313181995,350.9,267.2,267.2
43,43,383,9.585485458374023,7.035449028015137,0,0.0377720559113,344.0,267.0,267.0,1.32469856,9.936315059661865,0.046357188975702,348.7,267.1,267.1
44,44,384,9.820307731628418,7.014034271240234,0,0.0243134332972,343.0,267.0,267.0,1.45820272,9.848471355438232,0.044380104645772,346.5,267.0,267.0
45,45,385,9.896774291992188,6.934504508972168,0,0.0257187217283,341.5,267.0,267.0,1.35866288,9.89755392074585,0.040499725631102004,344.55,267.0,267.0
46,46,386,9.937338829040527,6.784407615661621,0,0.0260225204013,341.0,267.0,267.0,1.34230224,9.797570896148681,0.039412968047212,343.85,267.0,267.0
