,index,labDelta,area,center_x,center_y,eucDist
0,215,6.38107276981e-07,341.5,210,108,0.89729088
1,216,0.000222746692457,340.5,211,108,0.88319392
2,217,0.000130580081682,340.5,211,108,0.85031224
3,218,2.68062305782e-06,340.5,211,108,0.89028992
4,219,0.000103931586029,340.0,211,108,0.9569232
5,220,6.53243761585e-05,341.0,211,108,0.92817792
6,221,0.0,341.0,211,108,1.08772792
7,222,0.000116799450786,340.5,211,108,0.93728384
8,223,0.000167071590961,340.0,211,108,0.88606776
9,224,0.000629635173549,333.0,212,109,0.9709088
10,225,2.06715663386e-06,333.0,212,109,1.06400512
11,226,0.000298964531867,331.0,212,109,1.00958056
12,227,0.000162405712138,330.0,212,110,1.07567688
13,228,0.000157205694794,331.0,212,110,1.23089584
14,229,0.000188405791956,333.0,212,110,0.98943568
15,230,3.81717884491e-06,333.0,212,110,1.10822776
16,231,0.000168269066644,331.0,212,109,1.00725896
17,232,8.69400036107e-05,331.5,212,110,1.00573808
18,233,0.000220325213194,335.5,212,110,0.9536008
19,234,5.97721660584e-06,335.5,212,110,0.94069248
20,235,9.48179374134e-05,335.5,212,110,0.96072056
21,236,0.000145490424995,334.0,212,110,1.127312
22,237,0.000203228856788,332.0,212,110,1.01794488
23,238,0.0,332.0,212,110,0.98940144
24,239,3.87665090836e-05,332.0,212,110,1.05130448
25,240,0.000125642053321,331.0,212,110,1.00721912
26,241,0.000236042900678,331.5,212,109,1.04980464
27,242,0.000191267494875,335.5,211,110,0.97847896
28,243,9.85237064208e-07,335.5,211,110,1.09158976
29,244,0.000133521801918,333.5,211,109,1.05964656
30,245,4.32572250169e-05,335.5,211,110,1.07948224
31,246,9.66788133647e-05,335.5,211,109,1.0128864
32,247,2.26996366758e-06,335.5,211,109,1.0576628
33,248,0.000131449890287,335.5,211,109,1.00027336
34,249,0.00013222855576,335.0,211,109,1.0124876
35,250,0.000218574947192,340.5,211,109,0.96947104
36,251,2.00556430169e-06,340.5,211,109,0.91946104
37,252,0.000127837319358,340.0,211,109,1.02205168
38,253,0.000223624636011,341.0,211,109,0.98738112
39,254,0.000109042043385,338.5,211,109,0.85859992
40,255,1.33463986608e-06,338.5,211,109,0.90367552
41,256,1.55583877542e-05,338.5,211,109,1.01196856
42,257,7.66843429525e-05,338.5,211,109,0.91267352
43,258,6.40504795446e-05,338.5,211,109,0.89594528
44,259,9.14468366915e-05,338.0,211,109,0.96547288
45,260,3.92994609525e-07,338.0,211,109,1.0232264
46,261,0.000169330098529,336.0,211,109,0.99176888
47,262,0.000113319811748,338.0,211,108,0.98040792
48,263,3.93196377052e-07,338.0,211,108,0.88943144
49,264,4.84645180016e-05,338.0,211,108,0.89238632
50,265,0.000171693067753,339.5,211,108,0.9843168
51,266,9.70364802627e-07,339.5,211,108,0.86987064
52,267,0.00022373209366,342.5,211,108,0.93204512
53,268,0.000152759297734,342.0,211,108,0.94003048
54,269,0.0,342.0,211,108,0.91752152
55,270,0.000100131702206,341.0,211,108,0.96857472
56,271,8.62413823148e-05,339.5,211,108,0.8475088
57,272,5.16376437974e-05,340.0,211,108,0.96225064
58,273,0.000162515318374,343.5,211,108,0.91337736
59,274,1.77328820138e-07,343.5,211,108,0.82795728
60,275,0.000161986982081,343.5,211,108,0.92770888
61,276,9.49641417994e-05,343.0,211,108,0.86003656
62,277,9.54454884834e-05,341.5,211,108,0.93897232
63,278,0.0,341.5,211,108,0.87310184
64,279,0.000132099758005,344.5,211,108,0.90365424
65,280,7.59510389113e-05,345.0,211,108,0.97004304
66,281,7.95017022609e-05,344.5,211,108,1.00435208
67,282,1.19982980572e-06,344.5,211,108,1.03651376
68,283,0.000189273943667,339.5,211,108,0.9605088
69,284,7.14359488264e-05,340.0,211,108,1.00832728
