,Unnamed: 0,index,emd_ani_sal,emd_ani_gaze,label,labDelta,area,center_x,center_y
825,825,3183,5.48418664932251,9.13058853149414,0,0.166896634944,37.5,257.0,257.0
826,826,3184,6.3521881103515625,9.073382377624512,0,0.123492491355,40.0,257.0,257.0
827,827,3185,6.495124816894531,9.053515434265137,0,0.202941586659,44.0,257.0,257.0
828,828,3186,6.977664947509766,9.053515434265137,0,0.0232565630741,44.0,257.0,257.0
829,829,3187,6.878471374511719,9.296849250793455,0,0.152918276974,43.0,257.0,257.0
830,830,3188,7.557837963104248,9.45583724975586,0,0.174386406021,39.0,257.0,257.0
831,831,3189,6.906726360321045,9.089714050292969,0,0.166449770647,39.5,257.0,257.0
832,832,3190,7.214125156402588,10.028010368347168,0,0.232214490526,44.0,257.0,257.0
833,833,3191,6.915613651275635,9.970171928405762,0,0.151959383912,43.0,257.0,257.0
834,834,3192,7.937033176422119,8.851880073547363,0,0.122511434485,44.0,257.0,257.0
835,835,3193,5.772839069366455,8.867467880249023,0,0.156342253158,39.5,257.0,257.0
836,836,3194,6.8647131443023675,3.820868492126465,0,0.157859540592,39.0,257.0,257.0
837,837,3195,6.107810068130494,1.4849592447280884,1,0.1480323252648,39.0,257.0,257.0
838,838,3570,10.403903007507324,9.468473434448242,0,0.0,0.0,0.0,0.0
839,839,3571,10.595854759216309,9.316741943359377,0,0.151861894088,715.0,149.0,149.0
840,840,3572,10.32632827758789,9.316741943359377,0,0.0354904925278,715.0,149.0,149.0
841,841,3573,10.737333297729492,9.527949333190918,0,0.341567121592,714.0,150.0,150.0
842,842,3574,10.139496803283691,9.891343116760254,0,0.307206740347,710.5,150.0,150.0
843,843,3575,9.939825057983398,9.787239074707031,0,0.518324324952,711.5,150.0,150.0
844,844,3576,9.65580940246582,10.059224128723145,0,0.639752939941,714.5,150.0,150.0
845,845,3577,10.0226469039917,10.141119003295898,0,0.351281798816,711.5,149.0,149.0
846,846,3578,10.077539443969728,10.150705337524414,0,0.444897012376,708.0,149.0,149.0
847,847,3579,9.92388153076172,10.439464569091797,0,0.622818725173,717.0,149.0,149.0
848,848,3580,9.990751266479492,9.762277603149414,0,0.348508663281,714.5,149.0,149.0
849,849,3581,10.187244415283203,9.65141487121582,0,0.305561089652,716.0,149.0,149.0
850,850,3582,9.94733715057373,9.685816764831545,0,0.498538364904,711.5,149.0,149.0
851,851,3583,10.350848197937012,10.170158386230469,0,0.271952302826,707.5,149.0,149.0
852,852,3584,9.91945743560791,9.971540451049805,0,0.16168992478,708.0,149.0,149.0
853,853,3585,10.18962574005127,9.808579444885254,0,0.246838879634,709.5,149.0,149.0
854,854,3586,9.070608139038086,9.808781623840332,0,0.226460660757,710.5,149.0,149.0
855,855,3587,10.08000373840332,10.39296054840088,0,0.495792625733,717.0,149.0,149.0
856,856,3588,9.80419921875,10.435589790344238,0,0.380683832585,712.0,149.0,149.0
857,857,3589,9.93737506866455,10.311689376831056,0,0.242476909897,716.5,149.0,149.0
858,858,3590,10.377628326416016,10.409378051757812,0,0.313673308947,713.5,149.0,149.0
859,859,3591,9.991901397705078,10.24765682220459,0,0.197992114028,714.0,149.0,149.0
860,860,3592,10.164106369018556,9.784527778625488,0,0.45587074712,718.0,149.0,149.0
861,861,3593,10.155208587646484,9.765145301818848,0,0.415614196422,714.5,149.0,149.0
862,862,3594,11.008482933044434,10.073992729187012,0,0.143194788882,714.0,149.0,149.0
863,863,3595,10.068994522094728,9.616048812866213,0,0.194539284326,715.5,149.0,149.0
864,864,3596,10.261500358581545,9.599193572998049,0,0.25774482036,715.0,149.0,149.0
865,865,3597,9.70124626159668,9.37619686126709,0,0.349858570825,711.5,149.0,149.0
866,866,3598,10.166292190551758,9.424288749694824,0,0.241865348942,708.0,149.0,149.0
867,867,3599,9.875802993774414,9.5479097366333,0,0.45028420757,710.5,149.0,149.0
868,868,3600,10.302668571472168,10.008563995361328,0,0.289551184844,708.5,149.0,149.0
869,869,3601,9.792128562927246,9.951519012451172,0,0.286058067765,713.5,149.0,149.0
870,870,3602,10.584430694580078,9.953811645507812,0,0.0569161867728,714.0,149.0,149.0
871,871,3603,10.31659984588623,10.075458526611328,0,0.308424704629,710.5,149.0,149.0
872,872,3604,9.709891319274902,10.007983207702637,0,0.262595755089,711.0,149.0,149.0
873,873,3605,11.069820404052734,10.072808265686035,0,0.377542493081,704.0,149.0,149.0
874,874,3606,10.149616241455078,10.077563285827637,0,0.319122298579,706.5,149.0,149.0
875,875,3607,11.201810836791992,10.072611808776855,0,0.235556026277,707.0,149.0,149.0
876,876,3608,9.88001823425293,9.78240203857422,0,0.312024942553,707.0,149.0,149.0
877,877,3609,10.17842960357666,9.748077392578123,0,0.368925848479,714.5,149.0,149.0
878,878,3610,9.355426788330078,10.311071395874023,0,0.29178458805,714.5,149.0,149.0
879,879,3611,10.58671760559082,10.31257438659668,0,0.40456875293,713.5,149.0,149.0
880,880,3612,9.672779083251951,11.922374725341797,0,0.223619654379,713.0,149.0,149.0
881,881,3613,10.38479232788086,11.913477897644045,0,0.229227892434,717.0,149.0,149.0
882,882,3614,10.357366561889648,11.90433120727539,0,0.19600493767,712.5,149.0,149.0
883,883,3615,10.443973541259766,11.930200576782228,0,0.162169225466,713.5,149.0,149.0
884,884,3616,10.584589958190918,11.936308860778809,0,0.169961168225,711.0,149.0,149.0
885,885,3617,10.085902214050291,11.907214164733888,0,0.218935743358,713.5,149.0,149.0
886,886,3618,10.785642623901367,11.895337104797363,0,0.39012296292,708.5,149.0,149.0
887,887,3619,10.44687843322754,11.825472831726074,0,0.275264870425,706.5,149.0,149.0
888,888,3620,10.19578742980957,11.187066078186035,0,0.232330919191,712.0,149.0,149.0
889,889,3621,10.080803871154783,11.189723014831545,0,0.118131957899,713.0,149.0,149.0
890,890,3622,10.387343406677246,11.485980987548828,0,0.170434088436,709.0,149.0,149.0
891,891,3623,10.38877296447754,11.543577194213867,0,0.129357019773,712.5,149.0,149.0
892,892,3624,10.209317207336426,9.992796897888184,0,0.187932159808,705.0,149.0,149.0
893,893,3625,10.571744918823242,10.284744262695312,0,0.187411031146,705.0,149.0,149.0
894,894,3626,10.037907600402832,9.963348388671877,0,0.0806259740654,706.5,149.0,149.0
895,895,3627,10.051606178283691,10.264667510986328,0,0.195656581497,707.5,149.0,149.0
