,Unnamed: 0,index,emd_ani_sal,emd_ani_gaze,label,labDelta,area,center_x,center_y
0,0,376,8.617166519165039,8.540925025939941,0,0.0,0.0,0.0,0.0
1,1,377,8.795289039611816,9.68058967590332,0,0.106943815696,435.0,266.0,266.0
2,2,378,8.622486114501953,9.732946395874023,0,0.161037684675,430.0,265.0,265.0
3,3,379,8.977245330810547,9.78744411468506,0,0.124560123596,432.0,265.0,265.0
4,4,380,8.324944496154785,9.78744411468506,0,0.00367089062962,432.0,265.0,265.0
5,5,381,8.052078247070312,9.171265602111816,0,0.112256022157,431.5,265.0,265.0
6,6,382,8.822021484375,8.832843780517578,0,0.0519067447176,430.5,265.0,265.0
7,7,383,8.006850242614746,9.21335506439209,0,0.0995792735052,430.5,264.0,264.0
8,8,384,8.500191688537598,9.46894073486328,0,0.0647986523225,430.5,264.0,264.0
9,9,385,8.601776123046875,9.46894073486328,0,0.0596276342154,430.5,264.0,264.0
10,10,386,8.183941841125488,8.846668243408203,0,0.0931888239108,427.5,264.0,264.0
11,11,387,8.841691017150879,8.628829002380371,0,0.12660637765,424.5,264.0,264.0
12,12,388,8.16675853729248,8.453288078308105,0,0.130353765264,423.0,263.0,263.0
13,13,389,7.829895496368408,5.582216262817383,0,0.13709730346,424.0,262.0,262.0
14,14,390,7.751930236816406,5.582216262817383,0,0.0753860386906,424.0,262.0,262.0
15,15,391,7.629159927368164,7.620796203613281,0,0.192017853495,422.5,262.0,262.0
16,16,392,7.878267765045166,7.62242317199707,0,0.15633877811,420.0,261.0,261.0
17,17,393,7.532663345336914,7.000850200653076,0,0.159859066899,417.5,261.0,261.0
18,18,394,6.8211870193481445,7.000850200653076,0,0.0627553237276,417.5,261.0,261.0
19,19,395,7.0238213539123535,7.327854156494141,0,0.173741268979,415.5,260.0,260.0
20,20,396,7.4105753898620605,7.644749641418457,0,0.216195384088,413.5,260.0,260.0
21,21,397,6.753789901733398,6.097193717956543,0,0.209291716189,414.5,259.0,259.0
22,22,398,7.539943695068359,9.558576583862305,0,0.215424244741,414.5,259.0,259.0
23,23,399,6.835032939910889,9.558576583862305,0,0.0302072323015,414.5,259.0,259.0
24,24,400,6.8224196434021,9.051703453063965,0,0.210044657208,415.0,259.0,259.0
25,25,401,6.518903732299805,6.914769172668457,0,0.179101963362,416.5,258.0,258.0
26,26,402,6.04027795791626,6.856918811798096,0,0.204392421791,415.0,258.0,258.0
27,27,403,5.804513931274414,6.856918811798096,0,0.0396054955993,415.0,258.0,258.0
28,28,404,6.261784553527832,8.469550132751465,0,0.294025601205,417.5,257.0,257.0
29,29,405,5.3929314613342285,8.469550132751465,0,0.0739493233878,417.5,257.0,257.0
30,30,406,6.521149158477783,5.566715717315674,0,0.15780547037,416.0,257.0,257.0
31,31,407,5.743446826934815,8.139479637145996,0,0.0929323426584,417.0,257.0,257.0
32,32,408,6.242234706878662,8.302939414978027,0,0.358733762789,419.0,258.0,258.0
33,33,409,6.392342567443848,8.206693649291992,0,0.19765638223,419.5,258.0,258.0
34,34,410,6.079931259155273,8.206693649291992,0,0.0604452413578,419.5,258.0,258.0
35,35,411,5.750230312347412,6.966877937316895,0,0.251759142191,419.5,258.0,258.0
36,36,412,5.868964672088623,8.367257118225098,0,0.240612652211,419.0,258.0,258.0
37,37,413,6.362456321716309,5.464766502380371,0,0.341061641662,418.0,257.0,257.0
38,38,414,6.614132881164551,7.150459289550781,0,0.30754697879,420.0,257.0,257.0
39,39,415,7.1191086769104,7.150459289550781,0,0.120992769164,420.0,257.0,257.0
40,40,416,5.830906867980957,7.305550575256348,0,0.293099622219,418.0,257.0,257.0
41,41,417,6.931994915008545,8.056917190551758,0,0.273167805478,418.5,257.0,257.0
42,42,418,6.809223651885986,9.325409889221191,0,0.208081542216,419.5,258.0,258.0
43,43,419,6.753861427307129,9.158820152282717,0,0.165832880609,418.5,258.0,258.0
44,44,420,6.077355861663818,9.158820152282717,0,0.138753815392,418.5,258.0,258.0
45,45,421,6.498177528381348,7.9966278076171875,0,0.372288479096,416.5,258.0,258.0
46,46,422,5.944729328155518,6.154164791107178,0,0.444571991197,419.5,258.0,258.0
47,47,423,6.333984375,8.560857772827148,0,0.247532102211,419.5,258.0,258.0
48,48,424,6.116401195526123,5.117684364318848,0,0.496056456315,413.0,257.0,257.0
49,49,425,6.728395938873291,5.120229721069336,0,0.14853214325,414.0,257.0,257.0
50,50,426,6.339354991912842,8.295504570007324,0,0.414175205308,414.5,257.0,257.0
51,51,427,6.095795631408691,7.7727437019348145,0,0.404750622378,415.0,258.0,258.0
52,52,428,6.200907230377197,7.841141223907471,0,0.212083745218,413.0,258.0,258.0
53,53,429,5.767730236053467,7.841141223907471,0,0.238394647548,413.0,258.0,258.0
54,54,430,6.337266445159912,8.434260368347168,0,0.349734254469,412.0,258.0,258.0
55,55,431,6.355645656585693,7.395421504974365,0,0.269418282355,414.0,258.0,258.0
56,56,432,5.780762672424316,7.395421504974365,0,0.0715874176298,414.0,258.0,258.0
57,57,433,5.989484786987305,5.163091659545898,0,0.245286007224,411.5,259.0,259.0
