,index,labDelta,area,center_x,center_y,eucDist
0,366,0.02057286952,286.0,248,123,1.25274824
1,367,0.134417477027,297.0,249,123,1.40008976
2,368,0.0121617848427,297.0,249,123,1.36201456
3,369,0.0379286346413,294.0,249,123,1.39389696
4,370,0.145723219066,296.0,249,123,1.52901408
5,371,0.0426893406104,293.0,249,123,1.67633264
6,372,0.0474364367831,295.5,249,123,1.36341008
7,373,0.0292212898294,294.0,249,123,1.30057008
8,374,0.0160601032498,294.0,249,123,1.43883376
9,375,0.00533497673689,294.0,249,123,1.40675712
10,376,0.0115476389122,292.0,249,123,1.13259824
11,377,0.0261345915045,293.0,249,123,1.56326608
12,378,0.0210016855062,293.0,249,123,1.1453936
13,379,0.0143590261875,291.0,249,123,1.23706768
14,380,0.00128491395083,291.0,249,123,1.03453872
15,381,0.015226448459,295.0,249,123,1.33817168
16,382,0.02691541032,295.0,249,123,1.43473072
17,383,9.8375320975e-07,295.0,249,123,1.6098448
18,384,0.0276625638701,293.5,249,123,1.31293456
19,385,0.0253531102746,296.0,249,123,1.52331264
20,386,0.0573085113103,300.0,249,122,1.67544288
21,387,0.0061082550217,302.5,249,122,1.22421
22,388,0.0696660579007,301.0,249,123,1.61355968
23,389,0.00964758389993,302.0,249,123,1.37925088
24,390,0.0,302.0,249,123,1.77032304
25,391,0.0412134132345,304.5,250,123,0.99050952
26,392,0.022097926353,303.0,249,123,1.48929648
27,393,0.0240196080032,300.0,249,123,1.56679664
28,394,0.0127613738925,302.0,249,123,1.864592
29,395,2.4247262121e-06,302.0,249,123,1.52008736
30,396,0.0405859756471,307.0,249,122,1.43753312
31,397,0.0568698301396,308.0,249,123,1.19544384
32,398,0.0427620645421,308.5,249,123,1.25373544
33,399,0.0404039916442,309.5,249,123,1.75327664
34,400,2.28918398865e-06,309.5,249,123,0.96062288
35,401,0.0219950809395,308.5,249,123,1.3141552
36,402,0.0474215519193,305.0,250,123,1.19253016
37,403,0.00218968787811,305.0,250,123,1.59133744
38,404,6.00932160041e-05,305.0,250,123,1.75025504
39,405,0.0739385856027,308.0,250,123,1.48500208
40,406,0.0783850610816,314.0,249,123,1.55445216
41,407,9.76263094555e-05,314.0,249,123,1.29298304
42,408,0.0650908053872,312.0,249,122,1.39904848
43,409,0.00159906826841,313.0,249,122,0.83588016
44,410,0.0198201064055,311.0,248,122,0.93536104
45,411,3.37589876139e-06,311.0,248,122,1.02901664
46,412,0.0322759626426,312.5,249,123,1.0969768
47,413,0.0193837249836,316.5,249,123,1.19055744
48,414,0.0103524431694,319.5,249,123,1.016272
49,415,0.0159889692111,311.5,249,123,0.97546632
50,416,2.29130333542e-06,311.5,249,123,1.00498136
51,417,0.0584628225829,311.0,249,123,1.00215736
52,418,0.00407208295944,316.0,248,122,1.15988704
53,419,0.0292306457423,320.0,249,122,1.21822592
54,420,0.00599752633737,319.0,249,122,1.4543968
55,421,0.00679615387361,319.0,249,122,1.30200392
56,422,0.0346492040081,316.0,249,122,1.24828376
57,423,0.0339463139854,317.5,249,122,1.58396912
58,424,0.0546597706637,319.5,249,122,1.11445264
59,425,0.0110527691348,318.5,249,122,1.29921408
60,426,0.00243655419482,318.5,249,122,1.09869592
61,427,0.0477039106816,317.5,249,122,1.12724872
62,428,0.044077585301,317.5,249,122,1.45991504
63,429,0.0542831412876,322.5,249,122,1.15746592
64,430,0.0480630773776,325.0,249,122,1.68487136
65,431,0.000239067958425,325.0,249,122,1.23686928
66,432,0.0327193169401,321.5,249,122,1.83208768
67,433,0.0123083580687,324.5,248,122,1.6912024
68,434,0.000335588756659,324.5,248,122,1.2274584
69,435,0.0275471286409,328.5,248,122,1.32205248
70,436,0.0255859833311,325.0,249,122,1.35031952
71,437,0.0308781602745,329.5,249,122,1.48270656
72,438,0.0482149474095,331.0,249,122,1.34220304
73,439,0.000115249161827,331.0,249,122,1.28452192
74,440,0.0421246840584,325.0,249,122,1.39357392
75,441,0.00855188770792,325.0,248,122,1.25267936
76,442,0.0369674500924,326.0,248,122,1.05015184
77,443,0.1454914827,327.0,248,122,1.32321072
78,444,0.13323341792,328.0,248,122,1.21942672
79,445,0.0588644363905,330.5,248,122,1.61602704
80,446,0.0263655049229,330.5,248,122,1.14835464
81,447,0.00172280326919,330.5,248,122,1.24265752
82,448,0.0214256283307,336.5,249,122,1.24643288
83,449,0.0543656022195,336.0,249,122,1.1876552
84,450,0.0284794174456,337.5,249,122,1.42150688
85,451,0.000440884425848,338.5,249,122,1.17384104
86,452,0.0315158497231,341.0,249,122,1.40985664
87,453,5.19324088781e-05,341.0,249,122,1.25645208
88,454,0.0244292954009,342.5,249,121,1.99328944
89,455,0.00739625117906,345.5,249,121,1.07273936
90,456,0.0348439209765,345.5,249,121,1.59293312
91,457,0.0502234524021,345.5,249,121,1.37795232
92,458,0.0570886277531,343.0,249,121,1.56611216
93,459,0.0572771993843,342.5,249,121,1.25317792
94,460,0.0115959565709,341.0,249,121,1.67722512
95,461,0.0435594474483,345.0,249,121,1.2621456
96,462,0.0021769035196,345.0,249,121,1.41446208
97,463,0.0444195449374,342.0,249,121,1.21500392
98,464,0.0493894617978,338.5,249,121,1.79475136
99,465,0.0600103922541,339.0,249,121,1.29364056
100,466,0.00167478029688,339.0,249,121,1.38070512
101,467,0.0216033085443,334.5,249,121,1.4302384
102,468,0.0130888063581,337.0,249,121,1.78400736
103,469,0.0226478836756,337.0,249,121,1.22041984
104,470,0.00013235182817,337.0,249,121,1.48431344
105,471,0.015571602727,340.0,249,121,1.55879792
106,472,0.0677172112347,341.0,249,121,1.87872416
107,473,0.0739214512394,340.5,249,121,1.2538936
108,474,0.0465642666201,340.0,249,121,1.66191456
109,475,0.00177300950956,340.0,249,121,1.53820192
110,476,0.00741161850386,341.0,249,121,1.6842728
111,477,0.0794091212778,337.5,249,121,1.4837136
112,478,8.20480035173e-05,337.5,249,121,1.2689928
113,479,0.0168883243908,338.5,249,121,1.3232256
114,480,0.0298672033263,339.0,249,121,1.25969712
115,481,0.090573392738,342.5,249,121,1.29502624
116,482,0.0508405877662,342.5,249,121,1.74361472
117,483,0.0115529180573,342.5,249,121,1.35280448
118,484,0.0471572524606,344.0,249,121,1.23262128
119,485,0.0354058161024,346.0,249,121,0.96501368
120,486,0.0632784362152,344.5,249,121,1.7287792
121,487,0.0046989231452,343.5,249,121,1.17043288
122,488,0.0175827632963,343.5,249,121,1.84906272
123,489,0.0598887479457,345.0,249,121,0.97624296
124,490,0.105025268484,343.0,249,121,1.20083368
125,491,0.0086596750662,346.0,249,121,1.174904
126,492,0.062049976902,346.0,249,121,1.39402
127,493,0.036789427684,345.5,249,121,1.12033272
128,494,0.0511048439004,348.5,249,121,1.22035152
129,495,0.000112246955265,348.5,249,121,1.11026296
130,496,0.137725422955,349.5,249,121,1.2122392
131,497,0.0987870533036,350.5,249,121,0.95413488
132,498,0.00178508802575,350.5,249,121,1.2472496
133,499,0.0691204741104,352.5,249,121,1.19428952
134,500,0.0410544069878,351.5,249,120,1.04191744
135,501,0.0472704440568,351.0,249,121,1.123148
136,502,0.0448283511671,351.0,249,121,1.24159024
137,503,0.0794268446363,352.0,249,121,1.37311072
138,504,0.0221496066475,357.5,249,121,1.3094596
139,505,0.147786509265,363.0,249,121,1.19629008
140,506,0.0638542094513,372.0,249,122,1.6041704
141,507,2.43261516032e-07,372.0,249,122,1.413732
142,508,0.1150002525,376.0,249,122,1.3426856
143,509,0.133996783295,372.5,250,122,1.04770392
144,510,0.0883207827478,369.5,250,122,1.26926448
145,511,0.0926295870508,362.5,250,121,1.06171128
146,512,9.14964497309e-05,362.5,250,121,1.27258376
147,513,0.0926966181534,355.0,250,121,1.1013312
148,514,0.0592275410576,357.5,249,121,1.18548064
149,515,0.124131290292,358.5,249,121,1.20348616
150,516,0.122661442895,361.0,249,121,1.17752384
151,517,0.0969502427047,362.0,249,121,1.0844592
