,index,labDelta,area,center_x,center_y,eucDist
0,236,0.0790414136832,427.0,245,148,0.96572888
1,237,0.0899877506102,429.0,245,148,1.110756
2,238,0.0726970546435,428.0,245,148,1.0539948
3,239,0.0395454594075,429.0,245,148,0.91180848
4,240,0.0365689411844,433.0,245,148,1.0085752
5,241,0.0875052778328,433.0,245,148,1.1911292
6,242,0.0791730720298,430.0,245,148,1.18546424
7,243,0.0521863296247,434.0,245,148,0.99533856
8,244,0.0724090052169,433.0,245,148,0.99012264
9,245,0.0729078217169,436.0,245,148,1.11369384
10,246,0.0816637086158,438.0,245,148,1.1221372
11,247,0.00269055708378,438.0,245,148,0.93274464
12,248,3.60318958522e-06,438.0,245,148,1.11787888
13,249,0.0571785735307,436.0,245,148,1.10176368
14,250,0.0586725156773,437.0,245,148,1.03798536
15,251,0.0457806634942,439.0,245,148,1.20630544
16,252,0.0567308135899,437.0,245,148,1.29356544
17,253,0.0845625485675,442.0,245,148,1.2007612
18,254,0.0305703792478,442.0,245,148,0.99887056
19,255,0.0396463033549,441.0,245,148,1.0022012
20,256,0.0626213616016,442.0,245,148,0.94752608
21,257,0.0566303198021,442.0,245,148,1.0669276
22,258,4.6394682675e-05,442.0,245,148,0.91637568
23,259,0.176592839746,445.5,246,148,1.06285688
24,260,0.0250936773697,448.5,245,148,1.16237872
25,261,0.0465942933064,447.5,245,148,1.24766264
26,262,2.11522754935e-05,447.5,245,148,1.0346004
27,263,0.0360993948843,448.0,245,148,1.15209376
28,264,0.101061983127,447.5,245,148,1.25895472
29,265,0.0871571903013,446.0,245,147,1.23662608
30,266,2.55859695259e-05,446.0,245,147,1.33544144
31,267,0.0364893964232,448.5,245,147,1.41456352
32,268,0.165193456755,448.5,245,148,1.21763664
33,269,0.0653610026251,449.5,245,148,1.44932736
34,270,0.0755145649762,452.5,245,148,1.39260256
35,271,0.178955410732,454.0,245,148,1.26066568
36,272,0.0626300267557,455.0,245,148,0.94565048
37,273,0.148572261475,452.0,245,148,1.67515936
38,274,0.0637613010958,452.0,245,148,1.44957504
39,275,0.0488806171068,455.5,245,148,1.3688568
40,276,0.0598734948022,455.0,245,148,1.44198272
41,277,0.0757486994432,457.0,245,148,1.5040384
42,278,0.0649436831364,460.0,245,148,1.33281296
43,279,0.119816492723,459.0,246,148,1.24707152
44,280,0.137846913144,458.5,245,148,1.2479432
45,281,0.0584311224649,457.5,245,148,1.2731844
46,282,0.0752936479881,463.5,245,148,1.12211048
47,283,0.124715288343,460.5,245,148,1.7364752
48,284,0.0604323041102,460.5,245,148,1.13420272
49,285,0.206329996439,463.0,245,148,1.1685784
50,286,0.122062025302,465.0,245,148,1.071396
51,287,9.0560662478e-05,465.0,245,148,1.14646376
52,288,0.0647750716201,468.5,245,148,1.47032976
53,289,0.233591041843,466.5,245,148,1.34088184
54,290,0.174790139875,466.5,245,148,0.99023888
55,291,0.239524614965,465.5,245,148,1.23297032
56,292,0.169899557511,468.5,245,148,1.36662944
57,293,0.207587239149,471.0,245,149,1.1150424
58,294,0.268196886177,471.5,246,149,1.13331904
59,295,0.27256090828,471.5,246,149,0.99774776
60,296,0.113991871632,471.5,246,149,1.35011696
61,297,0.197096266215,472.5,246,149,1.11556752
62,298,0.190681407071,472.5,245,148,1.20285096
63,299,0.105989689611,471.0,245,148,1.19981784
64,300,0.0815589933925,470.5,246,148,1.01869688
65,301,0.106882802636,468.5,245,148,1.08491496
66,302,0.0578525125702,471.0,246,148,0.99453792
67,303,0.0815546143228,473.5,246,148,1.0930016
68,304,0.073076271381,475.0,246,148,1.01471416
69,305,0.0314101952025,476.0,246,148,1.19760528
70,306,0.0646130893781,479.0,245,148,0.99439648
71,307,0.0679295921828,480.0,245,148,1.2172024
72,308,0.0202348783911,481.0,246,148,1.04513616
73,309,0.190538780784,484.0,246,149,1.04580752
74,310,0.108813352247,484.0,246,149,1.08686744
75,311,0.0356066122866,483.0,246,149,1.32740384
76,312,0.103282704156,487.0,246,149,1.12821872
77,313,0.117710620193,486.5,245,149,1.13259704
78,314,0.126012609266,485.0,245,149,1.05808968
79,315,0.0596456014211,486.0,245,149,1.1519192
80,316,0.152004632974,486.5,245,149,1.13887768
81,317,0.141815965684,487.0,245,149,1.1435768
82,318,0.189892726164,488.0,245,149,1.13634312
83,319,0.246488421354,488.0,245,149,1.06486968
84,320,0.142530883384,486.0,245,149,1.06398024
85,321,0.225548542042,490.5,245,148,1.14610888
86,322,0.133213243046,489.5,245,148,1.11296072
87,323,0.100028115148,487.5,245,148,1.15841224
88,324,0.168972273261,490.5,245,148,1.16201784
89,325,0.582140703083,464.5,245,148,1.04558296
90,326,9.69710275343e-05,464.5,245,148,0.93899576
91,327,0.0613441062117,466.0,245,148,1.11184424
92,328,0.0542149957557,466.5,245,148,0.98032808
93,329,0.0413000315124,465.5,245,148,1.0954272
94,330,0.00560527715699,465.5,245,148,0.926576
95,723,0.328275928591,502.5,202,105,0.58069632
96,724,0.288168591343,500.0,202,105,0.8401196
97,725,0.246723854077,502.0,202,105,0.87964208
98,726,0.394409860651,501.0,202,105,0.67269272
99,727,0.329929018527,502.0,202,105,0.98411912
100,728,0.25308438014,501.0,202,105,0.68253128
101,729,0.0634880181685,501.0,202,105,0.78065592
102,730,0.394536670269,504.0,202,105,0.63500344
103,731,0.179328833108,505.0,203,105,0.89959552
104,732,0.299617900032,505.5,203,105,0.66580476
105,733,0.42870009488,508.0,202,105,0.90687088
106,734,0.520625053184,505.5,202,105,0.67201648
107,735,0.326396395773,507.0,202,105,0.69238328
108,736,0.475494803772,507.5,202,104,0.87402672
109,737,0.239535549863,507.5,202,104,0.87718512
110,738,0.559963232372,512.0,202,104,0.7743892
111,739,0.270933430891,508.5,202,104,0.8079236
112,740,0.211129621166,510.5,202,104,0.84830928
113,741,0.364865150473,513.5,202,105,0.69834656
114,742,0.214549396066,512.5,202,104,0.86467296
115,743,0.200300366983,511.5,202,104,0.75361232
116,744,0.1991467414,513.5,202,104,0.78325576
117,745,0.37810822493,511.5,202,104,0.73347256
118,746,0.326474995452,514.5,202,104,0.7294324
119,747,0.0290286403789,514.5,202,104,0.84455576
120,748,0.528523539778,514.5,202,105,0.783612
121,749,0.0891242803241,514.5,202,105,0.83619072
122,750,0.580974504886,520.0,202,105,0.6885312
123,751,0.33541157057,518.5,202,105,0.68596744
124,752,0.388010564651,520.0,202,104,0.64033036
125,753,0.21984234668,520.0,202,104,0.77227672
126,754,0.473570906514,521.5,202,104,0.6594652
127,755,0.444017605938,524.5,201,105,0.733586
128,756,0.376496273072,524.0,202,105,0.6157786
129,757,0.333466005878,524.0,202,105,0.75278592
130,758,0.276074013507,522.0,202,105,0.59873012
131,759,0.507667651712,520.5,202,105,0.77307728
132,760,0.363103530204,525.5,202,105,0.64733836
133,761,0.220232794034,526.0,202,105,0.679054
134,762,0.32240298819,526.0,202,105,0.70863856
135,763,0.165097180497,526.0,202,105,0.63262284
136,764,0.310668937788,525.0,202,104,0.69143312
137,765,0.400344304202,528.0,202,105,0.67906776
138,766,0.153484561042,528.5,202,105,0.61618692
139,767,0.00956325837591,528.5,202,105,0.60249624
140,768,0.367891641966,529.0,202,105,0.61310696
141,769,0.278486241223,531.5,202,105,0.69746768
142,770,0.181276685575,533.0,202,105,0.73480432
143,771,0.343243055628,533.5,202,105,0.71379344
144,772,0.188443793261,533.5,202,105,0.6489658
145,773,0.335439778455,534.5,202,104,0.68542648
146,774,0.0550317461286,534.5,202,104,0.59515532
147,775,0.416988393108,536.0,202,104,0.57976656
148,776,0.286866811691,539.0,202,104,0.58215472
149,777,0.347539723582,537.5,202,104,0.65743872
150,778,0.341515336621,539.5,202,104,0.5976164
151,779,0.0822873153568,539.5,202,104,0.583882
152,780,0.374047197572,538.5,202,104,0.74089696
153,781,0.380633903316,541.0,203,104,0.77940984
154,782,0.341701085535,542.0,202,104,0.56373688
155,783,0.194415404205,546.0,203,104,0.85765136
156,784,0.106992127087,546.0,203,104,0.56094164
157,785,0.461652715628,544.5,203,104,0.89688912
158,786,0.537835205984,544.0,203,105,0.53232384
159,787,0.540509760629,544.0,203,105,0.87026736
160,788,0.486293720235,545.5,203,104,0.67691312
161,789,0.142513613111,545.5,203,104,0.70832576
162,790,0.472634839562,548.0,203,104,0.73658992
163,791,0.270932554512,548.5,203,104,1.02289952
164,792,0.433970987812,551.5,203,104,1.24480064
165,793,0.317180944938,553.0,203,104,1.05912304
166,794,0.068277123874,553.0,203,104,0.97842056
167,795,0.357998943007,552.0,203,104,0.7715316
168,796,0.368855326538,553.5,203,104,0.94597512
169,797,0.437724126682,553.5,203,104,0.78149504
170,798,0.485085240814,555.5,203,104,0.76637808
171,799,0.0639948723307,555.5,203,104,0.65895488
172,800,0.327846881431,555.0,203,104,0.97434584
173,801,0.236769065812,555.0,203,104,0.73399328
174,802,0.247481065145,557.0,203,104,0.75099176
175,803,0.346035722605,560.0,203,104,0.7948576
176,804,0.196255353223,560.0,203,104,0.78543088
177,805,0.335378373742,560.5,203,104,0.87818928
178,806,0.492914094028,560.0,203,104,0.68252216
179,807,0.37723216065,561.5,203,104,0.65355408
180,808,0.458504483596,562.5,203,104,0.67870712
181,809,0.0793482923128,562.5,203,104,0.66859848
182,810,0.347938235277,565.0,203,104,0.55699328
183,811,0.265056409165,565.0,203,104,0.66263844
184,812,0.545040157186,565.5,203,104,0.68483704
185,813,0.251150148105,564.5,203,104,0.71062584
186,814,0.106869720609,564.5,203,104,0.73048384
187,815,0.589050899366,566.0,203,104,0.63676984
