,index,labDelta,area,center_x,center_y,eucDist
0,317,0.0837776365967,739.0,207,190,1.3624904
1,318,0.521141262155,751.0,207,190,1.72740432
2,319,0.382608013333,744.5,207,190,1.53906304
3,320,0.401729589392,748.5,207,190,1.10009528
4,321,0.350742003298,748.5,207,190,1.26405056
5,322,0.4956330263,731.0,207,190,1.66673344
6,323,0.365026859042,728.5,207,190,2.43542592
7,324,0.500261319654,738.5,207,190,2.04094704
8,325,0.363653336838,737.0,207,190,1.86018112
9,326,0.0826205805929,736.0,207,190,0.94752536
10,327,0.312860790574,740.5,207,190,1.1232132
11,328,0.27169737635,737.5,207,190,1.2261824
12,329,0.267320990685,737.5,207,190,1.36925264
13,330,0.430519394022,730.5,207,190,1.35974336
14,331,0.629641269675,736.0,206,189,1.11280464
15,332,0.484309902235,737.5,207,190,1.08539768
16,333,0.0885943134249,739.5,207,190,1.5850752
17,334,0.18884068873,739.5,207,190,0.99071352
18,335,0.385919433357,734.0,207,190,1.2801816
19,336,0.425048375089,733.0,207,190,1.24983648
20,337,0.216997461879,734.0,207,190,1.38635072
21,338,0.355109309062,733.5,207,190,1.04349632
22,339,0.440059359501,734.0,207,190,1.4202984
23,340,0.315174698914,737.0,207,190,1.22633136
24,341,0.367033039011,737.0,207,190,2.11617456
25,342,0.399951936705,733.0,207,190,1.25271536
26,343,0.057471403606,733.0,207,190,1.40159136
27,344,0.416909381637,734.5,207,190,1.20368224
28,345,0.256256907948,736.5,207,190,1.63896464
29,346,0.167223355403,736.5,207,190,1.17458408
30,347,0.435240912654,742.5,207,190,1.722912
31,348,0.504146452189,738.5,207,190,1.18135856
32,349,0.353678448399,740.0,206,190,1.56014384
33,350,0.400567996763,743.0,206,190,1.2780748
34,351,0.514236089035,737.5,207,190,1.53343264
35,352,0.314624414345,738.5,207,190,1.22645024
36,353,0.462700285957,738.5,207,190,1.69708688
37,354,0.299693016487,739.5,207,190,1.39344272
38,355,0.441045676275,739.5,207,190,1.62359456
39,356,0.433880048132,744.5,207,190,1.32570304
40,357,0.376193065347,744.5,207,190,1.29701352
