,emd,label
140,8.506792051488974,0
141,7.0992996576773955,0
142,9.333099892814266,0
143,6.960272550735844,0
144,9.985739350021579,0
145,6.574495996226869,0
146,7.929740514737421,0
147,7.094333811566869,0
148,9.195628218740527,0
149,9.636696445447896,0
150,6.599780823898421,0
151,9.250774009384736,0
152,12.142527648366316,0
153,11.047020712233184,0
154,10.589792547656868,0
155,7.637763929281578,0
156,7.584106473919002,0
157,7.798521795247895,0
158,6.622542435803739,0
159,5.869541290007368,0
160,5.054683298622739,0
161,8.193490966700582,0
162,7.897329027914237,0
163,7.177007938296369,0
164,9.277643762606843,0
165,12.083707008056841,0
166,5.686223886885789,0
167,9.577107906110525,0
168,7.551252586951579,0
169,10.100932230666343,0
170,7.018652887564792,0
171,9.53064468412108,0
172,7.891048259379473,0
173,12.744717744950528,0
174,8.868610701667894,0
175,13.302402558210026,0
176,10.098825565855263,0
177,10.788210347058948,0
178,9.165163507460527,0
179,12.973372404409004,0
180,16.923268570097395,0
181,10.892948767820581,0
182,12.374900655712105,0
183,15.308233450844211,0
184,17.56507686298105,0
185,11.568538463224764,0
186,13.466060179384737,0
187,10.187136813633211,0
188,10.85562559737,0
189,11.789125645675263,0
190,11.174040808943683,0
191,15.70661013224374,0
192,10.39105468900429,0
193,12.521672920198476,0
194,10.265245654372105,0
195,14.997535304807368,0
196,10.289832279266843,0
197,10.957448685429528,0
198,10.854268502750527,0
199,9.856734847981604,0
200,9.452465674361052,0
201,10.34319456984795,0
202,10.182101420567369,0
203,6.038713784103212,0
204,12.635752653369474,0
205,8.888205318660026,0
206,10.565312589047368,0
207,12.306426424034264,0
208,11.563597886030527,0
209,14.370933805129004,0
210,7.980323161713212,0
211,7.631806720476315,0
212,8.613514905603184,0
213,7.711702945143157,0
214,6.133023939145263,0
215,8.617650279148421,0
216,9.841031843163238,0
217,11.748982609449474,0
218,11.36803921598842,0
219,10.51247367539058,0
220,13.738975961224792,0
221,13.781493426917425,0
222,7.44204559391529,0
223,8.323783144199998,0
224,7.054258606602686,0
225,12.943764468568476,0
226,7.421712473704737,0
227,10.081540358322632,0
228,6.367315176582687,0
229,7.118130141132632,0
230,6.794735206187424,0
231,13.80087457049842,0
232,10.254884446378448,0
233,7.548154013718974,0
234,7.912576001013185,0
235,7.692538030905789,0
236,10.130432827907367,0
237,6.555935828259528,0
238,9.50222173287795,0
239,7.998456670820525,0
240,12.88635032746421,0
241,8.517433204065842,0
242,15.559472855496315,0
243,8.61675170547792,0
244,16.53319753065953,0
245,9.04837150536158,0
246,13.225001561663738,0
247,10.892102003412631,0
248,12.554084666718946,0
249,8.670675684505262,0
250,13.279237584835263,0
251,10.298624768758476,0
252,13.552999157278478,0
253,9.661056169490525,0
254,13.761777986630525,0
255,10.961340990210056,0
256,18.844371403043713,0
257,10.799630849505816,0
258,13.359925830187947,0
259,12.110452450067395,0
260,11.222583155985815,0
261,8.799289854394843,0
262,9.831303582641107,0
263,11.448739534490526,0
264,8.366098367728476,0
265,8.609636198576869,0
266,7.847844725420527,0
267,11.135223506524737,0
268,6.80713618312421,0
269,9.613597904592659,0
270,10.80410068765421,0
271,8.627151456184793,0
272,8.579372611916897,0
273,10.923506099502632,0
274,6.629655797483711,0
275,8.492376981827421,0
276,8.586323270659,0
277,10.014686280445263,0
278,7.986268823769528,0
279,7.797877820180526,0
280,6.8691950544221045,0
281,8.590820763799002,0
282,6.757209144933184,0
283,9.592849021457424,0
284,7.29785031535421,0
285,12.465626017372132,0
286,7.919177079798947,0
287,10.061459683280527,0
288,8.296361964080527,0
289,11.675421139447922,0
290,9.577496084343156,0
291,10.932687435675817,0
292,8.925635407845817,0
293,12.70352741011579,0
294,8.555858328912631,0
295,11.082425128848973,0
296,7.939349088352105,0
297,10.8757140872495,0
298,5.075685961408448,0
299,9.52122146026263,0
300,7.4335500522994735,0
301,6.42706436519529,0
302,8.396081274197368,0
303,6.025708947491106,0
304,7.058955254286316,0
305,7.450607447502658,0
306,9.081937296739003,0
307,5.984935115537368,0
308,7.501568780591052,0
309,12.639294401973157,0
310,8.164957263105789,0
311,7.756406869173211,0
312,8.011366255511053,0
313,7.609230464125263,0
314,6.466254990432741,0
315,6.800626018468421,0
316,5.466185457295289,0
317,8.057641448392106,0
318,5.465151600863684,0
319,8.378606277653711,0
320,8.311085880588948,0
321,9.784300096634265,0
322,8.386658741496342,0
323,9.934213708321577,0
324,8.339483460003184,0
325,9.15910722471321,0
326,9.185197918684763,0
327,12.294963600821053,0
328,8.22880057493374,0
329,9.129258891004788,0
330,11.03683361284421,0
331,11.698518635715816,0
332,10.769687978466369,0
333,10.513613512989473,0
334,10.651918033866316,0
335,10.678397633464737,0
336,10.783042783735318,0
337,11.060012850972688,0
338,12.11587433224579,0
339,12.619954839202132,0
340,10.585296580812658,0
341,10.609923779374789,0
342,8.573588518585318,0
343,10.08914549985,0
344,8.979747896482133,0
345,9.077292827933684,0
346,8.634277279956315,0
347,12.58454936543687,0
348,10.30307739851374,0
349,11.479447727393685,0
350,7.105473403114817,0
351,9.773872282184266,0
352,9.604001232606372,0
353,8.069666303335262,0
354,8.954436967896315,0
355,9.787481916522658,0
356,8.331069661938947,0
357,8.371117944378947,0
358,8.034464276971578,0
359,9.536320486307423,0
360,8.722399896369474,0
361,11.215119908268946,0
362,8.115607284546316,0
363,12.216169842697951,0
364,7.94709272467421,0
365,12.119886313062631,0
366,6.743290776082159,0
367,7.258485250307395,0
368,7.213282694043158,0
369,7.282509267064792,0
370,8.215486798950026,0
371,8.541309784466897,0
372,8.061331663927895,0
373,8.821622005849003,0
374,14.11240251098842,0
375,7.938194795876841,0
376,6.834634441905843,0
377,8.835861564056842,0
378,8.50242887141216,0
379,9.015193481532632,0
380,8.059252134472105,0
381,8.536357856685841,0
382,7.241480989910553,0
383,8.200898455097368,0
384,7.2612629728768425,0
385,8.539967909562659,0
386,7.844207302373684,0
387,7.536664038240026,0
388,6.0535039265810795,0
389,8.616427936782687,0
390,7.125845167260026,0
391,7.6119826464852895,0
392,7.865453303043184,0
393,7.404976470301579,0
394,9.12512558730795,0
395,8.260501470086869,0
396,7.590844327215816,0
397,7.1648203859716055,0
398,6.875595991089528,0
399,7.010841120664737,0
400,7.2824687595899995,0
401,6.169836668982631,0
402,6.960121560028475,0
403,7.907473998108947,0
404,7.310290236749999,0
405,8.241806580063212,0
406,6.588868977037895,0
407,7.455735160687894,0
408,7.996670779367423,0
409,7.402158481594847,0
410,7.602145150968948,0
411,7.061424211179474,0
412,8.931191805289002,0
413,8.391518556191107,0
414,7.069316224807895,0
415,7.118772856848947,0
416,6.121414549018421,0
417,7.985786226579499,0
418,6.311066916012631,0
419,6.641305066980027,0
420,8.95763157963166,0
421,6.4545911104831575,0
422,6.511456449686868,0
423,7.629282100653213,0
424,6.820006534185789,0
425,5.669472970331053,0
426,7.185166708471633,0
427,5.82325156397842,0
428,7.621135643515316,0
429,6.485446090861606,0
430,7.027025634118421,0
431,7.866445991040055,0
432,6.872577144948948,0
433,8.671494435418474,0
434,5.409333022514237,0
435,6.725535850416315,0
436,5.837061605447368,0
437,8.197409247740582,0
438,5.220028473882659,0
439,9.075857311714737,0
440,6.4881305511537395,0
441,10.119773745099526,0
442,8.774367482837423,0
443,7.318290341496371,0
444,6.952445090625843,0
445,6.998238378682105,0
446,7.79377129092,0
447,11.803876096490526,0
448,9.208927027942105,0
449,9.440817953627368,0
450,8.653805166079001,0
451,8.558542243477921,0
452,8.955900809005264,0
453,9.079950299267368,0
454,9.857083166171051,0
455,8.171184451121052,0
456,8.720360405483712,0
457,9.87368571315,0
458,6.38958030993,0
459,10.71434151157263,0
460,8.488860836726898,0
461,8.903812290048949,0
462,8.077062800131632,0
463,11.248740601361053,0
464,11.292868465654736,0
465,6.286116746207368,0
466,6.838473347834237,0
467,7.159237562207368,0
468,7.249331680010526,0
469,9.295439590245815,0
470,6.913926638033739,0
471,8.962799071689473,0
472,8.12425137329842,0
473,7.9020125733221604,0
474,11.103134296405262,0
475,9.282971103347421,0
476,7.4245046342400265,0
477,7.940490187234737,0
478,8.370514435959526,0
479,10.945436397181632,0
480,10.093991476661108,0
481,7.764445747098974,0
482,9.20276657997637,0
483,8.455013188185816,0
484,10.076665147801604,0
485,10.369095885975788,0
486,8.902940125788946,0
487,7.3329053730584475,0
488,9.66764520049263,0
489,7.656594446074736,0
490,7.689610866874763,0
491,6.677568997332631,0
492,9.18862115131421,0
493,5.942873394568447,0
494,9.012147408478477,0
495,7.567008529206316,0
496,9.19009728613421,0
497,7.327898759534211,0
498,8.081195850895318,0
499,7.617526089015789,0
500,9.353068837351579,0
501,8.086445092302686,0
502,10.198824076250581,0
503,9.147324660167394,0
504,10.377458225791578,0
505,8.419608857330527,0
506,10.051755971528001,0
507,9.302982222737395,0
508,11.05166429782579,0
509,7.3384486469668415,0
510,13.045200816031578,0
511,7.910467815221052,0
512,10.168279567095844,0
513,8.983118916653684,0
514,8.419918382289472,0
515,10.713105123565288,0
516,7.5745126114958445,0
517,9.74082985758479,0
518,10.213360425066341,0
519,8.651175681183183,0
520,10.300556101125842,0
521,9.139339097024264,0
522,9.498205293721606,0
523,9.70820333795842,0
524,7.851066899622631,0
525,9.88788464067795,0
526,9.111329764209499,0
527,8.895371163849473,0
528,10.079510472857423,0
529,8.659456777032686,0
530,10.872775447010582,0
531,7.728424070906842,0
532,10.481257045771633,0
533,7.198601322969473,0
534,7.869895406962132,0
535,6.507376985723739,0
536,10.777257542903737,0
537,8.03437043490479,0
538,9.644614740450052,0
539,7.887784960226869,0
540,11.743049876456869,0
541,7.640689333893158,0
542,8.96340229649532,0
543,7.0814616334437375,0
544,8.721634047622159,0
545,6.408395340304737,0
546,6.846472507523739,0
547,9.453350942346344,0
548,7.1164904923942105,0
549,7.950138869477395,0
550,6.709430007871579,0
551,8.756946271913684,0
552,6.872267764454291,0
553,9.741553832245264,0
554,7.522303130578447,0
555,7.970110430314737,0
556,8.091246810642659,0
557,7.876042046516842,0
558,11.189445895222105,0
559,7.593018927409,0
560,9.066716793203684,0
561,8.580028641773684,0
562,10.802729845743158,0
563,8.690564893736841,0
564,9.556691748934762,0
565,10.297051303954792,0
566,9.812565241986368,0
567,9.702955510512687,0
568,10.129179783031578,0
569,9.879791501221632,0
570,11.044859806908947,0
571,8.991182457132657,0
572,11.271543458039998,0
573,9.322736308891578,0
574,11.041049464792131,0
575,10.054292361319,0
576,10.95869611746,0
577,11.136981710614736,0
578,11.841236361630026,0
579,8.26086318624479,0
580,10.706674573667394,0
581,9.671939956714738,0
582,8.579357789357369,0
583,8.978836639192105,0
584,8.38467240498479,0
585,10.10832546373111,0
586,10.876304315591053,0
587,10.367016551957368,0
588,10.571512446270052,0
589,12.701635189863184,0
590,9.710458156615317,0
591,11.684722884366316,0
592,13.098764950413214,0
593,12.213417581583213,0
594,12.09029332588579,0
595,11.686520330540526,0
596,8.459254531544236,0
597,9.35505490257,0
598,9.205559432635315,0
599,8.924494816278948,0
600,10.288784879194736,0
601,11.00238051866216,0
602,12.588267844018477,0
603,12.229965545973213,0
604,10.032751283077893,0
605,13.421258221168422,0
606,13.228988478181577,0
607,13.238811933371052,0
608,11.503294835887894,0
609,14.43005118217421,0
610,11.827104094430581,0
611,13.131106958889474,0
612,10.90493070698842,0
613,12.738409248709027,0
614,12.179434277524736,0
615,10.198636966350026,0
616,11.250027304948421,0
617,10.482383588797951,0
618,12.793462890754737,0
619,11.545251613512631,0
620,9.635152273299527,0
621,11.87791831971,0
622,11.156481907683213,0
623,14.395466443893156,0
624,11.402894673194211,0
625,9.81935694081479,0
626,11.845063589148948,0
627,11.73460804895371,0
628,9.477240926996842,0
629,11.87848064399216,0
630,11.449881617324266,0
631,10.033435736389027,0
632,7.693275254238974,0
633,10.507024676941578,0
634,12.84852940340213,0
635,11.478400885127368,0
636,10.422178358561109,0
637,14.141969838374267,0
638,12.668888243131692,0
639,11.691942273113684,0
640,13.978314126881052,0
641,16.068225902490028,0
642,10.06361947251,0
643,11.459946025046895,0
644,9.245955746510582,0
645,10.037126592350527,0
646,10.179927265604237,0
647,9.913692831262104,0
648,11.298960589537922,0
649,11.942446667779025,0
650,10.667888952636316,0
651,11.314730675756868,0
652,12.678161998713158,0
653,9.377012486591052,0
654,11.49037195493371,0
655,11.97913933819421,0
656,11.682924011668447,0
657,9.673550521039001,0
658,13.777185137442633,0
659,12.040836528121606,0
660,14.444010470392161,0
661,11.834487657090055,0
662,13.606482703580552,0
663,12.004733745904735,0
664,9.026990753404736,0
665,11.849600372447368,0
666,8.237162047964237,0
667,11.546123068255262,0
668,11.215615585026372,0
669,21.532178447516895,0
670,11.391969238001053,0
671,15.253019525756843,0
672,10.95373103618842,0
673,14.569564779592161,0
674,8.76087997197158,0
675,8.407798506615789,0
676,10.269405449133185,0
677,12.884617458724737,0
678,9.368047735124264,0
679,12.150043830378946,0
680,11.870684327756896,0
681,12.606898773358447,0
682,12.122422897807951,0
683,13.53853427258842,0
684,11.109562249329475,0
685,14.191493651346342,0
686,13.594444885269501,0
687,14.05230383204529,0
688,12.35868778789579,0
689,13.26421968583263,0
690,10.31737288224792,0
691,10.265472959627395,0
692,14.434683911208946,0
693,9.545541040648475,0
694,14.641770408769,0
695,9.170959890879473,0
696,16.808049622842688,0
697,8.926052519988973,0
698,11.698842875006843,0
699,12.676243177719499,0
700,10.177753128517894,0
701,13.171279538771053,0
702,15.176933668814263,0
703,11.587757330979473,0
704,12.099003866725289,0
705,13.567509992458477,0
706,13.331861435733213,0
707,17.40599764625845,0
708,12.251990555403212,0
709,14.541904808346368,0
710,8.489411586720053,0
711,12.449012434825315,0
712,12.672901534031054,0
713,12.580215573197368,0
714,14.99330794428,0
715,10.82963946045795,0
716,12.76012531127842,0
717,13.138719460119473,0
718,9.596178845895789,0
719,7.8508912562668955,0
720,11.765731443110582,0
721,11.225132014391109,0
722,13.959429948397947,0
723,11.015400750858973,0
724,12.629082700667421,0
725,13.480258211621052,0
726,10.0974282664595,0
727,9.955916253582632,0
728,10.536753065494738,0
729,12.391004566108421,0
730,12.877652679210026,0
731,10.092138797567424,0
732,9.923719590355319,0
733,11.407777812094816,0
734,10.335759596289472,0
735,11.970898941150052,0
736,8.461441290164236,0
737,9.353552841738946,0
738,10.329666120289003,0
739,9.898137398808947,0
740,9.722160991170057,0
741,12.545736155123711,0
742,12.596414041700582,0
743,14.152195972331052,0
744,15.192019860735842,0
745,13.680513247182686,0
746,13.370500470041078,0
747,12.00239848798111,0
748,13.98170858842421,0
749,11.730703496845264,0
750,12.792548992040553,0
751,11.180720214146843,0
752,12.714774038531106,0
753,12.574510953300056,0
754,11.779031347389473,0
755,14.13774189902374,0
756,13.105742919172105,0
757,11.680292811078974,0
758,10.809454443603157,0
759,9.5890096367195,0
760,10.04316634650795,0
761,10.197480319446342,0
762,10.069524550027952,0
763,10.247071143277894,0
764,9.179118804552687,0
765,9.721609874943184,0
766,12.123200555658947,0
767,8.578191669901605,0
768,11.536083266073213,0
769,12.128664188235845,0
770,9.362663481765845,0
771,11.522112521456842,0
772,9.347109036645788,0
773,11.393714193418473,0
774,8.405192574459475,0
775,10.984007177947895,0
776,9.600001924054736,0
777,11.144927769077395,0
778,8.627043144746894,0
779,11.382574476974266,0
780,8.919583528841132,0
781,10.501991512200055,0
782,10.335948510543158,0
783,11.859344845815789,0
784,11.638998645129499,0
785,10.025584734652162,0
786,8.275576584405817,0
787,14.469309817441635,0
788,14.431988533481105,0
789,13.726575325397448,0
790,19.492139874221053,0
791,13.145416790480526,0
792,15.810974227151052,0
793,17.752085951887896,0
794,18.33580820304,0
795,8.865778343845315,0
796,15.333036036929999,0
797,14.125892454071051,0
798,18.394766616306374,0
799,8.519596538707894,0
800,12.002628645317369,0
801,10.662119449223685,0
802,16.073568560060583,0
803,5.949665893989528,0
804,16.317845533586897,0
805,8.036854214598973,0
806,13.619112936522686,0
807,7.923915266741078,0
808,8.181774243772159,0
809,11.55202863183,0
810,11.315240190881052,0
811,13.962865445265846,0
812,10.34430812414058,0
813,14.739703217687369,0
814,14.866223060927425,0
815,17.094480705582747,0
816,12.128530154679474,0
817,16.124152289551578,0
818,11.111414879382687,0
819,16.01056932145108,0
820,10.454962695432684,0
821,10.810689172204762,0
822,12.950004592894736,0
823,11.675327283611079,0
824,12.12443580655421,0
825,15.535572956445842,0
826,11.191014770992105,0
827,12.263397590548475,0
828,16.247115502200057,0
829,11.053234543831579,0
830,10.82168176610374,0
831,9.371964079425789,0
832,10.615667852013214,0
833,10.157363826224211,0
834,10.85493697054111,0
835,11.26230670921263,0
836,15.859086709097369,0
837,17.11892048139953,0
838,14.023085358912684,0
839,15.023907489708947,0
840,12.22541551448529,0
841,12.173502700487393,0
842,14.371414810796894,0
843,11.375097451285262,0
844,12.339185905814237,0
845,11.400020917678422,0
846,12.33334795849579,0
847,17.540006103487894,0
848,13.246838625813213,0
849,12.377101313093684,0
850,11.347813391376315,0
851,15.925787937075814,0
852,12.535911992591052,0
853,13.817797607946343,0
854,12.713325067814266,0
855,10.951784748393157,0
856,9.77703990979266,0
857,13.221365636406315,0
858,12.37598800013842,0
859,11.846821951956315,0
860,10.73805522138,0
861,11.765933661841578,0
862,12.285475771746317,0
863,14.362128721160525,0
864,16.551490982665314,0
865,13.466487339279526,0
866,10.610125208384265,0
867,13.189316769246394,0
868,9.612015831123184,0
869,9.454573018008947,0
870,12.082428219078947,0
871,8.278137080152105,0
872,11.388305108643214,0
873,9.625570495138447,0
874,9.815276654275289,0
875,13.193746594190554,0
876,10.055231849524816,0
877,11.988131846115817,0
878,13.2806197186295,0
879,10.581177552015816,0
880,8.282070298743157,0
881,10.281095230452657,0
882,7.014598374116897,0
883,8.760879236122104,0
884,7.415042777801079,0
885,11.707082476531605,0
886,18.85514927698424,0
887,7.787531333283213,0
888,10.89190185670421,0
889,8.6744624550395,0
890,10.852833170131579,0
891,7.817863904261053,0
892,12.334046736955264,0
893,7.255655066453683,0
894,12.613204699683212,0
895,9.275979104407893,0
896,12.8487977033969,0
897,12.711298809656842,0
898,15.532378209667922,0
899,8.399839815265263,0
900,11.824502690188421,0
901,10.446886121286315,0
902,12.25039355018058,0
903,12.631994924248447,0
904,9.712511923850583,0
905,9.615799140072685,0
906,11.643774913368947,0
907,10.372117226419002,0
908,6.968015375111106,0
909,12.189862694472632,0
910,10.111010341471605,0
911,10.126726695701052,0
912,9.863566801834791,0
913,9.251688377003685,0
914,11.563073426591078,0
915,9.228148042850552,0
916,11.116729886310056,0
917,6.626854400902186,0
918,12.385824592391051,0
919,5.631035962698947,0
920,10.151433628361051,0
921,7.7137960498863425,0
922,10.841276088369499,0
923,6.922840509592132,0
924,7.900965986404736,0
925,9.167820034703684,0
926,9.22367648466,0
927,7.920898539731108,0
928,8.812832400568421,0
929,10.947424337052631,0
930,10.447260744765817,0
931,9.303317001634737,0
932,9.91013804222684,0
933,10.315359568856842,0
934,8.232921836644737,0
935,7.057695142501606,0
936,8.892419733213185,0
937,8.081748909658474,0
938,12.761412218758421,0
939,8.772207093042658,0
940,10.556885212796898,0
941,7.063304364805263,0
942,7.554528468019001,0
943,7.05676909381579,0
944,7.3454554885168415,0
945,6.412691743853737,0
946,7.1154751906753155,0
947,10.62284987163792,0
948,7.571076400037423,0
949,6.92053303735421,0
950,6.998494336166896,0
951,6.85217981933529,0
952,6.187528263761079,0
953,5.81967064745529,0
954,5.4020879082664255,0
955,6.847534100600553,0
956,5.2409267199663425,0
957,7.116158382702631,0
958,5.636444379025344,0
959,7.932639192020526,0
960,5.422888220418947,0
961,7.091892346357947,0
962,6.266175957937895,0
963,5.994332648682632,0
964,5.067351151929528,0
965,5.655959634675844,0
966,5.517399767992159,0
967,6.322637203929474,0
968,5.633465653591606,0
969,6.073555234320027,0
970,6.490949263147894,0
971,5.866804015967423,0
972,7.212199736932105,0
973,8.47722535341637,0
974,7.145359943859474,0
975,7.338207769081579,0
976,8.622428914861578,0
977,9.494528114510526,0
978,9.502970112326842,0
979,8.643392165491605,0
980,9.09546732622421,0
981,8.332226033925842,0
982,9.963031108945264,0
983,8.75308252804587,0
984,9.941381381780582,0
985,7.8786871412778945,0
986,8.750719676733157,0
987,8.16145609614158,0
988,7.727257378667395,0
989,11.436755292108947,0
990,7.825635486435789,0
991,9.714794420207369,0
992,10.464199287233685,0
993,14.23991633539737,0
994,6.120757818582658,0
995,15.884036152716316,0
996,10.435975341479999,0
997,15.719856370967369,0
998,10.2165003573395,0
999,10.081779985070526,0
1000,8.05667733966795,0
1001,16.194720295146343,0
1002,12.730760563784237,0
1003,16.477222181584736,0
1004,7.600092915827394,0
1005,13.394901805332632,0
1006,9.126158827471578,0
1007,7.943323627331108,0
1008,6.413294293204792,0
1009,7.0724442160752625,0
1010,7.105725772669002,0
1011,6.191847164832686,0
1012,6.90367360716,0
1013,9.217290229470054,0
1014,12.060512105949474,0
1015,6.812921087677921,0
1016,10.605750087543157,0
1017,6.485622267865289,0
1018,8.930078055800582,0
1019,9.678006953246896,0
1020,8.205341210554764,0
1021,7.286323556581634,0
1022,10.097628495304738,0
1023,9.632510924944736,0
1024,8.666072481491108,0
1025,11.576199666528947,0
1026,12.748153822091053,0
1027,11.737442039608421,0
1028,8.59256504545271,0
1029,7.229522083121106,0
1030,11.039465614992631,0
1031,9.839609722738421,0
1032,8.292617988773712,0
1033,10.84569101514,0
1034,12.41816954281579,0
1035,10.016135869362687,0
1036,9.321624123385318,0
1037,14.407291155993214,0
1038,11.386143855445264,0
1039,10.405577308405261,0
1040,13.377734622161052,0
1041,14.99887793247158,0
1042,13.590645206205789,0
1043,8.564997917586371,0
1044,12.360111207290553,0
1045,11.03687467208532,0
1046,9.02920516725792,0
1047,8.638210319778974,0
1048,10.45818593548108,0
1049,12.6903231111885,0
1050,10.256131541406315,0
1051,16.93416601909421,0
1052,9.893039261892659,0
1053,19.782436660275845,0
1054,10.72589642830421,0
1055,10.615253791012185,0
1056,8.867040963702632,0
1057,9.463725828056841,0
1058,14.501654719792162,0
1059,12.404280936732633,0
1060,17.138878471056316,0
1061,11.021079399086842,0
1062,14.675282619626898,0
1063,8.538815461301105,0
1064,6.494280395253184,0
1065,7.843578217991053,0
1066,6.204263878222105,0
1067,8.25168454633429,0
1068,6.985516995828947,0
1069,13.140934074724816,0
1070,5.1526429302932115,0
1071,8.415100340218476,0
1072,6.412371166657895,0
1073,6.301405020367949,0
1074,10.281888082653158,0
1075,11.910947830223684,0
1076,7.650167120289473,0
1077,9.82357264950637,0
1078,8.533568861317896,0
1079,11.70241254723795,0
1080,10.10290537334371,0
1081,13.784984130372631,0
1082,13.448545171086316,0
1083,7.499100900415318,0
1084,7.6075154920374235,0
1085,7.650585133039001,0
1086,6.601191330656895,1
1087,6.165327469168421,1
1088,6.926141884485789,1
1089,6.044751597415316,1
1090,8.154705668902105,1
1091,9.605653984828447,0
1092,7.081017625591634,0
1093,5.471605060417922,0
1094,5.9731098864584755,0
1095,6.44547984525,0
1096,5.438602872483158,0
1097,6.226379287702131,0
1098,5.643139073276896,0
1099,5.093346026510552,0
1100,5.484381265023211,0
1101,5.800623679307395,0
1102,10.680047787746897,0
1103,5.434670374763685,0
1104,5.86692180430579,0
1105,5.737891798293158,0
1106,4.846814235293737,0
1107,4.949767723912132,0
1108,4.472312727581053,0
1109,4.540277555261107,0
1110,4.524641616382104,0
1111,4.531124245144737,0
1112,5.387280394571106,0
1113,6.593377408631053,0
1114,7.3145173921768425,0
1115,6.941841760615289,0
1116,7.408223419391053,0
1117,5.569591635146842,0
1118,5.667352116622133,0
1119,4.699141931718947,0
1120,5.276341810506316,0
1121,5.946978280608974,0
1122,5.202552957702686,0
1123,6.943438277365263,0
1124,6.3032537503705255,0
1125,5.401882804116369,0
1126,5.509506018860581,0
1127,5.110364398500026,0
1128,6.716570104852161,0
1129,5.302808670197368,0
1130,6.643359645920526,0
1131,6.021210940271052,0
1132,7.8361158254636845,0
1133,10.549732181921053,0
1134,11.773127934109002,0
1135,11.044352050237894,0
1136,14.044492429204764,0
1137,14.076408050114264,0
1138,17.282052763545845,0
1139,16.587688603945313,0
1140,16.841465698807923,0
1141,12.789556302619005,0
1142,16.544645884743215,0
1143,16.852056432167366,0
1144,13.205179091273711,0
1145,13.3274580752795,0
1146,12.81595537404953,0
1147,14.578180204760526,0
1148,17.927188913690525,0
1149,15.387027085762105,0
1150,16.15343564209269,0
