,index,emd_ani_sal,emd_ani_gaze,label
5,289,0.1012413799762725,1.2472944259643557,0
6,290,0.0508966296911239,1.2472944259643557,0
7,291,0.1434327363967895,1.0771088600158691,0
8,292,0.0708983168005943,1.133946418762207,0
9,293,0.155387133359909,1.133946418762207,0
10,294,0.0651671439409256,0.9637207388877868,0
11,295,0.0511094257235527,0.9637207388877868,0
12,296,0.0750845372676849,0.9229990839958192,0
13,297,0.0593651421368122,1.859302520751953,0
14,298,0.0695935860276222,1.867859959602356,0
15,299,0.0788609534502029,2.6664624214172363,0
16,300,0.1250902861356735,2.6664624214172363,0
17,301,0.1006892025470733,2.527223587036133,0
18,302,0.1152425035834312,2.5178327560424805,0
19,303,0.0689474493265152,2.4967734813690186,0
20,304,0.1134200692176818,1.3816654682159424,0
21,305,0.1339248865842819,1.3876811265945437,0
22,306,0.1662763357162475,1.3876811265945437,0
23,307,0.1408468931913375,0.9135618805885316,0
24,308,0.1193890497088432,0.8810810446739197,0
25,309,0.2115031778812408,0.7459653615951538,0
26,310,0.0874828770756721,0.7459653615951538,0
27,311,0.1524195522069931,0.9230605363845824,0
28,312,0.0980269312858581,0.9230605363845824,0
29,313,0.0481947734951972,0.9230605363845824,0
30,314,0.0448867343366146,0.94456285238266,0
31,315,0.0497805476188659,0.94456285238266,0
32,316,0.0637476071715354,1.9608893394470213,0
33,317,0.1038997992873191,1.9561083316802976,0
34,318,0.0732187926769256,2.167299747467041,0
35,319,0.1213214397430419,2.167299747467041,0
36,320,0.0970038473606109,2.167299747467041,0
37,321,0.0995321050286293,2.1666810512542725,0
38,322,0.0893574953079223,2.1666810512542725,0
39,323,0.1067467853426933,2.1666810512542725,0
40,324,0.1194492876529693,2.1666810512542725,0
41,325,0.0757070928812027,3.619300365447998,0
42,326,0.0362752638757228,3.619300365447998,0
43,327,0.1373760104179382,3.619300365447998,0
44,328,0.0931778028607368,3.1506946086883545,0
45,329,0.1762851327657699,3.1506946086883545,0
46,330,0.1326763182878494,3.1506946086883545,0
47,331,0.2060126066207885,3.0749611854553223,0
48,332,0.0728581324219703,3.0749611854553223,0
49,333,0.1501915752887725,2.7453718185424805,0
50,334,0.1052807420492172,2.7453718185424805,0
51,335,0.213590070605278,2.5263214111328125,0
52,336,0.2119226455688476,2.5263214111328125,0
53,337,0.2444728165864944,2.3438363075256348,0
54,338,0.1203660517930984,2.3438363075256348,0
55,339,0.1600455343723297,2.252202033996582,0
56,340,0.2541720569133758,2.252202033996582,0
57,341,0.2215673923492431,2.20819354057312,0
58,342,0.1508475542068481,2.487140417098999,0
59,343,0.1948411464691162,2.487140417098999,0
60,344,0.1799056828022003,2.5044374465942383,0
61,345,0.3187273442745209,2.5044374465942383,0
62,346,0.1993259638547897,2.6471638679504395,0
63,347,0.3588845431804657,1.4044528007507324,0
64,348,0.2542888522148132,1.4044528007507324,0
65,349,0.3754067122936249,0.576781690120697,0
66,350,0.2003153860569,0.576781690120697,0
67,351,0.2285657227039337,1.347826361656189,0
68,352,0.2086786329746246,2.375380039215088,0
69,353,0.2465787678956985,2.375380039215088,0
