,Unnamed: 0,index,emd_ani_sal,emd_ani_gaze,label,labDelta,area,center_x,center_y
0,0,314,11.16473388671875,7.0521159172058105,0,0.0,0.0,0.0,0.0
1,1,315,10.668679237365724,6.360656261444092,0,9.2043114231e-05,381.5,259.0,259.0
2,2,316,10.707756042480469,6.360656261444092,0,2.39296507831e-06,381.5,259.0,259.0
3,3,317,10.756665229797363,6.051833629608154,0,0.000445171160031,384.0,259.0,259.0
4,4,318,11.20050811767578,6.065547466278076,0,0.000245166664154,387.5,259.0,259.0
5,5,319,10.954068183898926,6.065547466278076,0,1.30192991533e-05,387.5,259.0,259.0
6,6,320,11.187152862548828,6.03891134262085,0,0.000176762843113,385.5,259.0,259.0
7,7,321,10.896342277526855,6.061244487762451,0,0.000177955342186,388.5,259.0,259.0
8,8,322,11.24421215057373,6.061244487762451,0,3.56385035774e-06,388.5,259.0,259.0
9,9,323,11.409186363220217,6.0636067390441895,0,0.000204546331763,390.0,259.0,259.0
10,10,324,10.835041046142578,6.0636067390441895,0,6.58657668163e-06,390.0,259.0,259.0
11,11,325,11.432289123535156,6.06727409362793,0,0.000205065084288,388.0,259.0,259.0
12,12,326,11.013960838317873,6.0382466316223145,0,0.000149235792792,389.0,259.0,259.0
13,13,327,11.206071853637695,6.0382466316223145,0,8.08927491194e-06,389.0,259.0,259.0
14,14,328,11.061256408691406,7.524364471435547,0,0.000266797718608,394.0,259.0,259.0
15,15,329,11.39477252960205,7.528018474578857,0,5.76958400402e-06,393.0,259.0,259.0
16,16,330,11.215495109558104,6.319145679473877,0,0.000200400167377,396.0,259.0,259.0
17,17,331,11.145383834838867,6.837360858917236,0,6.12564629879e-05,393.0,259.0,259.0
18,18,332,10.978682518005373,6.837360858917236,0,5.07923127281e-06,393.0,259.0,259.0
19,19,333,10.506409645080566,7.030286312103272,0,0.000426537262244,392.5,259.0,259.0
20,20,334,10.628341674804688,7.244988441467285,0,0.000171359793163,395.5,260.0,260.0
21,21,335,10.79515266418457,7.244988441467285,0,6.10019717679e-05,395.5,260.0,260.0
22,22,336,11.232329368591309,7.764387607574463,0,0.000455324383338,393.0,259.0,259.0
23,23,337,10.65610408782959,7.764387607574463,0,9.32289563352e-06,393.0,259.0,259.0
24,24,338,11.077672958374023,7.741451740264893,0,0.000368459358669,393.0,259.0,259.0
25,25,339,10.479655265808104,7.833044528961182,0,0.000283746658589,396.5,260.0,260.0
26,26,340,11.607131958007812,6.771763324737549,0,0.000146709956705,396.5,260.0,260.0
27,27,341,10.834254264831545,6.771763324737549,0,9.3497335983e-06,396.5,260.0,260.0
28,28,342,11.276100158691406,6.753446102142334,0,0.000121779274189,401.5,260.0,260.0
29,29,343,10.425979614257812,6.878544807434082,0,0.000301586916638,402.0,260.0,260.0
30,30,344,11.142374038696287,6.878544807434082,0,4.12872185128e-06,402.0,260.0,260.0
31,31,345,10.271581649780272,6.83446741104126,0,0.00020385238372,404.5,260.0,260.0
32,32,346,10.76634407043457,7.115556716918945,0,0.000191090750925,401.0,260.0,260.0
33,33,347,10.12384033203125,7.115556716918945,0,6.44673589604e-06,401.0,260.0,260.0
34,34,348,11.242844581604004,7.158056735992432,0,0.000233662592262,400.5,259.0,259.0
35,35,349,10.173510551452637,7.158056735992432,0,6.94415790627e-06,400.5,259.0,259.0
36,36,350,10.345173835754396,7.183025360107422,0,0.000384231956151,401.5,260.0,260.0
37,37,351,9.784882545471191,7.216197967529297,0,0.000185491903707,405.5,260.0,260.0
38,38,352,10.802241325378418,7.216197967529297,0,3.32100042032e-06,405.5,260.0,260.0
39,39,353,10.138829231262209,7.409796237945557,0,9.54155935889e-05,404.5,260.0,260.0
40,40,354,10.590803146362305,7.409796237945557,0,8.81159497693e-06,404.5,260.0,260.0
41,41,355,10.50969409942627,6.941422462463379,0,0.000323512445585,406.5,260.0,260.0
42,42,356,10.752391815185549,8.413984298706055,0,0.00044742896309,403.0,259.0,259.0
43,43,357,10.80695915222168,8.408106803894043,0,3.68861887494e-05,404.0,259.0,259.0
44,44,358,10.36588191986084,8.352482795715332,0,0.000113234615533,404.0,259.0,259.0
45,45,359,10.912007331848145,8.357810974121094,0,8.66607147516e-06,405.0,259.0,259.0
46,46,360,10.67328929901123,7.668317794799805,0,0.000181911654039,405.5,260.0,260.0
47,47,361,10.657951354980469,7.656184196472168,0,0.00014770066394,412.5,260.0,260.0
48,48,362,11.128334045410156,7.723581790924072,0,0.000305269670073,408.0,260.0,260.0
49,49,363,10.930163383483888,7.727029800415039,0,3.53452159485e-05,407.0,260.0,260.0
50,50,364,11.006356239318848,7.58746337890625,0,0.000208977960886,411.5,260.0,260.0
51,51,365,11.097847938537598,7.58746337890625,0,3.55978534318e-06,411.5,260.0,260.0
52,52,366,11.0045747756958,7.436454772949219,0,0.000321592691304,412.5,259.0,259.0
53,53,367,11.302716255187988,7.436454772949219,0,1.16965486195e-06,412.5,259.0,259.0
54,54,368,10.546141624450684,6.616517543792725,0,0.000269983834847,411.0,259.0,259.0
55,55,369,11.221111297607422,6.616517543792725,0,4.62634628994e-05,411.0,259.0,259.0
56,56,370,11.243824005126951,6.620743751525879,0,0.00120006717841,413.5,259.0,259.0
57,57,371,10.997785568237305,6.566120624542236,0,0.000365293238255,413.5,260.0,260.0
58,58,372,10.92048168182373,6.6522297859191895,0,0.00102707564204,415.5,260.0,260.0
59,59,373,11.07887363433838,6.6522297859191895,0,4.63920110076e-06,415.5,260.0,260.0
60,60,374,11.182295799255373,6.063491344451904,0,0.000285359098838,415.5,259.0,259.0
61,61,375,11.278971672058104,6.063491344451904,0,8.49150079635e-06,415.5,259.0,259.0
62,62,376,11.148276329040527,6.02513313293457,0,0.000256281595969,415.5,259.0,259.0
63,63,377,11.378521919250488,7.692402839660644,0,0.00104185835661,418.0,259.0,259.0
64,64,378,11.38636589050293,7.683717727661133,0,0.00107516312009,417.5,259.0,259.0
65,65,379,11.67957592010498,7.683717727661133,0,2.67823349772e-06,417.5,259.0,259.0
66,66,380,11.365805625915527,9.144200325012209,0,0.00109762756263,418.5,260.0,260.0
67,67,381,11.591715812683104,8.3864164352417,0,0.000440254564684,419.5,260.0,260.0
68,68,382,11.5515775680542,8.3864164352417,0,5.76598006281e-06,419.5,260.0,260.0
69,69,383,10.83389949798584,7.606039047241211,0,0.000551998467692,419.5,260.0,260.0
70,70,384,11.50021266937256,7.568838596343994,0,0.000396957853762,421.0,260.0,260.0
71,71,385,11.83818817138672,7.572744369506836,0,1.88521399098e-05,420.0,260.0,260.0
72,72,386,11.33783721923828,7.572744369506836,0,0.0,420.0,260.0,260.0
73,73,387,11.439706802368164,7.566104888916016,0,0.000613959472939,423.5,259.0,259.0
74,74,388,11.271656036376951,7.565385341644287,0,0.000840768729509,424.5,259.0,259.0
75,75,389,11.880169868469238,6.217663288116455,0,0.000253797977752,424.5,260.0,260.0
76,76,390,11.39690399169922,6.217663288116455,0,2.91585131509e-05,424.5,260.0,260.0
77,77,391,11.677664756774902,6.592868328094482,0,0.000175921881457,425.5,260.0,260.0
78,78,392,11.38759708404541,6.592868328094482,0,2.13795920399e-05,425.5,260.0,260.0
79,79,393,11.55614185333252,7.158127307891846,0,0.000949772200227,423.5,260.0,260.0
80,80,394,11.112547874450684,8.060905456542969,0,0.000330210835802,426.5,260.0,260.0
81,81,395,11.702593803405762,8.060905456542969,0,1.6802004539e-05,426.5,260.0,260.0
82,82,396,11.399211883544922,7.187836170196533,0,0.000235530713257,427.5,259.0,259.0
83,83,397,11.619746208190918,7.191763401031494,0,4.44362896155e-05,426.5,259.0,259.0
84,84,398,11.49555206298828,7.186724185943604,0,0.000200382675472,429.5,259.0,259.0
85,85,399,11.53827667236328,7.186724185943604,0,5.42833756206e-06,429.5,259.0,259.0
86,86,400,11.31679630279541,6.69743013381958,0,0.000618900150608,433.5,260.0,260.0
87,87,401,11.55890941619873,6.702455043792725,0,6.71687757863e-05,432.5,260.0,260.0
88,88,402,11.10352611541748,6.617000102996826,0,0.00043878248033,430.5,260.0,260.0
89,89,403,11.294790267944336,7.603463172912598,0,0.000205973002905,433.0,260.0,260.0
90,90,404,10.742673873901367,7.603463172912598,0,1.79471391179e-05,433.0,260.0,260.0
91,91,405,10.815256118774414,7.177847862243652,0,0.000424912764042,435.0,260.0,260.0
92,92,406,11.30158805847168,6.38320255279541,0,0.000370807322088,436.5,260.0,260.0
93,93,407,11.19666576385498,6.379962921142578,0,4.29588277924e-05,437.5,260.0,260.0
94,94,408,11.345325469970703,7.2696638107299805,0,0.000435963171868,439.0,259.0,259.0
95,95,409,11.06430435180664,6.792595386505127,0,0.000193597051331,439.0,259.0,259.0
96,96,410,11.30544090270996,6.792595386505127,0,9.43125975088e-07,439.0,259.0,259.0
97,97,411,10.622308731079102,6.823729991912842,0,0.00117900716759,439.0,259.0,259.0
98,98,412,11.001184463500977,6.376324653625488,0,0.000245938834301,438.5,260.0,260.0
99,99,413,10.165918350219728,6.376324653625488,0,0.000885223155594,438.5,260.0,260.0
100,100,414,10.96430206298828,6.696399211883545,0,0.000295051846776,439.5,259.0,259.0
101,101,415,10.339436531066896,6.674933433532715,0,0.00120093038581,440.5,260.0,260.0
102,102,416,10.345951080322266,6.663966178894043,0,0.000355386265167,441.0,260.0,260.0
103,103,417,10.200255393981934,6.663966178894043,0,8.9546884264e-06,441.0,260.0,260.0
104,104,418,11.08760929107666,6.66292142868042,0,0.000295777977438,442.5,259.0,259.0
105,105,419,10.667055130004885,6.66292142868042,0,2.64276621456e-06,442.5,259.0,259.0
106,106,420,10.435728073120115,6.692647457122803,0,0.000507150351368,441.0,260.0,260.0
107,107,421,10.312255859375,7.992665767669678,0,0.00041613419322,442.0,260.0,260.0
108,108,422,10.839179039001465,7.996689319610596,0,3.97566304076e-06,441.0,260.0,260.0
109,109,423,10.862313270568848,6.768616676330566,0,0.00015700128077,445.0,259.0,259.0
110,110,424,10.25244426727295,6.764682292938232,0,1.21956142195e-05,446.0,259.0,259.0
111,111,425,10.732121467590332,6.717185974121094,0,0.000437970284655,446.0,259.0,259.0
112,112,426,10.706259727478027,6.7159199714660645,0,0.000129353612587,445.0,259.0,259.0
113,113,427,10.23765468597412,6.7159199714660645,0,3.28579056327e-06,445.0,259.0,259.0
114,114,428,10.302526473999023,6.607483386993408,0,0.000506278691791,445.5,259.0,259.0
115,115,429,10.920466423034668,6.610415935516357,0,1.23559293136e-05,444.5,259.0,259.0
116,116,430,10.928275108337402,7.323025226593018,0,0.0907005797078,446.5,259.0,259.0
117,117,431,10.776174545288086,7.323025226593018,0,0.000261087481567,446.5,259.0,259.0
118,118,432,10.581724166870115,12.158013343811035,0,0.0901538550714,448.5,259.0,259.0
119,119,433,10.83599853515625,11.920276641845703,0,0.00115382226982,450.5,259.0,259.0
120,120,434,10.457714080810549,11.920276641845703,0,2.20527031771e-06,450.5,259.0,259.0
121,121,435,10.247636795043944,11.910930633544922,0,0.000220669356098,451.0,259.0,259.0
122,122,436,10.985549926757812,11.294416427612305,0,0.000332795922335,450.0,259.0,259.0
123,123,437,10.426624298095703,11.294416427612305,0,1.15342173762e-05,450.0,259.0,259.0
124,124,438,10.824124336242676,11.190557479858398,0,0.00040300225253,449.5,259.0,259.0
125,125,439,10.426252365112305,11.189207077026367,0,0.000871471710856,450.5,259.0,259.0
126,126,440,11.163724899291992,11.200782775878906,0,0.000388602643072,451.0,259.0,259.0
127,127,441,10.927390098571776,11.211301803588867,0,0.000533232552251,452.0,259.0,259.0
128,128,442,11.089158058166504,11.211301803588867,0,3.18209449159e-05,452.0,259.0,259.0
129,129,443,10.852839469909668,11.21667194366455,0,0.000939420265834,455.0,259.0,259.0
130,130,444,11.307987213134766,11.191195487976074,0,0.000171499727759,455.5,259.0,259.0
131,131,445,11.250426292419434,6.373788356781006,0,0.000122631990768,457.5,259.0,259.0
132,132,446,10.968804359436035,6.373788356781006,0,4.92456512022e-06,457.5,259.0,259.0
133,133,447,11.33426284790039,6.575891494750977,0,0.000258128769609,459.0,259.0,259.0
134,134,448,10.670138359069824,6.6779561042785645,0,0.000185788759721,455.0,259.0,259.0
135,135,449,10.98298168182373,6.6779561042785645,0,2.87445745507e-05,455.0,259.0,259.0
136,136,450,10.038015365600586,7.312726974487305,0,0.00116061325652,459.0,259.0,259.0
137,137,451,11.24616813659668,8.3494873046875,0,0.00117287218165,459.0,259.0,259.0
138,138,452,10.906364440917969,8.3494873046875,0,1.531176134e-05,459.0,259.0,259.0
139,139,453,10.772476196289062,7.1201701164245605,0,0.000209874392024,459.5,259.0,259.0
140,140,454,10.355852127075195,7.615809440612793,0,0.00101360267208,462.0,259.0,259.0
141,141,455,11.033425331115724,7.615809440612793,0,0.0903389399085,462.0,259.0,259.0
142,142,456,10.468958854675291,5.191604137420654,0,0.0905987852673,456.5,259.0,259.0
143,143,457,10.325899124145508,5.191604137420654,0,0.00069253160652,456.5,259.0,259.0
144,144,458,10.087566375732422,6.0205183029174805,0,0.000953081624262,461.5,259.0,259.0
145,145,459,10.484899520874023,6.0205183029174805,0,1.19009225784e-05,461.5,259.0,259.0
146,146,460,10.731971740722656,5.615402698516846,0,0.00097906929968,456.0,259.0,259.0
147,147,461,10.00067138671875,3.924088954925537,0,8.36020013329e-05,459.0,259.0,259.0
148,148,462,10.65053653717041,3.924088954925537,0,5.87273759475e-06,459.0,259.0,259.0
149,149,463,10.826367378234863,3.623516321182251,0,0.000384672775287,461.0,259.0,259.0
150,150,464,10.954102516174316,3.623516321182251,0,6.12228780497e-06,461.0,259.0,259.0
151,151,465,10.412796020507812,3.625429153442383,0,0.000257161744399,460.5,259.0,259.0
152,152,466,11.16308879852295,3.740500211715698,0,0.000244648009421,464.5,259.0,259.0
153,153,467,10.844453811645508,3.737888813018799,0,9.01714910009e-06,465.5,259.0,259.0
154,154,468,11.177373886108398,6.319384574890137,0,7.96275492683e-05,468.0,259.0,259.0
155,155,469,10.098618507385254,6.319384574890137,0,0.000703093498145,468.0,259.0,259.0
156,156,470,11.499553680419922,6.074103832244873,0,0.000402401350852,466.5,259.0,259.0
157,157,471,11.097378730773926,7.991185188293457,0,0.000177430650292,468.5,259.0,259.0
158,158,472,10.864174842834473,7.991185188293457,0,5.17304643921e-05,468.5,259.0,259.0
159,159,473,10.714683532714844,7.073336601257324,0,0.000440480745223,468.0,259.0,259.0
160,160,474,11.259688377380373,7.073336601257324,0,5.82943626522e-05,468.0,259.0,259.0
161,161,475,11.534429550170898,7.180060386657715,0,0.000387757406396,471.0,259.0,259.0
162,162,476,11.039087295532228,7.86155891418457,0,0.000210707584123,475.0,259.0,259.0
163,163,477,11.453231811523438,7.86155891418457,0,3.21937840652e-05,475.0,259.0,259.0
164,164,478,11.57534885406494,8.256918907165527,0,0.0886856158543,468.5,259.0,259.0
165,165,479,11.978092193603516,7.66563081741333,0,0.0018460022229,473.0,259.0,259.0
166,166,480,11.27690887451172,7.66563081741333,0,0.0901662189344,473.0,259.0,259.0
167,167,481,12.098259925842283,9.532378196716309,0,0.0914953461017,479.0,259.0,259.0
168,168,482,11.355535507202148,9.545973777770996,0,0.0883153159503,477.0,259.0,259.0
169,169,483,11.699604034423828,9.545973777770996,0,6.61525140196e-06,477.0,259.0,259.0
170,170,484,11.59781265258789,9.526715278625488,0,0.11070786342,476.5,259.0,259.0
171,171,485,11.923151016235352,9.516602516174316,0,0.0013210429974,475.0,259.0,259.0
172,172,486,12.028742790222168,9.515243530273438,0,0.000665023166096,476.0,259.0,259.0
173,173,487,11.599157333374023,7.335702419281006,0,0.0680236608201,474.5,259.0,259.0
174,174,488,11.726016998291016,7.335702419281006,0,0.0876329428085,474.5,259.0,259.0
175,175,489,11.451348304748535,9.009288787841797,0,0.0895996195247,475.5,259.0,259.0
176,176,490,11.365463256835938,8.943962097167969,0,0.133259970164,474.0,259.0,259.0
177,177,491,10.752878189086914,8.943962097167969,0,0.000197647472251,474.0,259.0,259.0
178,178,492,10.833950996398926,8.886292457580566,0,0.134022218509,480.0,259.0,259.0
179,179,493,11.251160621643066,8.886292457580566,0,0.0048772019515,480.0,259.0,259.0
180,180,494,10.78366756439209,8.923261642456055,0,0.179838204622,480.5,259.0,259.0
181,181,495,11.29919147491455,10.851762771606444,0,0.00076792746223,476.5,259.0,259.0
182,182,496,11.294651985168455,10.851762771606444,0,0.00889483922539,476.5,259.0,259.0
183,183,497,11.72914695739746,11.951374053955078,0,0.00122328033926,477.5,259.0,259.0
184,184,498,11.178508758544922,11.951374053955078,0,0.000322051719468,477.5,259.0,259.0
185,185,499,11.734579086303713,11.545365333557127,0,0.00180440544459,482.5,259.0,259.0
186,186,500,11.091241836547852,11.084317207336426,0,0.0884242145622,488.0,259.0,259.0
187,187,501,11.789667129516602,11.084317207336426,0,1.35645764661e-06,488.0,259.0,259.0
188,188,502,9.49107837677002,11.760931015014648,0,0.000216813624965,484.5,259.0,259.0
189,189,503,11.66086483001709,11.760931015014648,0,6.12446266032e-06,484.5,259.0,259.0
190,190,504,10.007603645324709,8.098719596862793,0,0.000209862109636,484.0,259.0,259.0
191,191,505,11.865337371826172,7.152834415435791,0,0.000335314509601,481.0,259.0,259.0
192,192,506,10.118146896362305,7.152834415435791,0,8.59125960746e-06,481.0,259.0,259.0
193,193,507,10.785039901733398,7.748455047607422,0,0.000395736035477,483.0,259.0,259.0
194,194,508,9.89882755279541,7.748455047607422,0,1.9700498771e-05,483.0,259.0,259.0
195,195,509,10.392131805419922,8.163676261901855,0,0.000486072368173,485.5,259.0,259.0
196,196,510,9.726409912109377,8.185795783996582,0,0.000459002303021,490.0,259.0,259.0
197,197,511,10.226859092712402,8.187533378601074,0,1.85440010061e-05,489.0,259.0,259.0
198,198,512,9.955039978027344,8.008101463317871,0,0.000415186934424,488.5,259.0,259.0
199,199,513,10.033549308776855,7.8751349449157715,0,0.000261040236769,485.0,259.0,259.0
200,200,514,9.849915504455566,7.876187324523926,0,1.59593486698e-05,484.0,259.0,259.0
201,201,515,9.85278034210205,6.081796646118164,0,0.000179984103914,489.0,259.0,259.0
202,202,516,9.774386405944824,6.899763107299805,0,0.000224505529992,491.5,259.0,259.0
203,203,517,10.338889122009276,6.899763107299805,0,1.63477644781e-05,491.5,259.0,259.0
204,204,518,10.704408645629885,6.88429594039917,0,0.000140367570032,495.0,259.0,259.0
205,205,519,10.10088348388672,6.88429594039917,0,7.45591326708e-06,495.0,259.0,259.0
206,206,520,9.931174278259276,5.572966575622559,0,0.000143365344373,494.0,259.0,259.0
207,207,521,10.003673553466797,5.554193019866943,0,0.000262124909365,495.0,259.0,259.0
208,208,522,10.733641624450684,5.56323766708374,0,0.000106129233844,495.0,259.0,259.0
209,209,523,9.962465286254885,5.56323766708374,0,5.98226452309e-06,495.0,259.0,259.0
210,210,524,9.836182594299316,5.543715000152588,0,0.000969739010951,493.5,259.0,259.0
211,211,525,9.774419784545898,5.543715000152588,0,5.52030641888e-05,493.5,259.0,259.0
212,212,526,9.974799156188965,5.5392022132873535,0,0.00090383280736,497.5,259.0,259.0
213,213,527,10.029861450195312,6.208029270172119,0,0.000178429131675,501.5,259.0,259.0
214,214,528,10.134576797485352,6.208029270172119,0,1.11474744422e-05,501.5,259.0,259.0
215,215,529,10.387675285339355,6.15933895111084,0,0.000499089862396,497.5,259.0,259.0
216,216,530,10.442445755004885,6.15933895111084,0,1.37234977083e-05,497.5,259.0,259.0
217,217,531,9.512928009033203,6.127190113067627,0,0.000324215849134,502.0,259.0,259.0
218,218,532,9.502263069152832,8.588460922241211,0,0.000327552458484,499.5,259.0,259.0
219,219,533,9.63125991821289,8.588460922241211,0,0.000680409087246,499.5,259.0,259.0
220,220,534,9.801849365234377,8.768177032470703,0,0.00114212987722,499.5,259.0,259.0
221,221,535,9.123435974121094,8.768177032470703,0,1.41988620895e-05,499.5,259.0,259.0
222,222,536,10.245769500732422,8.952356338500977,0,8.49715160691e-05,500.5,259.0,259.0
223,223,537,9.426804542541504,8.952356338500977,0,4.52890245417e-06,500.5,259.0,259.0
224,224,538,10.319768905639648,8.940709114074707,0,0.000245186383696,504.0,259.0,259.0
225,225,539,10.164047241210938,8.775954246520996,0,0.000177883528273,503.5,259.0,259.0
226,226,540,10.19233512878418,8.775954246520996,0,0.000681071186658,503.5,259.0,259.0
227,227,541,9.919139862060549,7.962593078613281,0,0.000930996862617,500.0,259.0,259.0
228,228,542,9.415850639343262,7.946732044219971,0,0.000122391272928,507.0,259.0,259.0
229,229,543,9.461226463317873,7.946732044219971,0,9.75327518879e-06,507.0,259.0,259.0
230,230,544,9.686107635498049,8.013104438781738,0,0.000352595406166,506.0,259.0,259.0
231,231,545,9.737133026123049,7.857858657836914,0,0.001044605805,503.0,259.0,259.0
232,232,546,9.656323432922363,7.857858657836914,0,4.41394553028e-05,503.0,259.0,259.0
233,233,547,10.845057487487791,7.872942924499512,0,0.00157649350596,507.0,259.0,259.0
234,234,548,9.646320343017578,5.205756187438965,0,0.00101194759084,508.5,259.0,259.0
235,235,549,11.06897258758545,5.205756187438965,0,1.5428948073e-05,508.5,259.0,259.0
236,236,550,9.871045112609863,5.205756187438965,0,3.56296725185e-06,508.5,259.0,259.0
237,237,551,10.216404914855955,4.137332439422607,0,0.000971862856569,514.0,259.0,259.0
238,238,552,9.381096839904783,4.58323860168457,0,0.00038248549613,511.0,259.0,259.0
