,index,labDelta,area,center_x,center_y,eucDist
0,172,0.07518577456,299.0,167,125,1.09463376
1,173,0.153437726645,297.5,167,125,0.79690088
2,174,0.234001321577,282.5,168,125,1.18476928
3,175,0.0379547143576,282.5,168,125,0.74817928
4,176,0.185453537568,289.0,168,125,0.73816488
5,177,0.169545204886,288.0,168,125,0.78108528
6,178,0.169112601727,293.5,168,125,1.101452
7,179,0.001314308706,293.5,168,125,0.68119224
8,180,0.0251118941034,292.5,168,125,0.94267576
9,181,0.00151718398318,292.5,168,125,1.05473136
10,182,0.0941212679527,289.5,168,125,0.8584604
11,183,0.0464583579016,289.5,168,125,0.88636704
12,184,0.180462413233,293.5,168,125,0.86463768
13,185,0.0800993004758,293.5,168,125,0.83691184
14,186,0.190381176662,293.5,168,125,0.84711888
15,187,0.0738497650418,292.5,168,125,0.65083308
16,188,0.0626327958588,294.5,168,125,0.88762672
17,189,0.0271675857904,294.5,168,125,0.85894384
18,190,0.202238236602,294.5,168,125,0.79725984
19,191,0.0173154042592,294.5,168,125,0.81534016
20,192,0.0749257006158,296.5,168,125,1.1564744
21,193,0.0661283996859,296.5,168,125,0.88217064
22,194,0.245224614011,294.5,168,125,1.03917536
23,195,0.166406560943,293.5,168,125,0.83750704
24,196,0.000408299955492,293.5,168,125,0.99154144
25,197,0.0934034061008,295.5,168,125,0.89410392
26,198,0.000697754298331,295.5,168,125,0.72916
27,199,0.176219777215,295.5,168,125,0.81140912
28,200,0.0927942068169,295.5,168,125,0.89673664
29,201,0.148878407922,294.5,168,125,0.86939848
30,202,0.0177475075633,293.5,168,125,0.86635624
31,203,0.0823967701474,292.5,168,125,1.43024384
32,204,0.0665769334376,292.5,168,125,0.81010864
33,205,0.150271764793,296.5,168,125,1.17970744
34,206,0.0829518941118,293.5,168,125,0.77853816
35,207,0.0685615899321,293.5,168,125,1.0697428
36,208,0.0611993492404,294.5,168,125,0.86123328
37,209,0.0442950507218,294.5,168,125,0.77700296
38,210,0.0271376022797,293.5,168,125,0.83230608
39,211,0.220138386799,294.5,168,125,1.06316416
40,212,0.0370307566736,294.5,168,125,0.975112
41,213,0.0923462086934,296.5,168,125,0.92992496
42,214,0.00325453680527,296.5,168,125,0.91484024
43,215,0.0409740439741,295.5,168,125,0.84693128
44,216,0.0324771406612,295.5,168,125,1.05596184
45,217,0.213029408733,295.5,168,125,0.831784
46,218,0.210765949131,297.5,168,125,0.8632868
47,219,0.032881331826,297.5,168,125,0.8615412
48,220,0.130750520452,298.5,168,125,0.8667268
49,221,0.106630777316,298.5,168,125,0.81478184
50,222,0.0135276148651,298.5,168,125,0.81013168
51,223,0.227007030893,299.0,168,125,0.77737936
52,224,0.00961756619787,299.0,168,125,0.88400504
53,225,0.167706485136,299.0,168,125,0.99786704
54,226,0.220828117748,300.0,168,125,0.8881744
55,227,0.00255536242948,300.0,168,125,0.9703712
56,228,0.204551810281,299.0,168,125,0.76498632
57,229,0.00553861630361,299.0,168,125,1.09211496
58,230,0.206119829698,299.0,168,125,0.79881088
59,231,0.121206977896,300.0,168,125,0.67040224
60,232,0.324395189757,285.5,169,125,0.81647096
61,233,0.0836348844935,285.5,169,125,0.8461096
62,234,0.0299234853732,287.0,169,125,0.86169424
63,235,0.0332899643442,287.0,169,125,1.01805904
64,236,0.318093322831,301.0,168,125,0.98532208
