,index,labDelta,area,center_x,center_y,eucDist
0,272,0.0104363511975,37.5,237,178,1.30630152
1,273,0.248701343942,35.5,236,178,1.19198896
2,274,0.122097206665,35.5,236,178,1.4599976
3,275,0.128268729627,39.0,236,179,0.94225232
4,276,0.219259282637,40.5,237,179,1.20104504
5,277,0.000241675958935,40.5,237,179,0.93511728
6,278,0.138006024098,40.5,237,179,1.36015856
7,279,0.237852467668,40.5,236,179,0.83947688
8,280,0.0827010517658,40.5,236,179,1.33091136
9,281,0.114999611614,37.5,236,179,1.3933168
10,282,0.114348881505,37.5,236,179,1.30027136
11,283,0.0967051843552,35.5,236,179,1.14164928
12,284,0.157637773185,41.0,236,180,1.06924616
13,285,0.0656730055149,41.0,236,180,1.10364136
14,286,0.0921989448264,41.5,236,180,0.90831568
15,287,0.00216536559598,41.5,236,180,1.03583264
16,288,0.153670095484,41.5,236,180,1.01959376
17,289,0.00257565205869,41.5,236,180,1.13225584
18,290,0.14559747034,40.5,236,180,0.85291352
19,291,0.0769972060844,39.0,236,180,1.00645128
20,292,0.148865179334,39.0,236,180,1.1894224
21,293,0.143965632662,41.5,236,181,1.37230944
22,294,0.0694185042652,41.5,236,181,1.04170416
23,295,0.116405149802,42.5,236,181,1.0467808
24,296,0.0924217498595,42.5,236,181,1.22482248
25,297,0.170443748209,41.5,236,181,1.04852288
26,298,0.103447700639,40.5,236,181,0.97339432
27,299,0.00863638165476,40.5,236,181,1.33527312
28,300,0.116816511714,40.5,236,181,0.89531184
29,301,0.0162376463926,40.5,236,181,1.14888864
30,302,0.129772440791,41.5,236,181,1.19677528
31,303,0.14215000536,42.0,236,181,1.59150768
32,304,0.101930984635,40.5,236,181,0.9478104
33,305,0.0196354913081,39.5,236,181,1.43891088
34,306,1.62007868335e-05,39.5,236,181,0.81485848
35,307,0.0421261168091,39.5,236,181,1.86926496
36,308,0.112120378621,40.0,236,181,0.84762576
37,309,0.0728949964307,39.0,236,181,1.1546284
38,310,0.108233281956,39.0,236,180,1.02689368
39,311,0.085079033367,38.5,236,180,1.3360636
40,312,0.0444219255264,39.5,236,180,0.84804
41,313,0.110476074614,40.5,236,180,1.7609504
42,314,0.129524942459,38.0,235,180,1.18929048
43,315,0.0944264835304,39.5,235,180,1.47990272
44,316,0.128157224904,39.5,235,180,1.42844144
45,317,0.109484856449,39.0,235,180,1.26330664
46,318,0.101764700825,39.0,236,179,1.65157584
47,319,0.0500345337953,39.0,236,179,1.049052
48,320,0.112916628888,37.0,235,179,1.23000128
49,321,0.134648620126,39.5,235,180,1.07426608
50,322,0.0044975751369,39.5,235,180,0.98330712
51,323,0.0735422124231,39.5,235,180,0.96233056
52,324,0.14769040806,39.0,235,179,1.18151032
53,325,0.141585643211,41.0,235,179,1.32642384
54,326,0.0958229854408,41.0,235,179,1.14411632
55,327,0.152131134252,40.0,235,179,1.19272312
56,328,0.0281894402284,40.0,235,179,1.0339504
57,329,0.121384764611,39.5,234,179,1.24268344
58,330,0.0875535094122,39.5,234,179,1.0381684
59,331,0.0143671663527,39.5,234,179,1.7337024
60,332,0.136434995562,41.5,234,179,1.26343528
