,index,emd_ani_sal,emd_ani_gaze,label
0,511,7.198424339294434,5.565614223480225,0
1,512,8.256525993347168,5.565614223480225,0
2,513,7.840135097503662,5.565614223480225,0
3,514,8.37242603302002,4.825506687164307,0
4,515,8.044611930847168,4.825506687164307,0
5,516,8.462865829467773,4.825506687164307,0
6,517,7.399521827697754,5.3388543128967285,0
7,518,8.15919303894043,5.3388543128967285,0
8,519,7.928309917449951,5.3226637840271,0
9,520,7.840472221374512,5.3226637840271,0
10,521,7.81718635559082,5.3226637840271,0
11,522,7.853151321411133,5.42459774017334,0
12,523,7.595452785491943,5.42459774017334,0
13,524,7.985583782196045,5.42459774017334,0
14,525,7.888537406921387,5.423826217651367,0
15,526,8.373056411743164,5.423826217651367,0
16,527,8.60844898223877,5.447338581085205,0
17,528,8.314400672912598,5.447338581085205,0
18,529,8.247098922729492,5.60142707824707,0
19,530,8.435815811157227,5.60142707824707,0
20,531,8.138614654541016,5.60142707824707,0
21,532,7.800665855407715,5.60142707824707,0
22,533,7.972079277038574,5.631790637969971,0
23,534,8.274070739746094,5.631790637969971,0
24,535,7.962935924530029,5.6378068923950195,0
25,536,8.091917037963867,5.6378068923950195,0
26,537,7.744999885559082,5.640031814575195,0
27,538,8.620706558227539,5.640031814575195,0
28,539,7.798469543457031,5.672834396362305,0
29,540,8.25334644317627,5.672834396362305,0
30,541,7.891293525695801,5.591702461242676,0
31,542,7.635473251342773,5.591702461242676,0
32,543,8.001741409301758,5.560928821563721,0
33,544,7.589743137359619,5.560928821563721,0
34,545,8.017361640930176,5.560928821563721,0
35,546,7.536992073059082,5.5213847160339355,0
36,547,8.002598762512207,5.5213847160339355,0
37,548,7.107091426849365,5.5213847160339355,0
38,549,8.297873497009277,5.569668292999268,0
39,550,7.210412979125977,5.569668292999268,0
40,551,8.353887557983398,5.569668292999268,0
41,552,7.362573623657227,5.55693244934082,0
42,553,7.6980767250061035,5.55693244934082,0
43,554,7.59016752243042,5.55693244934082,0
44,555,7.4950456619262695,5.557006359100342,0
45,556,7.996847629547119,5.557006359100342,0
46,557,7.817198276519775,5.642977237701416,0
47,558,8.091520309448242,5.642977237701416,0
48,559,7.789037227630615,5.642977237701416,0
49,560,8.618203163146973,5.557305335998535,0
50,561,7.954900741577148,5.55317497253418,0
51,562,8.261775016784668,5.55317497253418,0
52,563,7.9600701332092285,5.652137756347656,0
53,564,8.296613693237305,5.652137756347656,0
54,565,8.977314949035645,4.55769157409668,0
55,566,8.432817459106445,4.55769157409668,0
56,567,8.043008804321289,3.920109748840332,0
57,568,8.949885368347168,3.920109748840332,0
58,569,8.702973365783691,3.920109748840332,0
59,570,8.712285041809082,4.6341872215271,0
60,571,8.832371711730957,4.6341872215271,0
61,572,9.047680854797363,4.6341872215271,0
62,573,9.63476848602295,4.597506046295166,0
63,574,8.421882629394531,4.597506046295166,0
64,575,8.539155960083008,4.407894611358643,0
65,576,8.576114654541016,4.407894611358643,0
66,577,9.035778999328613,4.407894611358643,0
67,578,8.058271408081055,4.953283309936523,0
68,579,8.345404624938965,4.953283309936523,0
69,580,8.440671920776367,4.0768280029296875,0
70,581,8.207009315490723,4.0768280029296875,0
71,582,7.659646034240723,4.0768280029296875,0
72,583,8.947021484375,6.2734150886535645,0
73,584,8.4766263961792,6.2734150886535645,0
74,585,8.644071578979492,4.611387252807617,0
75,586,8.50035285949707,4.611387252807617,0
76,587,8.10810375213623,4.611387252807617,0
77,588,8.59450626373291,5.204946517944336,0
78,589,7.664172172546387,5.204946517944336,0
79,590,7.910439491271973,5.204946517944336,0
80,591,7.525298595428467,5.214682102203369,0
81,592,7.671186923980713,5.214682102203369,0
82,593,7.60252046585083,5.134720325469971,0
83,594,8.343772888183594,5.134720325469971,0
84,595,7.782018661499023,5.134720325469971,0
85,596,8.366348266601562,5.134720325469971,0
86,597,7.955977439880371,5.111323356628418,0
87,598,8.194853782653809,5.111323356628418,0
88,599,8.19935417175293,5.575175762176514,0
89,600,8.268218994140625,5.575175762176514,0
90,601,7.949570178985596,5.575175762176514,0
91,602,8.280106544494629,5.041143894195557,0
92,603,7.902383327484131,5.041143894195557,0
93,604,7.870236873626709,4.066954612731934,0
94,605,8.697052955627441,4.066954612731934,0
95,606,8.352171897888184,4.066954612731934,0
96,607,8.648591995239258,3.895514488220215,0
97,608,8.358677864074707,3.895514488220215,0
98,609,8.299921989440918,3.895514488220215,0
99,610,7.918600082397461,3.9051501750946045,0
100,611,7.396041393280029,3.9051501750946045,0
101,612,7.628774166107178,4.075920104980469,0
102,613,7.89548397064209,4.075920104980469,0
103,614,8.381489753723145,4.075920104980469,0
104,615,7.453703880310059,4.130548477172852,0
105,616,8.514986991882324,4.130548477172852,0
106,617,8.029561042785645,4.392584323883057,0
107,618,9.00390338897705,4.392584323883057,0
108,619,7.52846622467041,4.392584323883057,0
109,620,8.022313117980957,4.947727680206299,0
110,621,7.913311958312988,4.947727680206299,0
111,622,7.801361083984375,4.918484210968018,0
112,623,8.11878776550293,4.918484210968018,0
113,624,7.600292205810547,4.918484210968018,0
114,625,8.364148139953613,4.802835464477539,0
115,626,8.307754516601562,4.802835464477539,0
116,627,8.49489688873291,4.802835464477539,0
117,628,8.448603630065918,4.890233993530273,0
118,629,8.632087707519531,4.890233993530273,0
119,630,7.868831157684326,4.886110305786133,0
120,631,8.444180488586426,4.886110305786133,0
121,632,7.380418300628662,4.886110305786133,0
122,633,7.844686031341553,4.7714314460754395,0
123,634,7.639981746673584,4.7714314460754395,0
124,635,7.930864334106445,4.7714314460754395,0
125,636,7.894279479980469,4.678375244140625,0
126,637,8.204020500183105,4.678375244140625,0
127,638,8.948241233825684,4.7121901512146,0
128,639,8.24720573425293,4.7121901512146,0
129,640,8.763466835021973,4.7121901512146,0
130,641,8.321393013000488,4.738646507263184,0
131,642,8.012568473815918,4.738646507263184,0
132,643,7.708024024963379,4.6540303230285645,0
133,644,7.603826522827148,4.6540303230285645,0
134,645,7.879552364349365,4.6540303230285645,0
135,646,7.677070140838623,4.7733941078186035,0
136,647,8.109689712524414,4.7733941078186035,0
137,648,8.222383499145508,4.7733941078186035,0
138,649,8.785002708435059,4.680925369262695,0
139,650,8.453277587890625,4.680925369262695,0
140,651,8.326362609863281,4.65562105178833,0
141,652,7.992583751678467,4.65562105178833,0
142,653,8.661730766296387,4.65562105178833,0
143,654,8.05557632446289,4.58718729019165,0
144,655,7.90052604675293,4.58718729019165,0
145,656,7.697413444519043,4.63807487487793,0
146,657,7.319713115692139,4.63807487487793,0
147,658,7.849793434143066,4.578503608703613,0
148,659,7.5287184715271,4.578503608703613,0
149,660,8.132414817810059,4.578503608703613,0
150,661,6.6359171867370605,4.5809645652771,0
151,662,7.466428279876709,4.5809645652771,0
152,663,6.885517120361328,4.596724510192871,0
153,664,7.584649562835693,4.596724510192871,0
154,665,7.052604675292969,4.596724510192871,0
155,666,7.0946879386901855,4.53603982925415,0
156,667,6.762723445892334,4.53603982925415,0
157,668,6.881887912750244,5.549472332000732,0
158,669,7.42392635345459,5.549472332000732,0
159,670,6.989353656768799,5.549472332000732,0
160,671,7.629556179046631,3.818690538406372,0
161,672,7.07076358795166,3.818690538406372,0
162,673,7.920401573181152,2.678041458129883,0
163,674,7.503039360046387,2.678041458129883,0
164,675,7.611828327178955,2.678041458129883,0
165,676,7.784554958343506,2.678041458129883,0
166,677,7.4847187995910645,4.1785430908203125,0
167,678,7.588512420654297,4.1785430908203125,0
168,679,7.838632106781006,3.6911826133728027,0
169,680,7.937201023101807,3.6911826133728027,0
170,681,8.269963264465332,3.6911826133728027,0
171,682,8.462531089782715,3.6850497722625732,0
172,683,7.97880220413208,3.6850497722625732,0
173,684,8.51942253112793,3.6850497722625732,0
174,685,8.293301582336426,3.7458345890045166,0
175,686,8.112576484680176,3.7458345890045166,0
176,687,8.399210929870605,3.7458345890045166,0
177,688,8.124825477600098,3.7458345890045166,0
178,689,8.267930030822754,3.8686835765838623,0
179,690,8.104111671447754,3.8686835765838623,0
180,691,8.319707870483398,3.8686835765838623,0
181,692,8.277277946472168,3.8521392345428467,0
182,693,8.337946891784668,3.8521392345428467,0
183,694,9.254480361938477,1.6768137216567993,0
184,695,8.193681716918945,1.6768137216567993,0
185,696,8.994912147521973,1.5573668479919434,0
186,697,8.521564483642578,1.5573668479919434,0
187,698,9.067411422729492,1.5573668479919434,0
188,699,8.661273002624512,1.6502312421798706,0
189,700,8.981121063232422,1.6502312421798706,0
190,701,8.221041679382324,2.090198278427124,0
191,702,8.509784698486328,2.090198278427124,0
192,703,8.061527252197266,2.090198278427124,0
193,704,8.141204833984375,1.8264449834823608,0
194,705,8.143423080444336,1.8264449834823608,0
195,706,8.215571403503418,1.8264449834823608,0
196,707,8.971903800964355,4.635715007781982,0
197,708,8.350603103637695,4.635715007781982,0
198,709,8.681758880615234,4.422589302062988,0
199,710,8.352962493896484,4.422589302062988,0
200,711,7.6893630027771,4.422589302062988,0
201,712,7.830966949462891,4.671091556549072,0
202,713,8.174269676208496,4.671091556549072,0
203,714,8.059370040893555,5.269166946411133,0
204,715,8.088802337646484,5.269166946411133,0
205,716,8.569515228271484,5.269166946411133,0
206,717,8.14287281036377,0.7428604364395142,0
207,718,8.43174934387207,0.7428604364395142,0
208,719,7.952849388122559,0.7428604364395142,0
209,720,8.511106491088867,1.3543707132339478,0
210,721,7.376760959625244,1.3543707132339478,0
211,722,7.415410995483398,1.463996171951294,0
212,723,7.281434535980225,1.463996171951294,0
213,724,6.949682712554932,1.463996171951294,0
214,725,7.435630798339844,1.552500605583191,0
215,726,7.104330539703369,1.552500605583191,0
216,727,7.945044994354248,1.552500605583191,0
217,728,7.289068222045898,4.285272598266602,0
218,729,7.905013561248779,4.285272598266602,0
219,730,7.229826927185059,4.285272598266602,0
220,731,7.560911655426025,4.608537673950195,0
221,732,6.896614074707031,4.608537673950195,0
222,733,7.070638656616211,4.510103702545166,0
223,734,7.163612365722656,4.510103702545166,0
224,735,6.9014692306518555,4.510103702545166,0
225,736,7.3288373947143555,4.510103702545166,0
226,737,6.715591907501221,4.494622707366943,0
227,738,7.674580097198486,4.494622707366943,0
228,739,6.885470867156982,4.494622707366943,0
229,740,7.512475490570068,4.373908519744873,0
230,741,6.82297945022583,4.373908519744873,0
231,742,8.023017883300781,4.375732421875,0
232,743,7.323895454406738,4.375732421875,0
233,744,7.391071796417236,4.375732421875,0
234,745,7.058435440063477,4.495670795440674,0
235,746,7.288568496704102,4.495670795440674,0
236,747,7.6566009521484375,4.495670795440674,0
237,748,7.5985941886901855,4.719700336456299,0
238,749,7.7920966148376465,4.719700336456299,0
239,750,7.613109588623047,4.693678379058838,0
240,751,7.696069717407227,4.693678379058838,0
241,752,7.966065883636475,4.693678379058838,0
242,753,7.330625534057617,4.621559143066406,0
243,754,7.663020133972168,4.624600887298584,0
244,755,6.831325531005859,4.721997261047363,0
245,756,8.544861793518066,4.721997261047363,0
246,757,7.010293483734131,4.721997261047363,0
247,758,7.741884231567383,4.6631083488464355,0
248,759,7.102610111236572,4.6631083488464355,0
249,760,8.145419120788574,4.660406112670898,0
