,index,labDelta,area,center_x,center_y,eucDist
0,289,0.0778077189798,268.0,219,71,0.87302424
1,290,0.0926853126508,266.5,219,71,0.99630464
2,291,0.0314500446655,265.5,219,71,0.98118192
3,292,0.0169708490614,264.5,219,71,1.00844016
4,293,0.0252797021573,265.5,219,71,0.75880744
5,294,0.000173000013104,265.5,219,71,1.42259216
6,295,0.0873328226375,268.0,219,71,0.88011248
7,296,0.0792934214104,266.0,219,71,1.2742
8,297,0.153898079185,265.5,219,71,0.66130796
9,298,0.0723952870677,265.5,220,71,0.7757968
10,299,0.0661366287192,264.0,219,71,0.71609496
11,300,0.0325055214774,264.0,219,71,1.17334776
12,301,0.106151794558,262.0,219,72,0.8064708
13,302,0.0857289575211,262.0,219,72,1.09047584
14,303,0.0573748405269,263.5,219,72,1.21851296
15,304,0.103148918648,263.0,219,72,0.71970496
16,305,0.0874826373027,263.5,219,72,1.2087392
17,306,0.0107822993755,263.5,219,72,0.8882888
18,307,0.111497622318,264.5,219,72,1.3194064
19,308,0.0699230673636,263.0,219,72,0.97763688
20,309,0.079887992001,263.0,219,72,1.0284612
21,310,0.109192599468,259.5,220,73,1.47310736
22,311,0.114612599176,259.0,220,73,0.98666128
23,312,0.122708209004,259.0,220,73,0.76283592
24,313,0.124095503209,261.0,220,73,0.85596464
25,314,0.0971488518673,261.5,220,73,1.6867264
26,315,0.111179202177,261.0,220,73,0.84691304
27,316,0.137222364722,259.5,220,72,1.75958544
28,317,0.048241850349,259.5,220,72,0.7012436
29,318,0.129767281336,257.5,220,73,1.10086264
30,319,0.0163037412827,256.0,221,73,0.93909904
31,320,0.0435336824874,259.0,221,73,0.82282376
32,321,0.0520889603926,258.5,221,73,0.8701832
33,322,0.0256071075151,258.5,221,73,0.88564096
34,323,0.113742418627,258.0,221,73,0.67109424
35,324,0.0744547661622,256.5,221,73,0.88987904
36,325,0.0562093466844,258.5,221,73,0.90512976
37,326,0.0414708861221,257.5,221,73,0.72638592
38,327,0.0958910734204,257.5,221,72,0.78518152
39,328,0.0523138709163,256.5,221,73,0.77601104
40,329,0.0544701155941,258.0,220,73,0.76624096
41,330,0.0539797291764,258.0,220,73,0.67685248
42,331,0.0594146219609,261.0,220,73,0.83626064
43,332,0.0295434793548,260.0,220,73,0.8574508
44,333,0.0898070756128,261.5,220,73,0.93277488
45,334,0.081784925966,260.5,221,72,0.68932512
46,335,0.0687132148228,262.0,221,72,0.94183472
47,336,0.0640770953323,262.0,221,72,0.8411568
