,index,labDelta,area,center_x,center_y,eucDist
0,203,0.127211874564,346.0,221,85,1.51369216
1,204,0.0690565749944,347.5,221,85,1.03583704
2,205,0.0564903583898,350.0,221,84,1.16286752
3,206,0.0729179034242,350.0,221,84,0.73589536
4,207,0.122084221401,347.0,221,84,1.20110768
5,208,0.104512436157,349.0,221,84,1.32682024
6,209,0.0280092715248,350.0,221,84,0.879924
7,210,0.0973515543544,349.5,221,84,0.6609524
8,211,0.023515427969,351.0,221,84,0.83329816
9,212,0.0883834812481,351.0,221,84,0.99918536
10,213,0.163691401908,351.0,221,84,1.08518576
11,214,0.0499893892506,352.0,221,84,1.01993048
12,215,0.0666008306905,355.0,221,84,1.08341256
13,216,0.0939946199186,355.0,221,84,1.28046944
14,217,0.146158901598,355.5,222,84,0.9517368
15,218,0.0593745002097,359.0,222,84,0.86988896
16,219,0.122089726378,358.0,222,84,0.8246712
17,220,0.0222601005266,358.0,222,84,1.01360704
18,221,0.0805507748885,356.0,221,84,1.03818472
19,222,0.07761690263,358.5,222,84,1.05626008
20,223,0.134502274231,358.0,222,84,0.76213792
21,224,0.122447834032,358.0,222,84,0.86613696
22,225,0.100646060762,359.0,222,84,0.92756096
23,226,0.12216629784,359.0,222,84,1.07425928
24,227,0.067627974849,362.0,222,84,0.86620528
25,228,0.140903593253,363.5,222,84,1.01026376
26,229,0.10466852097,367.0,222,84,0.7990436
27,230,0.0908920382905,366.0,222,84,0.8332528
28,231,0.092504090874,365.5,222,84,0.93935944
29,232,0.209930738299,368.5,222,84,1.58102448
30,233,0.109436434223,367.5,222,84,0.846648
31,234,0.17224128543,366.5,222,84,0.90381832
32,235,0.109175012853,366.5,222,84,0.8941976
33,236,0.198644527359,370.5,222,84,1.20960136
34,237,0.122635826044,371.5,222,84,1.04339168
35,238,0.0955495169133,370.5,222,84,0.90132144
36,239,0.0848393210849,369.5,222,84,0.86622112
37,240,0.0568200998169,370.5,222,84,0.86070304
38,241,0.0779646054236,371.5,222,84,1.08909064
39,242,0.0612979342666,371.5,222,84,0.74370544
40,243,0.145234620887,375.5,222,84,1.51387536
41,244,0.201963104552,378.0,222,84,0.97860848
42,245,0.0934036877834,377.0,222,84,1.17228336
43,246,0.0422333870665,377.0,222,84,1.13924704
44,247,0.143678775247,378.0,222,84,1.16602856
45,248,0.0740174836578,378.0,222,84,1.10653288
