,index,labDelta,area,center_x,center_y,eucDist
0,316,0.0747595124564,468.0,209,157,0.9417508
1,317,0.11056538832,470.0,209,157,0.85742176
2,318,0.17406351119,470.5,209,158,0.8582952
3,319,0.0791298961438,470.5,209,158,0.77110928
4,320,0.153566924102,469.5,209,158,0.77307856
5,321,0.0990940979037,471.5,209,158,0.69223416
6,322,0.0693572451429,471.5,209,158,0.7379292
7,323,0.198249533587,470.0,209,157,0.70564816
8,324,0.0637631416951,470.0,209,157,0.74725352
9,325,0.221608645603,467.5,209,157,0.96583472
10,326,0.22671963455,465.0,210,157,0.75730512
11,327,0.183467650983,464.5,210,157,0.94104216
12,328,0.113129769155,460.0,210,157,0.81820488
13,329,0.102082638695,458.0,210,157,0.95114848
14,330,0.14436235923,455.5,210,157,0.66030628
15,331,0.0623539470242,455.5,210,157,0.8294344
16,332,0.173763355638,457.5,210,157,0.62646952
17,333,0.178972059855,461.0,210,157,0.88089104
18,334,0.0727358396649,457.0,210,157,0.66192528
19,335,0.169443685354,453.0,210,157,0.79535008
20,336,0.166945553584,453.0,210,157,0.964224
21,337,0.188005264263,468.0,210,157,1.03768264
22,338,0.245989094407,466.0,210,157,0.87577584
23,339,0.131438196889,466.5,210,157,1.09668688
24,340,0.121748920563,466.5,210,157,0.884814
25,341,0.0833690150728,467.5,210,157,0.96414936
26,342,0.0286528519775,465.5,210,157,0.93545376
27,343,0.0261043963216,466.0,210,157,1.03799432
28,344,0.0347976357137,468.0,210,157,0.85221064
29,345,0.171453551824,466.0,210,157,0.94234008
30,346,0.126760331942,466.0,211,157,0.91638992
31,347,0.0614807076654,467.0,210,157,0.94438368
32,348,0.0691014447179,467.0,210,157,1.54782
33,349,0.108635012257,467.0,210,157,0.87723712
34,350,0.0725506802741,464.0,211,157,1.1846568
35,351,0.138381505937,464.0,211,157,0.88580512
36,352,0.362678847003,463.0,211,157,0.97295416
37,353,0.189733325948,463.5,211,157,0.84888472
38,354,0.145829692824,466.5,211,157,0.87221192
39,355,0.273509315517,465.5,210,157,0.79398208
40,356,0.0283193897619,465.5,210,157,0.89438016
41,357,0.191468311765,468.5,210,157,0.8409572
42,358,0.100546522521,467.0,210,157,0.76199144
43,359,0.0800216491518,465.5,210,157,0.98275064
44,360,0.110781869982,465.5,210,157,0.85230808
45,361,0.088034226591,465.5,210,157,0.93309152
46,362,0.114856687653,465.5,210,157,0.79549312
47,363,0.239379260636,464.5,210,157,0.89011376
48,364,0.248862166514,464.5,210,157,0.72523328
49,365,0.220423027887,464.5,210,157,0.82850384
50,366,0.066482356731,464.5,210,157,0.69461016
51,367,0.242573497941,474.0,210,157,0.71181496
52,368,0.240306525946,471.5,210,158,0.681578
53,369,0.166011110223,470.0,210,158,0.81122696
54,370,0.133006210196,469.0,211,158,0.87104832
55,371,0.167619015805,472.0,210,158,0.74305488
56,372,0.150258930219,471.0,210,158,0.91352656
57,373,0.0514401955536,471.0,210,158,0.74191792
58,374,0.140718223541,467.5,210,158,0.8375284
59,375,0.174967368476,462.5,211,158,0.70339592
60,376,0.156965416857,476.0,211,158,0.77885232
61,377,0.125833908795,464.5,211,158,0.74539392
62,378,0.200145208171,470.5,210,158,0.85530344
63,379,0.19704271108,468.5,210,158,0.79325904
64,380,0.232625171455,473.5,210,158,0.92169936
65,381,0.109818296532,472.0,210,158,0.88222792
66,382,0.150673789154,471.5,210,158,0.78826936
67,383,0.128773978351,472.5,210,158,0.78856584
68,384,0.216656681679,470.5,210,157,0.81462392
69,385,0.152428755612,462.5,210,157,0.7659448
70,386,0.0726489527754,461.5,211,157,0.79287744
71,387,0.112974807637,459.0,211,157,0.78463072
72,388,0.00277457699023,459.0,211,157,0.81160424
73,389,0.0842954835717,465.5,210,157,0.79446248
74,390,0.125675120104,467.5,210,157,0.73247968
75,391,0.145302910305,468.0,210,157,0.7393232
76,392,0.109023784979,468.0,210,157,0.96586712
77,393,0.368042512999,467.5,210,157,0.815128
78,394,0.329922299328,467.0,210,157,0.84498664
79,395,0.27835674026,466.5,211,157,0.77767504
80,396,0.115680240079,468.5,210,157,1.76858752
81,397,0.128277069535,468.5,210,157,1.23682848
82,398,0.107932675148,465.5,210,157,1.42437952
83,399,0.12720141392,467.5,211,157,1.21231072
84,400,0.027737412785,467.5,211,157,1.28208992
85,401,0.114688127079,463.0,211,157,1.65588592
86,402,0.172404731575,465.5,211,157,1.29617448
87,403,0.14674002485,467.5,211,157,1.98146128
88,404,0.231992924144,466.5,210,157,1.37744544
89,405,0.107239915968,466.5,210,157,1.4973096
90,406,0.235386816515,469.5,210,157,1.2823724
91,407,0.188516995743,468.0,210,157,1.65453824
92,408,0.172540649777,462.0,210,157,1.24821648
93,409,0.177157412983,460.5,210,157,1.29609216
94,410,0.163986375288,456.5,210,157,1.39732704
95,411,0.166658393854,458.0,210,157,1.31330016
96,412,0.170186682206,459.0,211,157,1.29298304
97,413,0.098062714604,458.0,211,157,1.16255592
98,414,0.0144918671919,458.0,211,157,1.19308624
99,415,0.133394946554,461.0,210,157,1.1461904
100,416,0.206626579398,467.0,210,157,1.10200472
101,417,0.272821634805,460.0,210,157,1.17089576
102,418,0.174377576435,457.0,210,157,1.16466056
103,419,0.0721359068709,454.5,210,156,1.12047512
104,420,0.126553406671,456.0,210,156,1.56328016
105,421,0.121905199684,453.5,210,156,1.09299032
106,422,0.202875788439,449.5,211,156,1.14835696
107,423,0.151270435646,450.0,210,156,1.16103064
108,424,0.0304649447536,450.0,210,156,1.26972264
109,425,0.216006537549,448.0,211,156,1.25417664
110,426,0.176619737663,450.0,211,156,1.16843768
111,427,0.249785935807,453.5,210,156,1.22678336
112,428,0.200321637744,454.5,210,156,1.15013448
113,429,0.139303923189,454.5,210,156,1.28478816
114,430,0.0966930808975,455.5,210,156,1.29364888
115,431,0.014370445059,455.5,210,156,1.05554272
116,432,0.179804097447,454.5,210,156,1.26135104
117,433,0.132314097938,453.5,210,156,1.12416024
118,434,0.0960216045149,453.0,210,156,1.23534928
119,435,0.139192896075,446.5,211,156,1.16690336
120,436,0.0331978156402,446.5,211,156,1.38562848
121,437,0.166330986622,451.5,210,156,1.05488368
122,438,0.265531003017,456.0,210,157,1.24727496
123,439,0.186450424416,456.0,210,157,0.96101024
124,440,0.17518125297,455.0,210,156,1.3035276
125,441,0.0707605348568,455.0,210,156,1.14251528
126,442,0.204278153504,454.5,210,156,1.06169224
127,443,0.0935898020174,453.5,210,156,0.9741752
128,444,0.176820301421,455.0,210,156,1.06932136
129,445,0.126495487279,451.0,210,156,1.06962536
130,446,0.170847435317,447.5,211,156,1.28591064
131,447,0.172434091236,447.0,211,156,1.05475568
132,448,0.248337877858,462.0,211,156,1.20037288
133,449,0.222087882022,463.0,211,156,1.34136752
134,450,0.143044653359,463.0,211,156,1.07224152
135,451,0.0970163046252,447.0,211,156,1.16162512
136,452,0.215258198657,447.0,211,156,1.36247952
137,453,0.120568916025,451.0,211,156,1.20948544
138,454,0.192104421157,460.5,211,156,1.43454064
139,455,0.182892118849,459.5,211,156,1.14373784
140,456,0.166708202152,456.5,211,156,1.78084672
141,457,0.160025767981,458.5,211,156,1.09793376
142,458,0.0453107852571,457.5,211,156,1.32282032
143,459,0.0942649706284,457.5,211,156,1.20156648
144,460,0.0943704671119,460.0,211,156,1.28261208
145,461,0.0996224890574,459.5,211,156,0.99376
146,462,0.135235809234,459.5,211,156,1.27149136
147,463,0.00231553998036,459.5,211,156,1.13180536
148,464,0.182446288128,460.5,211,156,1.1773964
149,465,0.0793833145545,460.5,211,156,1.16429584
150,466,0.187404770716,448.5,211,156,1.12945848
151,467,0.0448441198389,446.5,211,156,1.23104392
152,468,0.168397142214,461.5,211,156,1.14089104
153,469,0.0420521592921,461.5,211,156,1.26687792
154,470,0.107591360832,458.5,211,156,1.40466032
155,471,0.118101723502,460.5,211,156,1.28648912
156,472,0.0965123534854,460.5,211,156,1.17084264
157,473,0.129353492589,445.5,211,156,1.2637896
158,474,0.0532585200015,445.5,211,156,1.42152848
159,475,0.346427449939,445.5,211,156,1.43185888
160,476,0.0774583860759,445.5,211,156,1.2473928
161,477,0.14224179561,462.5,211,156,1.21126976
162,478,0.15059413213,460.5,211,156,1.24018416
163,479,0.154125964314,460.5,211,156,1.23715552
164,480,0.0367985012072,460.5,211,156,1.25139856
165,481,0.25162981114,457.5,211,156,1.31577072
166,482,0.0525788816562,459.5,211,156,1.40895136
167,483,0.0272916849106,459.5,211,156,1.36159328
168,484,0.346418172484,459.5,211,156,1.41132544
169,485,0.334033413907,459.5,211,156,1.35345872
170,486,0.226974288469,457.5,211,156,1.34345856
171,487,0.143182032567,458.5,211,156,1.35668768
172,488,0.0821632229963,457.5,211,156,1.3462768
